Time,max(CACoordsX),min(CACoordsX),max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ,max(Result),min(Result)
2.26e-08,1.23725e-07,1.23457e-07,1.24466e-07,1.23457e-07,2.25999935354e-08,-1e+300,1.2484682552100001e-23,3.50588350405e-25,(2.06055588249e-11 8.49199219451e-28 -1.89264814236e-13),2.25999935354e-08,0.0,0.0,-2.14382258245e-07,2.29736359058e-11,6.2640664944500005e-28,0.0,1.83762888556e-11,9.87091507544e-26,1.69698839484e-11,1817800.0,-33181200.0
2.27e-08,1.23614e-07,1.23349e-07,1.24357e-07,1.23349e-07,2.26999949752e-08,-1e+300,1.24589148745e-23,3.50382685069e-25,(2.05970894845e-11 9.51292676237e-28 -1.87597081289e-13),2.26999949752e-08,0.0,0.0,-2.1544895654e-07,2.29551555028e-11,7.511924018960001e-28,0.0,1.83763939856e-11,1.03520894313e-25,1.69661854229e-11,1785480.0,-33348900.0
2.28e-08,1.23508e-07,1.23238e-07,1.2425e-07,1.23238e-07,2.27999979925e-08,-1e+300,1.24472194667e-23,3.50767400091e-25,(2.06124166238e-11 9.60442122116e-28 -1.87277967449e-13),2.27999979925e-08,0.0,0.0,-2.1574554073e-07,2.29697093584e-11,7.992963340740001e-28,0.0,1.83764918993e-11,1.05823426522e-25,1.69616451518e-11,1804870.0,-33320200.0
2.29e-08,1.23402e-07,1.23131e-07,1.24143e-07,1.23131e-07,2.29000029364e-08,-1e+300,1.2430217026300001e-23,3.50759370364e-25,(2.06158081396e-11 1.0462744718e-27 -1.85905753997e-13),2.29000029364e-08,0.0,0.0,-2.16456930226e-07,2.29668460011e-11,8.12734691623e-28,0.0,1.83765798911e-11,1.04865123917e-25,1.69567466239e-11,1787830.0,-33311700.0
2.3e-08,1.23294e-07,1.23027e-07,1.24035e-07,1.23027e-07,2.29999997456e-08,-1e+300,1.24037864583e-23,3.50745394635e-25,(2.06054167748e-11 9.88814206535e-28 -1.84724569725e-13),2.29999997456e-08,0.0,0.0,-2.16696599465e-07,2.29518052016e-11,7.99406054935e-28,0.0,1.83766708286e-11,1.00297219059e-25,1.69524796075e-11,1803330.0,-33236900.0
2.31e-08,1.23183e-07,1.22919e-07,1.23927e-07,1.22919e-07,2.30999918726e-08,-1e+300,1.23839772483e-23,3.50693385438e-25,(2.06071872964e-11 1.02049169352e-27 -1.83593288854e-13),2.30999918726e-08,0.0,0.0,-2.1797566206e-07,2.29452382547e-11,7.47411233763e-28,0.0,1.83767640712e-11,9.22371021693e-26,1.6948850723e-11,1772200.0,-33413800.0
2.32e-08,1.23079e-07,1.22807e-07,1.23821e-07,1.22807e-07,2.32000072735e-08,-1e+300,1.2371569522800001e-23,3.50984545137e-25,(2.06186444906e-11 8.89928065829e-28 -1.8289643429e-13),2.32000072735e-08,0.0,0.0,-2.18163704923e-07,2.29548261054e-11,6.351918981730001e-28,0.0,1.837685145e-11,8.12118128056e-26,1.69441466487e-11,1784500.0,-33359600.0
2.33e-08,1.22974e-07,1.22704e-07,1.23714e-07,1.22704e-07,2.33000052832e-08,-1e+300,1.2352487349700001e-23,3.5104231396e-25,(2.06176006006e-11 8.01336801714e-28 -1.81558319149e-13),2.33000052832e-08,0.0,0.0,-2.18643113401e-07,2.29495544608e-11,5.102697895590001e-28,0.0,1.83769260825e-11,6.80015665414e-26,1.6939452635e-11,1791920.0,-33295100.0
2.34e-08,1.22865e-07,1.226e-07,1.23607e-07,1.226e-07,2.34000003648e-08,-1e+300,1.2324212899000001e-23,3.50921347919e-25,(2.06044386326e-11 6.72462646677e-28 -1.79952332362e-13),2.34000003648e-08,0.0,0.0,-2.18932790295e-07,2.29300946402e-11,3.78366350238e-28,0.0,1.8377012592e-11,5.34689944458e-26,1.69355352062e-11,1794660.0,-33291400.0
2.35e-08,1.22758e-07,1.22492e-07,1.23501e-07,1.22492e-07,2.34999992067e-08,-1e+300,1.23097858185e-23,3.51041382002e-25,(2.06147697143e-11 6.1469513724e-28 -1.79407139044e-13),2.34999992067e-08,0.0,0.0,-2.19924782626e-07,2.29343640888e-11,3.05906473518e-28,0.0,1.83770951814e-11,3.83709726534e-26,1.6931776624e-11,1769450.0,-33398000.0
2.36e-08,1.22654e-07,1.22382e-07,1.23395e-07,1.22382e-07,2.36000089878e-08,-1e+300,1.2296394201500001e-23,3.51222783199e-25,(2.06232330989e-11 5.56898525337e-28 -1.78476930611e-13),2.36000089878e-08,0.0,0.0,-2.2045005008e-07,2.29396496454e-11,2.17770626161e-28,0.0,1.83771708685e-11,2.32759683536e-26,1.69270544311e-11,1776560.0,-33382100.0
2.37e-08,1.22548e-07,1.22281e-07,1.23289e-07,1.22281e-07,2.37000035863e-08,-1e+300,1.2275507149400001e-23,3.51209738414e-25,(2.06190782326e-11 4.82665310479e-28 -1.77144906364e-13),2.37000035863e-08,0.0,0.0,-2.20752090519e-07,2.29304001193e-11,1.52784026999e-28,0.0,1.83772377432e-11,8.59658460512e-27,1.69226026456e-11,1775060.0,-33306900.0
2.38e-08,1.2244e-07,1.22176e-07,1.23183e-07,1.22176e-07,2.38000012288e-08,-1e+300,1.22470006338e-23,3.51066998275e-25,(2.06033996548e-11 4.54751630892e-28 -1.75193619414e-13),2.38000012288e-08,0.0,0.0,-2.2129067547e-07,2.29078004937e-11,9.33552014732e-29,0.0,1.83773162793e-11,-5.38327957277e-27,1.69190181731e-11,1775370.0,-33355100.0
2.39e-08,1.22335e-07,1.22068e-07,1.23077e-07,1.22068e-07,2.39000044193e-08,-1e+300,1.2236481568300001e-23,3.51257456588e-25,(2.06215068283e-11 4.00052991597e-28 -1.75410645618e-13),2.39000044193e-08,0.0,0.0,-2.22324475614e-07,2.29210328569e-11,4.28103622768e-29,0.0,1.83773883986e-11,-1.85002989209e-26,1.69150247469e-11,1749870.0,-33442600.0
2.4e-08,1.22232e-07,1.21961e-07,1.22973e-07,1.21961e-07,2.39999956339e-08,-1e+300,1.22219215512e-23,3.51369077185e-25,(2.06269546952e-11 3.50731657557e-28 -1.74413846331e-13),2.39999956339e-08,0.0,0.0,-2.22833613866e-07,2.2922530709e-11,-9.14071413115e-30,0.0,1.83774532112e-11,-3.06625226369e-26,1.69103734683e-11,1750540.0,-33418600.0
2.41e-08,1.22126e-07,1.2186e-07,1.22868e-07,1.2186e-07,2.4099992846e-08,-1e+300,1.2199477907700001e-23,3.51289594106e-25,(2.0620366038e-11 2.63965153467e-28 -1.72981067543e-13),2.4099992846e-08,0.0,0.0,-2.23362487119e-07,2.29099303756e-11,-5.76051504964e-29,0.0,1.83775140732e-11,-4.18383578163e-26,1.69061730079e-11,1741730.0,-33354200.0
2.42e-08,1.22019e-07,1.21755e-07,1.22762e-07,1.21755e-07,2.41999951913e-08,-1e+300,1.2174585926100001e-23,3.51078872157e-25,(2.06126804192e-11 2.77184398833e-28 -1.71529463106e-13),2.41999951913e-08,0.0,0.0,-2.24405822387e-07,2.28930467514e-11,-1.06255874971e-28,0.0,1.83775839069e-11,-5.20874374503e-26,1.69028170072e-11,1711700.0,-33504900.0
2.43e-08,1.21915e-07,1.21647e-07,1.22657e-07,1.21647e-07,2.43000049442e-08,-1e+300,1.2163830369600001e-23,3.51450935234e-25,(2.06269657217e-11 1.66728447506e-28 -1.71345972863e-13),2.43000049442e-08,0.0,0.0,-2.24693749371e-07,2.29067676969e-11,-1.4984868670200002e-28,0.0,1.83776459989e-11,-6.15754571828e-26,1.68986243432e-11,1731160.0,-33483400.0
2.44e-08,1.21812e-07,1.21543e-07,1.22553e-07,1.21543e-07,2.4399999865e-08,-1e+300,1.21482033815e-23,3.51536188801e-25,(2.06297493375e-11 1.28311412457e-28 -1.70204872929e-13),2.4399999865e-08,0.0,0.0,-2.2523086047e-07,2.29056234129e-11,-1.8546711822e-28,0.0,1.8377700751e-11,-7.05797845293e-26,1.68940932726e-11,1734470.0,-33448400.0
2.45e-08,1.21708e-07,1.21442e-07,1.22449e-07,1.21442e-07,2.4500002912e-08,-1e+300,1.21244949257e-23,3.51482739259e-25,(2.06206963002e-11 1.19740246599e-28 -1.68773441267e-13),2.4500002912e-08,0.0,0.0,-2.25525829396e-07,2.28914512762e-11,-2.12339842177e-28,0.0,1.83777561547e-11,-7.95018795037e-26,1.68901365108e-11,1737070.0,-33370200.0
2.46e-08,1.216e-07,1.21338e-07,1.22344e-07,1.21338e-07,2.46000081066e-08,-1e+300,1.2102893838200001e-23,3.51417142756e-25,(2.06186903225e-11 2.60007078399e-29 -1.67398756388e-13),2.46000081066e-08,0.0,0.0,-2.2620259578e-07,2.28822470237e-11,-2.39921673438e-28,0.0,1.83778165361e-11,-8.88421956757e-26,1.68868576959e-11,1713850.0,-33477200.0
2.47e-08,1.21499e-07,1.21229e-07,1.2224e-07,1.21229e-07,2.47000084124e-08,-1e+300,1.2092048832500001e-23,3.51634669507e-25,(2.0631416394e-11 7.92636603588e-29 -1.67248218207e-13),2.47000084124e-08,0.0,0.0,-2.27026532217e-07,2.28919997584e-11,-2.50411361522e-28,0.0,1.83778707574e-11,-9.91780045671e-26,1.68825850857e-11,1714610.0,-33520000.0
2.48e-08,1.21396e-07,1.21127e-07,1.22137e-07,1.21127e-07,2.47999903884e-08,-1e+300,1.20754861742e-23,3.51695753201e-25,(2.06319581754e-11 8.51229430356e-29 -1.65903345775e-13),2.47999903884e-08,0.0,0.0,-2.2745855613e-07,2.28885909876e-11,-2.43711353719e-28,0.0,1.83779154486e-11,-1.11130397696e-25,1.68781960811e-11,1718860.0,-33472800.0
2.49e-08,1.21292e-07,1.21027e-07,1.22033e-07,1.21027e-07,2.4900003361e-08,-1e+300,1.2051158333900001e-23,3.51394636898e-25,(2.06225454951e-11 1.23569257745e-28 -1.64665227793e-13),2.4900003361e-08,0.0,0.0,-2.28503492421e-07,2.28695038217e-11,-2.24320943796e-28,0.0,1.83779661185e-11,-1.25281635031e-25,1.68744664691e-11,1678110.0,-33513200.0
2.5e-08,1.21185e-07,1.20923e-07,1.21929e-07,1.20923e-07,2.49999945143e-08,-1e+300,1.2032337533900001e-23,3.51614351729e-25,(2.06244752684e-11 1.12141440589e-28 -1.63508681097e-13),2.49999945143e-08,0.0,0.0,-2.28747269672e-07,2.28692199848e-11,-2.13062527635e-28,0.0,1.83780170051e-11,-1.4207042459e-25,1.68711882573e-11,1697200.0,-33547300.0
2.51e-08,1.21085e-07,1.20815e-07,1.21826e-07,1.20815e-07,2.51000088253e-08,-1e+300,1.20211569204e-23,3.5178517407e-25,(2.06351913617e-11 1.30929682999e-28 -1.63151725676e-13),2.51000088253e-08,0.0,0.0,-2.29389960543e-07,2.28765291264e-11,-1.9329266893099997e-28,0.0,1.83780642369e-11,-1.61764639992e-25,1.68669067375e-11,1693820.0,-33561000.0
2.52e-08,1.20983e-07,1.20715e-07,1.21723e-07,1.20715e-07,2.52000051046e-08,-1e+300,1.20040604484e-23,3.51692775165e-25,(2.06348013901e-11 1.67500152603e-28 -1.61962746592e-13),2.52000051046e-08,0.0,0.0,-2.30298540195e-07,2.28695899221e-11,-1.75686915534e-28,0.0,1.83780994825e-11,-1.84394883476e-25,1.68626635134e-11,1673560.0,-33561600.0
2.53e-08,1.20879e-07,1.20614e-07,1.2162e-07,1.20614e-07,2.52999940101e-08,-1e+300,1.1978489407000001e-23,3.51689933948e-25,(2.06218690512e-11 1.79956544906e-28 -1.60276055154e-13),2.52999940101e-08,0.0,0.0,-2.30225567505e-07,2.28531627039e-11,-1.51506274695e-28,0.0,1.83781448452e-11,-2.09759657388e-25,1.6859140715e-11,1693450.0,-33489000.0
2.54e-08,1.20774e-07,1.20511e-07,1.21517e-07,1.20511e-07,2.53999927553e-08,-1e+300,1.19625996896e-23,3.51787713867e-25,(2.06292227615e-11 1.81075417396e-28 -1.59700041708e-13),2.53999927553e-08,0.0,0.0,-2.31068205947e-07,2.28555084472e-11,-1.60838574514e-28,0.0,1.83781873168e-11,-2.37484379127e-25,1.68558299476e-11,1679600.0,-33588200.0
2.55e-08,1.20674e-07,1.20403e-07,1.21415e-07,1.20403e-07,2.55000068558e-08,-1e+300,1.1951135573000001e-23,3.51935549243e-25,(2.06382957911e-11 1.24468370423e-28 -1.59090931741e-13),2.55000068558e-08,0.0,0.0,-2.31699527172e-07,2.28610278479e-11,-1.86807422546e-28,0.0,1.83782273103e-11,-2.67145144255e-25,1.68515821905e-11,1676430.0,-33596800.0
2.56e-08,1.20572e-07,1.20305e-07,1.21313e-07,1.20305e-07,2.56000048339e-08,-1e+300,1.19334896288e-23,3.51916880474e-25,(2.06361136615e-11 1.58408122498e-28 -1.5786870152e-13),2.56000048339e-08,0.0,0.0,-2.32381349159e-07,2.28535959471e-11,-2.1118217209400003e-28,0.0,1.8378254374e-11,-2.98342393826e-25,1.68474783401e-11,1669780.0,-33566800.0
2.57e-08,1.20469e-07,1.20205e-07,1.2121e-07,1.20205e-07,2.56999987001e-08,-1e+300,1.19078244241e-23,3.51769841972e-25,(2.06230894956e-11 1.04514454606e-28 -1.56195969379e-13),2.56999987001e-08,0.0,0.0,-2.32762613482e-07,2.28342604175e-11,-2.33512702629e-28,0.0,1.8378294827e-11,-3.30807390514e-25,1.68441272928e-11,1663170.0,-33569300.0
2.58e-08,1.20365e-07,1.20102e-07,1.21108e-07,1.20102e-07,2.57999917233e-08,-1e+300,1.18938678603e-23,3.51941967258e-25,(2.06331678278e-11 1.71114797372e-28 -1.5588181536e-13),2.57999917233e-08,0.0,0.0,-2.33375159032e-07,2.28412535864e-11,-1.41844411904e-28,0.0,1.83783295194e-11,-3.64502340359e-25,1.68407781358e-11,1661550.0,-33628800.0
2.59e-08,1.20266e-07,1.19995e-07,1.21007e-07,1.19995e-07,2.58999903542e-08,-1e+300,1.1882102374e-23,3.52118504962e-25,(2.06407913053e-11 2.52651377573e-28 -1.55219461576e-13),2.58999903542e-08,0.0,0.0,-2.33875495743e-07,2.28461743384e-11,-6.18113362126e-29,0.0,1.8378362237e-11,-3.99560043329e-25,1.68365890454e-11,1669480.0,-33620400.0
2.6e-08,1.20165e-07,1.19898e-07,1.20905e-07,1.19898e-07,2.60000078304e-08,-1e+300,1.18639998217e-23,3.52107507704e-25,(2.06372218346e-11 3.14167684211e-28 -1.53826187961e-13),2.60000078304e-08,0.0,0.0,-2.34298281181e-07,2.28381561732e-11,2.84028986985e-29,0.0,1.83783828676e-11,-4.36138152344e-25,1.68326213598e-11,1669180.0,-33563900.0
2.61e-08,1.20062e-07,1.19799e-07,1.20803e-07,1.19799e-07,2.60999962214e-08,-1e+300,1.1838085632600001e-23,3.51927199353e-25,(2.06233056616e-11 3.89451777933e-28 -1.5203733224e-13),2.60999962214e-08,0.0,0.0,-2.34708473913e-07,2.28183328535e-11,9.58213382366e-29,0.0,1.83784174118e-11,-4.74386886115e-25,1.68294297949e-11,1666060.0,-33569700.0
2.62e-08,1.19959e-07,1.19696e-07,1.20702e-07,1.19696e-07,2.61999929733e-08,-1e+300,1.18258108167e-23,3.51598178185e-25,(2.06363598506e-11 5.49196898194e-28 -1.52375893987e-13),2.61999929733e-08,0.0,0.0,-2.35659418066e-07,2.28266651225e-11,2.16344617023e-28,0.0,1.83784457645e-11,-5.14421431868e-25,1.68260644453e-11,1645360.0,-33664900.0
2.63e-08,1.1986e-07,1.1959e-07,1.20601e-07,1.1959e-07,2.62999929733e-08,-1e+300,1.1814105298000001e-23,3.51192756781e-25,(2.06434872611e-11 6.239903495e-28 -1.52085534093e-13),2.62999929733e-08,0.0,0.0,-2.36394618901e-07,2.28289877789e-11,3.34127381285e-28,0.0,1.8378473869e-11,-5.56174969841e-25,1.68219690537e-11,1630160.0,-33683000.0
2.64e-08,1.1976e-07,1.19494e-07,1.20501e-07,1.19494e-07,2.63999929733e-08,-1e+300,1.17959864566e-23,3.50536516346e-25,(2.06393163356e-11 7.04092388541e-28 -1.51017052188e-13),2.63999929733e-08,0.0,0.0,-2.36845807349e-07,2.28205559085e-11,4.5641441128e-28,0.0,1.83784922587e-11,-5.9933040235e-25,1.68181596896e-11,1635590.0,-33631700.0
2.65e-08,1.19658e-07,1.19395e-07,1.20399e-07,1.19395e-07,2.64999929733e-08,-1e+300,1.17702276697e-23,3.49628305825e-25,(2.06249594902e-11 7.41698792131e-28 -1.49676183586e-13),2.64999929733e-08,0.0,0.0,-2.37278993764e-07,2.28002984103e-11,5.842949915780001e-28,0.0,1.83785261761e-11,-6.433898429900001e-25,1.68151562131e-11,1633510.0,-33646800.0
2.66e-08,1.19556e-07,1.19293e-07,1.20299e-07,1.19293e-07,2.65999929733e-08,-1e+300,1.1758861107000001e-23,3.49332443806e-25,(2.06389191839e-11 7.15190918756e-28 -1.50124966159e-13),2.65999929733e-08,0.0,0.0,-2.37954826083e-07,2.2811381473e-11,5.37013714887e-28,0.0,1.83785546316e-11,-6.87697861962e-25,1.68118884603e-11,1627540.0,-33703400.0
2.67e-08,1.19458e-07,1.19188e-07,1.20199e-07,1.19188e-07,2.66999929733e-08,-1e+300,1.17472043823e-23,3.48926881721e-25,(2.06454130992e-11 6.38083294839e-28 -1.49850735182e-13),2.66999929733e-08,0.0,0.0,-2.3864166402e-07,2.28132634526e-11,4.65448882662e-28,0.0,1.83785836475e-11,-7.31510438656e-25,1.68079695502e-11,1614390.0,-33716600.0
2.68e-08,1.19358e-07,1.19092e-07,1.20099e-07,1.19092e-07,2.67999929733e-08,-1e+300,1.1729125193400001e-23,3.48272592595e-25,(2.06404025275e-11 5.19832112986e-28 -1.48656885376e-13),2.67999929733e-08,0.0,0.0,-2.38908675789e-07,2.28055977243e-11,4.0137126486299994e-28,0.0,1.83786032087e-11,-7.73989630657e-25,1.68043665024e-11,1635380.0,-33636500.0
2.69e-08,1.19256e-07,1.18994e-07,1.19998e-07,1.18994e-07,2.68999929733e-08,-1e+300,1.17037483668e-23,3.4737905731199998e-25,(2.06260098199e-11 4.37526156673e-28 -1.47259121786e-13),2.68999929733e-08,0.0,0.0,-2.3937326455e-07,2.27848180556e-11,3.40246752376e-28,0.0,1.83786383614e-11,-8.14305049963e-25,1.68015701299e-11,1625460.0,-33657000.0
2.7e-08,1.19155e-07,1.18892e-07,1.19898e-07,1.18892e-07,2.69999929733e-08,-1e+300,1.1693088977100001e-23,3.47107068844e-25,(2.06410303447e-11 3.16207401904e-28 -1.47882091584e-13),2.69999929733e-08,0.0,0.0,-2.40226122207e-07,2.2796056677e-11,2.6662561e-28,0.0,1.83786677762e-11,-8.51736340249e-25,1.67984413495e-11,1610630.0,-33739500.0
2.71e-08,1.19058e-07,1.18788e-07,1.19799e-07,1.18788e-07,2.70999929733e-08,-1e+300,1.1681816466600001e-23,3.46711506848e-25,(2.06468815071e-11 3.03369955616e-28 -1.47657775062e-13),2.70999929733e-08,0.0,0.0,-2.40732796588e-07,2.27993362387e-11,2.145511019e-28,0.0,1.83786983261e-11,-8.85753184019e-25,1.67947022644e-11,1620800.0,-33727500.0
2.72e-08,1.18959e-07,1.18693e-07,1.197e-07,1.18693e-07,2.71999929733e-08,-1e+300,1.16644627891e-23,3.46081321262e-25,(2.0642294186e-11 2.11933175996e-28 -1.4644047169e-13),2.71999929733e-08,0.0,0.0,-2.41168188956e-07,2.27902352345e-11,1.77727810243e-28,0.0,1.83787191262e-11,-9.15972908682e-25,1.67912814006e-11,1618970.0,-33674200.0
2.73e-08,1.18858e-07,1.18596e-07,1.196e-07,1.18596e-07,2.72999929733e-08,-1e+300,1.16398673957e-23,3.45213532639e-25,(2.06281096118e-11 1.63794300928e-28 -1.45059629237e-13),2.72999929733e-08,0.0,0.0,-2.41633933083e-07,2.27697555077e-11,1.15904024772e-28,0.0,1.83787555351e-11,-9.42182443746e-25,1.67886566299e-11,1607870.0,-33691800.0
2.74e-08,1.18758e-07,1.18495e-07,1.195e-07,1.18495e-07,2.73999929733e-08,-1e+300,1.16291999758e-23,3.44940339933e-25,(2.06428587387e-11 1.70879663352e-28 -1.45694926627e-13),2.73999929733e-08,0.0,0.0,-2.42473206923e-07,2.27808598573e-11,1.5314604694e-28,0.0,1.83787861219e-11,-9.64342382298e-25,1.67856991003e-11,1594020.0,-33774000.0
2.75e-08,1.18661e-07,1.18391e-07,1.19402e-07,1.18391e-07,2.74999929733e-08,-1e+300,1.16182150377e-23,3.44557110224e-25,(2.06488187694e-11 2.1093413733e-28 -1.45511474533e-13),2.74999929733e-08,0.0,0.0,-2.4300958562e-07,2.2784069034e-11,2.2057082887800004e-28,0.0,1.83788186824e-11,-9.82482601482e-25,1.67821343056e-11,1601580.0,-33768300.0
2.76e-08,1.18563e-07,1.18297e-07,1.19303e-07,1.18297e-07,2.75999929733e-08,-1e+300,1.16015111374e-23,3.43952185793e-25,(2.0645435889e-11 2.59785459882e-28 -1.44387666141e-13),2.75999929733e-08,0.0,0.0,-2.43874374202e-07,2.27732792876e-11,3.01092623795e-28,0.0,1.83788408327e-11,-9.96587172319e-25,1.67788697317e-11,1570100.0,-33776400.0
2.77e-08,1.18462e-07,1.182e-07,1.19204e-07,1.182e-07,2.76999929733e-08,-1e+300,1.1577550583500001e-23,3.4310762792299998e-25,(2.06316500213e-11 3.33427532734e-28 -1.43074248828e-13),2.76999929733e-08,0.0,0.0,-2.4431370736e-07,2.27537324833e-11,3.95225079991e-28,0.0,1.837887843e-11,-1.00662445527e-24,1.67763819157e-11,1564430.0,-33786900.0
2.78e-08,1.18362e-07,1.181e-07,1.19105e-07,1.181e-07,2.77999929733e-08,-1e+300,1.15659279516e-23,3.42801018823e-25,(2.06442314816e-11 4.42921628542e-28 -1.43540344056e-13),2.77999929733e-08,0.0,0.0,-2.44705083988e-07,2.2765520662e-11,5.02868755001e-28,0.0,1.83789101921e-11,-1.01255373845e-24,1.67736206945e-11,1577600.0,-33807200.0
2.79e-08,1.18266e-07,1.17997e-07,1.19007e-07,1.17997e-07,2.78999929733e-08,-1e+300,1.15553948809e-23,3.42437447294e-25,(2.06508309074e-11 5.32499687958e-28 -1.43386597634e-13),2.78999929733e-08,0.0,0.0,-2.45384313562e-07,2.27678716951e-11,6.1219331817e-28,0.0,1.8378944888e-11,-1.01432091606e-24,1.67702190551e-11,1566190.0,-33824900.0
2.8e-08,1.18169e-07,1.17903e-07,1.18909e-07,1.17903e-07,2.79999929733e-08,-1e+300,1.15392379744e-23,3.41853248692e-25,(2.06475543577e-11 6.28211804986e-28 -1.42300109448e-13),2.79999929733e-08,0.0,0.0,-2.46061797107e-07,2.27590654528e-11,7.44576190986e-28,0.0,1.83789680579e-11,-1.01193759951e-24,1.67670876966e-11,1555320.0,-33812700.0
2.81e-08,1.18069e-07,1.17807e-07,1.18811e-07,1.17807e-07,2.80999929733e-08,-1e+300,1.15161665064e-23,3.41038629801e-25,(2.06344152515e-11 7.59245361381e-28 -1.41041773048e-13),2.80999929733e-08,0.0,0.0,-2.46532635222e-07,2.27403826693e-11,8.73533034483e-28,0.0,1.83790065761e-11,-1.00559942632e-24,1.67647051118e-11,1550780.0,-33811200.0
2.82e-08,1.17969e-07,1.17708e-07,1.18713e-07,1.17708e-07,2.81999929733e-08,-1e+300,1.15034317712e-23,3.40690731238e-25,(2.0645127498e-11 9.14624380129e-28 -1.41380757138e-13),2.81999929733e-08,0.0,0.0,-2.46924292392e-07,2.27499903328e-11,1.03156341676e-27,0.0,1.83790405233e-11,-9.95764422984e-25,1.67621650853e-11,1561090.0,-33839100.0
2.83e-08,1.17874e-07,1.17605e-07,1.18615e-07,1.17605e-07,2.82999929733e-08,-1e+300,1.1493367763200001e-23,3.40347682313e-25,(2.06520830363e-11 1.11842864371e-27 -1.41279445565e-13),2.82999929733e-08,0.0,0.0,-2.4752740176e-07,2.27537110946e-11,1.20283530235e-27,0.0,1.83790768671e-11,-9.8306673611e-25,1.67589222906e-11,1559940.0,-33849500.0
2.84e-08,1.17778e-07,1.17511e-07,1.18518e-07,1.17511e-07,2.83999929733e-08,-1e+300,1.14780467598e-23,3.39795372711e-25,(2.06496780907e-11 1.25764247211e-27 -1.40329472445e-13),2.83999929733e-08,0.0,0.0,-2.48156274166e-07,2.27453230184e-11,1.36055075307e-27,0.0,1.83791016148e-11,-9.6822514797e-25,1.67559052386e-11,1541560.0,-33845800.0
2.85e-08,1.17679e-07,1.17416e-07,1.1842e-07,1.17416e-07,2.84999929733e-08,-1e+300,1.14561118129e-23,3.39019329067e-25,(2.06379110963e-11 1.42915778661e-27 -1.39068490069e-13),2.84999929733e-08,0.0,0.0,-2.48915860318e-07,2.27264382152e-11,1.49956610973e-27,0.0,1.83791401462e-11,-9.52025732056e-25,1.6753597666e-11,1518280.0,-33857000.0
2.86e-08,1.17579e-07,1.17318e-07,1.18323e-07,1.17318e-07,2.85999929733e-08,-1e+300,1.1441619774900001e-23,3.38606471472e-25,(2.0645488128e-11 1.51771034054e-27 -1.3924781587e-13),2.85999929733e-08,0.0,0.0,-2.49120850163e-07,2.27342696736e-11,1.58017070327e-27,0.0,1.83791762846e-11,-9.35197203303e-25,1.67512917239e-11,1545240.0,-33868100.0
2.87e-08,1.17485e-07,1.17217e-07,1.18226e-07,1.17217e-07,2.86999929733e-08,-1e+300,1.14321000567e-23,3.38289562701e-25,(2.06532673443e-11 1.58901222088e-27 -1.39160949651e-13),2.86999929733e-08,0.0,0.0,-2.4972944329e-07,2.27389891389e-11,1.63429151582e-27,0.0,1.83792141884e-11,-9.18271255206e-25,1.67482089326e-11,1544190.0,-33883800.0
2.88e-08,1.17389e-07,1.17122e-07,1.1813e-07,1.17122e-07,2.87999929733e-08,-1e+300,1.14174474894e-23,3.3776169545e-25,(2.06509801461e-11 1.5948610173e-27 -1.38478051935e-13),2.87999929733e-08,0.0,0.0,-2.50111485929e-07,2.27336025361e-11,1.67040107356e-27,0.0,1.83792412395e-11,-9.01485990827e-25,1.67452903068e-11,1553650.0,-33837100.0
2.89e-08,1.17291e-07,1.17028e-07,1.18033e-07,1.17028e-07,2.88999929733e-08,-1e+300,1.13964537429e-23,3.37019277681e-25,(2.06396322124e-11 1.58238253279e-27 -1.37001396011e-13),2.88999929733e-08,0.0,0.0,-2.50499074545e-07,2.2717469017e-11,1.70083103526e-27,0.0,1.83792783472e-11,-8.84836359159e-25,1.67430303978e-11,1552730.0,-33784200.0
2.9e-08,1.17191e-07,1.16931e-07,1.17935e-07,1.16931e-07,2.89999929733e-08,-1e+300,1.1380344812700001e-23,3.36544155292e-25,(2.06452806892e-11 1.56521903052e-27 -1.37098138845e-13),2.89999929733e-08,0.0,0.0,-2.51305446933e-07,2.27182135018e-11,1.6519601649000002e-27,0.0,1.83793171303e-11,-8.68082267759e-25,1.67409683606e-11,1529210.0,-33895300.0
2.91e-08,1.17097e-07,1.16831e-07,1.17839e-07,1.16831e-07,2.90999929733e-08,-1e+300,1.1371404445900001e-23,3.3625676542e-25,(2.06540683973e-11 1.45176262595e-27 -1.37122103754e-13),2.90999929733e-08,0.0,0.0,-2.51906873972e-07,2.2724195544e-11,1.56209412237e-27,0.0,1.83793551194e-11,-8.50799334894e-25,1.67380526121e-11,1528910.0,-33916400.0
2.92e-08,1.17002e-07,1.16736e-07,1.17743e-07,1.16736e-07,2.91999929733e-08,-1e+300,1.1357970207700001e-23,3.35773272009e-25,(2.0653790228e-11 1.34674184191e-27 -1.36766301897e-13),2.91999929733e-08,0.0,0.0,-2.52694790163e-07,2.27186008223e-11,1.47040346928e-27,0.0,1.83793862577e-11,-8.324480188549999e-25,1.67352237367e-11,1514420.0,-33923800.0
