Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
9.99998e-11,1.60168e-07,1.59202e-07
2e-10,1.5992e-07,1.58884e-07
3.00003e-10,1.59631e-07,1.5859e-07
4.00002e-10,1.5934e-07,1.58299e-07
4.99999e-10,1.59054e-07,1.58013e-07
5.99998e-10,1.58776e-07,1.57736e-07
6.99997e-10,1.58499e-07,1.5746e-07
7.99998e-10,1.58226e-07,1.57186e-07
8.99997e-10,1.5796e-07,1.56921e-07
1e-09,1.57695e-07,1.56657e-07
1.1e-09,1.57433e-07,1.56392e-07
1.2e-09,1.57176e-07,1.56138e-07
1.3e-09,1.5692e-07,1.55882e-07
1.4e-09,1.56667e-07,1.55628e-07
1.5e-09,1.56419e-07,1.55381e-07
1.6e-09,1.56169e-07,1.55132e-07
1.7e-09,1.55925e-07,1.54888e-07
1.8e-09,1.55682e-07,1.54647e-07
1.9e-09,1.55441e-07,1.54402e-07
2e-09,1.55204e-07,1.54169e-07
2.1e-09,1.54966e-07,1.5393e-07
2.2e-09,1.54732e-07,1.53698e-07
2.3e-09,1.545e-07,1.53466e-07
2.4e-09,1.54269e-07,1.53234e-07
2.5e-09,1.54043e-07,1.53009e-07
2.6e-09,1.53814e-07,1.52779e-07
2.7e-09,1.53592e-07,1.52559e-07
2.80001e-09,1.53367e-07,1.52334e-07
2.9e-09,1.53146e-07,1.52114e-07
3e-09,1.52927e-07,1.51895e-07
3.1e-09,1.52709e-07,1.51677e-07
3.2e-09,1.52493e-07,1.51462e-07
3.3e-09,1.52277e-07,1.51245e-07
3.4e-09,1.52066e-07,1.51035e-07
3.5e-09,1.51853e-07,1.5082e-07
3.6e-09,1.51644e-07,1.50614e-07
3.7e-09,1.51434e-07,1.50401e-07
3.8e-09,1.51228e-07,1.50199e-07
3.9e-09,1.51021e-07,1.49989e-07
4e-09,1.50818e-07,1.49789e-07
4.1e-09,1.50614e-07,1.49582e-07
4.2e-09,1.50413e-07,1.49385e-07
4.3e-09,1.50211e-07,1.4918e-07
4.4e-09,1.50014e-07,1.48985e-07
4.5e-09,1.49814e-07,1.48783e-07
4.59999e-09,1.49619e-07,1.48591e-07
4.7e-09,1.49422e-07,1.48391e-07
4.8e-09,1.49229e-07,1.48202e-07
4.9e-09,1.49034e-07,1.48004e-07
5.00001e-09,1.48844e-07,1.47817e-07
5.10001e-09,1.48652e-07,1.47622e-07
5.2e-09,1.48463e-07,1.47436e-07
5.3e-09,1.48273e-07,1.47245e-07
5.39999e-09,1.48086e-07,1.4706e-07
5.5e-09,1.47899e-07,1.46872e-07
5.6e-09,1.47714e-07,1.46688e-07
5.7e-09,1.47529e-07,1.46503e-07
5.8e-09,1.47346e-07,1.46319e-07
5.9e-09,1.47164e-07,1.46138e-07
6e-09,1.46982e-07,1.45954e-07
6.1e-09,1.46802e-07,1.45777e-07
6.2e-09,1.46621e-07,1.45592e-07
6.3e-09,1.46444e-07,1.45419e-07
6.4e-09,1.46265e-07,1.45238e-07
6.49999e-09,1.46089e-07,1.45064e-07
6.60001e-09,1.45912e-07,1.44887e-07
6.7e-09,1.45737e-07,1.44712e-07
6.8e-09,1.45563e-07,1.44539e-07
6.9e-09,1.45389e-07,1.44362e-07
7e-09,1.45218e-07,1.44194e-07
7.1e-09,1.45045e-07,1.44018e-07
7.2e-09,1.44875e-07,1.43851e-07
7.3e-09,1.44704e-07,1.4368e-07
7.40001e-09,1.44535e-07,1.4351e-07
7.5e-09,1.44366e-07,1.43344e-07
7.6e-09,1.44198e-07,1.43172e-07
7.7e-09,1.44032e-07,1.43009e-07
7.8e-09,1.43865e-07,1.4284e-07
7.9e-09,1.437e-07,1.42677e-07
8e-09,1.43535e-07,1.42512e-07
8.1e-09,1.43371e-07,1.42346e-07
8.2e-09,1.43208e-07,1.42186e-07
8.3e-09,1.43044e-07,1.42019e-07
8.4e-09,1.42883e-07,1.41861e-07
8.5e-09,1.42721e-07,1.41699e-07
8.6e-09,1.42561e-07,1.41537e-07
8.7e-09,1.42402e-07,1.4138e-07
8.8e-09,1.42241e-07,1.41216e-07
8.9e-09,1.42084e-07,1.41062e-07
9.00001e-09,1.41925e-07,1.40904e-07
9.1e-09,1.41768e-07,1.40744e-07
9.2e-09,1.41612e-07,1.40591e-07
9.3e-09,1.41455e-07,1.40431e-07
9.4e-09,1.413e-07,1.40279e-07
9.5e-09,1.41145e-07,1.40124e-07
9.6e-09,1.40991e-07,1.39967e-07
9.69999e-09,1.40838e-07,1.39817e-07
9.8e-09,1.40684e-07,1.39662e-07
9.9e-09,1.40532e-07,1.3951e-07
1e-08,1.4038e-07,1.3936e-07
1.01e-08,1.40228e-07,1.39204e-07
1.02e-08,1.40078e-07,1.39058e-07
1.03e-08,1.39927e-07,1.38908e-07
1.04e-08,1.39778e-07,1.38755e-07
1.05e-08,1.3963e-07,1.3861e-07
1.06e-08,1.3948e-07,1.38459e-07
1.07e-08,1.39333e-07,1.38312e-07
1.08e-08,1.39185e-07,1.38166e-07
1.09e-08,1.39038e-07,1.38015e-07
1.1e-08,1.38892e-07,1.37872e-07
1.11e-08,1.38746e-07,1.37727e-07
1.12e-08,1.386e-07,1.37577e-07
1.13e-08,1.38456e-07,1.37437e-07
1.14e-08,1.38311e-07,1.37291e-07
1.15e-08,1.38167e-07,1.37146e-07
1.16e-08,1.38024e-07,1.37006e-07
1.17e-08,1.3788e-07,1.3686e-07
1.18e-08,1.37738e-07,1.36718e-07
1.19e-08,1.37597e-07,1.36579e-07
1.2e-08,1.37454e-07,1.36433e-07
1.21e-08,1.37314e-07,1.36295e-07
1.22e-08,1.37173e-07,1.36156e-07
1.23e-08,1.37033e-07,1.36011e-07
1.24e-08,1.36894e-07,1.35875e-07
1.25e-08,1.36754e-07,1.35737e-07
1.26e-08,1.36615e-07,1.35593e-07
1.27e-08,1.36477e-07,1.35459e-07
1.28e-08,1.36339e-07,1.35322e-07
1.29e-08,1.36201e-07,1.3518e-07
1.3e-08,1.36065e-07,1.35048e-07
1.31e-08,1.35928e-07,1.34911e-07
1.32e-08,1.35792e-07,1.34771e-07
1.33e-08,1.35656e-07,1.34639e-07
1.34e-08,1.3552e-07,1.34503e-07
1.35e-08,1.35386e-07,1.34365e-07
1.36e-08,1.35252e-07,1.34235e-07
1.37e-08,1.35117e-07,1.341e-07
1.38e-08,1.34983e-07,1.33963e-07
1.39e-08,1.3485e-07,1.33834e-07
1.4e-08,1.34716e-07,1.337e-07
1.41e-08,1.34584e-07,1.33564e-07
1.42e-08,1.34452e-07,1.33436e-07
1.43e-08,1.3432e-07,1.33304e-07
1.44e-08,1.34189e-07,1.33169e-07
1.45e-08,1.34058e-07,1.33042e-07
1.46e-08,1.33927e-07,1.32911e-07
1.47e-08,1.33797e-07,1.32777e-07
1.48e-08,1.33667e-07,1.32651e-07
1.49e-08,1.33537e-07,1.32522e-07
1.5e-08,1.33408e-07,1.32388e-07
1.51e-08,1.3328e-07,1.32264e-07
1.52e-08,1.3315e-07,1.32136e-07
1.53e-08,1.33022e-07,1.32002e-07
1.54e-08,1.32895e-07,1.31879e-07
1.55e-08,1.32767e-07,1.31753e-07
1.56e-08,1.3264e-07,1.31621e-07
1.57e-08,1.32514e-07,1.31498e-07
1.58e-08,1.32387e-07,1.31373e-07
1.59e-08,1.32261e-07,1.31243e-07
1.6e-08,1.32135e-07,1.31119e-07
1.61e-08,1.3201e-07,1.30996e-07
1.62e-08,1.31884e-07,1.30869e-07
1.63e-08,1.3176e-07,1.30743e-07
1.64e-08,1.31636e-07,1.30622e-07
1.65e-08,1.31511e-07,1.30496e-07
1.66e-08,1.31387e-07,1.30369e-07
1.67e-08,1.31264e-07,1.3025e-07
1.68e-08,1.3114e-07,1.30127e-07
1.69e-08,1.31018e-07,1.29999e-07
1.7e-08,1.30896e-07,1.29881e-07
1.71e-08,1.30773e-07,1.2976e-07
1.72e-08,1.30651e-07,1.29634e-07
1.73e-08,1.3053e-07,1.29515e-07
1.74e-08,1.30408e-07,1.29396e-07
1.75e-08,1.30287e-07,1.29272e-07
1.76e-08,1.30167e-07,1.2915e-07
1.77e-08,1.30046e-07,1.29033e-07
1.78e-08,1.29925e-07,1.28913e-07
1.79e-08,1.29806e-07,1.28788e-07
1.8e-08,1.29687e-07,1.28673e-07
1.81e-08,1.29567e-07,1.28555e-07
1.82e-08,1.29448e-07,1.28432e-07
1.83e-08,1.2933e-07,1.28315e-07
1.84e-08,1.29211e-07,1.28199e-07
1.85e-08,1.29092e-07,1.28079e-07
1.86e-08,1.28975e-07,1.27959e-07
1.87e-08,1.28858e-07,1.27845e-07
1.88e-08,1.2874e-07,1.27728e-07
1.89e-08,1.28623e-07,1.27606e-07
1.9e-08,1.28506e-07,1.27493e-07
1.91e-08,1.28389e-07,1.27378e-07
1.92e-08,1.28273e-07,1.27259e-07
1.93e-08,1.28157e-07,1.27143e-07
1.94e-08,1.28042e-07,1.2703e-07
1.95e-08,1.27926e-07,1.26914e-07
1.96e-08,1.27811e-07,1.26794e-07
1.97e-08,1.27696e-07,1.26684e-07
1.98e-08,1.27581e-07,1.26571e-07
1.99e-08,1.27466e-07,1.26453e-07
2e-08,1.27353e-07,1.26339e-07
2.01e-08,1.27239e-07,1.26228e-07
2.02e-08,1.27124e-07,1.26114e-07
2.03e-08,1.27011e-07,1.25995e-07
2.04e-08,1.26898e-07,1.25887e-07
2.05e-08,1.26785e-07,1.25775e-07
2.06e-08,1.26672e-07,1.25659e-07
2.07e-08,1.2656e-07,1.25546e-07
2.08e-08,1.26448e-07,1.25437e-07
2.09e-08,1.26335e-07,1.25325e-07
2.1e-08,1.26223e-07,1.25208e-07
2.11e-08,1.26112e-07,1.25101e-07
2.12e-08,1.26001e-07,1.24991e-07
2.13e-08,1.25889e-07,1.24878e-07
2.14e-08,1.25779e-07,1.24765e-07
2.15e-08,1.25668e-07,1.24658e-07
2.16e-08,1.25557e-07,1.24548e-07
2.17e-08,1.25447e-07,1.24434e-07
2.18e-08,1.25338e-07,1.24326e-07
2.19e-08,1.25228e-07,1.24219e-07
2.2e-08,1.25118e-07,1.24109e-07
2.21e-08,1.25009e-07,1.23994e-07
2.22e-08,1.249e-07,1.2389e-07
2.23e-08,1.24791e-07,1.23783e-07
2.24e-08,1.24682e-07,1.23672e-07
2.25e-08,1.24574e-07,1.23561e-07
2.26e-08,1.24466e-07,1.23457e-07
2.27e-08,1.24357e-07,1.23349e-07
2.28e-08,1.2425e-07,1.23238e-07
2.29e-08,1.24143e-07,1.23131e-07
2.3e-08,1.24035e-07,1.23027e-07
2.31e-08,1.23927e-07,1.22919e-07
2.32e-08,1.23821e-07,1.22807e-07
2.33e-08,1.23714e-07,1.22704e-07
2.34e-08,1.23607e-07,1.226e-07
2.35e-08,1.23501e-07,1.22492e-07
2.36e-08,1.23395e-07,1.22382e-07
2.37e-08,1.23289e-07,1.22281e-07
2.38e-08,1.23183e-07,1.22176e-07
2.39e-08,1.23077e-07,1.22068e-07
2.4e-08,1.22973e-07,1.21961e-07
2.41e-08,1.22868e-07,1.2186e-07
2.42e-08,1.22762e-07,1.21755e-07
2.43e-08,1.22657e-07,1.21647e-07
2.44e-08,1.22553e-07,1.21543e-07
2.45e-08,1.22449e-07,1.21442e-07
2.46e-08,1.22344e-07,1.21338e-07
2.47e-08,1.2224e-07,1.21229e-07
2.48e-08,1.22137e-07,1.21127e-07
2.49e-08,1.22033e-07,1.21027e-07
2.5e-08,1.21929e-07,1.20923e-07
2.51e-08,1.21826e-07,1.20815e-07
