Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
1.39e-08,1.34843e-07,1.33829e-07
1.4e-08,1.34709e-07,1.33695e-07
1.41e-08,1.34577e-07,1.3356e-07
1.42e-08,1.34445e-07,1.33432e-07
1.43e-08,1.34312e-07,1.33299e-07
1.44e-08,1.34181e-07,1.33164e-07
1.45e-08,1.34051e-07,1.33037e-07
1.46e-08,1.33919e-07,1.32906e-07
1.47e-08,1.33789e-07,1.32772e-07
1.48e-08,1.3366e-07,1.32646e-07
1.49e-08,1.33529e-07,1.32517e-07
1.5e-08,1.334e-07,1.32383e-07
1.51e-08,1.33272e-07,1.32259e-07
1.52e-08,1.33143e-07,1.32131e-07
1.53e-08,1.33015e-07,1.31997e-07
1.54e-08,1.32887e-07,1.31874e-07
1.55e-08,1.32759e-07,1.31748e-07
1.56e-08,1.32632e-07,1.31616e-07
1.57e-08,1.32506e-07,1.31493e-07
1.58e-08,1.32379e-07,1.31368e-07
1.59e-08,1.32253e-07,1.31238e-07
1.6e-08,1.32128e-07,1.31114e-07
1.61e-08,1.32002e-07,1.30991e-07
1.62e-08,1.31877e-07,1.30863e-07
1.63e-08,1.31752e-07,1.30738e-07
1.64e-08,1.31628e-07,1.30617e-07
1.65e-08,1.31503e-07,1.30491e-07
1.66e-08,1.3138e-07,1.30365e-07
1.67e-08,1.31257e-07,1.30245e-07
1.68e-08,1.31133e-07,1.30122e-07
1.69e-08,1.3101e-07,1.29994e-07
1.7e-08,1.30888e-07,1.29876e-07
1.71e-08,1.30765e-07,1.29755e-07
1.72e-08,1.30643e-07,1.29629e-07
1.73e-08,1.30522e-07,1.29509e-07
1.74e-08,1.30401e-07,1.2939e-07
1.75e-08,1.30279e-07,1.29267e-07
1.76e-08,1.30159e-07,1.29145e-07
1.77e-08,1.30039e-07,1.29028e-07
1.78e-08,1.29918e-07,1.28907e-07
1.79e-08,1.29798e-07,1.28783e-07
1.8e-08,1.29679e-07,1.28668e-07
1.81e-08,1.29559e-07,1.2855e-07
1.82e-08,1.2944e-07,1.28426e-07
1.83e-08,1.29322e-07,1.2831e-07
1.84e-08,1.29204e-07,1.28194e-07
1.85e-08,1.29085e-07,1.28074e-07
1.86e-08,1.28968e-07,1.27954e-07
1.87e-08,1.2885e-07,1.2784e-07
1.88e-08,1.28732e-07,1.27723e-07
1.89e-08,1.28615e-07,1.276e-07
1.9e-08,1.28499e-07,1.27488e-07
1.91e-08,1.28382e-07,1.27373e-07
1.92e-08,1.28266e-07,1.27254e-07
1.93e-08,1.2815e-07,1.27138e-07
1.94e-08,1.28035e-07,1.27025e-07
1.95e-08,1.27918e-07,1.26909e-07
1.96e-08,1.27804e-07,1.26789e-07
1.97e-08,1.277e-07,1.26679e-07
1.98e-08,1.276e-07,1.26565e-07
1.99e-08,1.27587e-07,1.26447e-07
2e-08,1.27401e-07,1.26334e-07
2.01e-08,1.27232e-07,1.26223e-07
2.02e-08,1.27117e-07,1.26108e-07
2.03e-08,1.27004e-07,1.2599e-07
2.04e-08,1.26891e-07,1.25882e-07
2.05e-08,1.26778e-07,1.2577e-07
2.06e-08,1.26665e-07,1.25654e-07
2.07e-08,1.26553e-07,1.25541e-07
2.08e-08,1.26441e-07,1.25432e-07
2.09e-08,1.26328e-07,1.2532e-07
2.1e-08,1.26217e-07,1.25203e-07
2.11e-08,1.26106e-07,1.25096e-07
2.12e-08,1.25994e-07,1.24986e-07
2.13e-08,1.25882e-07,1.24873e-07
2.14e-08,1.25772e-07,1.2476e-07
2.15e-08,1.25662e-07,1.24653e-07
2.16e-08,1.25551e-07,1.24543e-07
2.17e-08,1.25441e-07,1.24429e-07
2.18e-08,1.25331e-07,1.24321e-07
2.19e-08,1.25221e-07,1.24214e-07
2.2e-08,1.25111e-07,1.24103e-07
2.21e-08,1.25002e-07,1.2399e-07
2.22e-08,1.24894e-07,1.23885e-07
2.23e-08,1.24784e-07,1.23778e-07
2.24e-08,1.24675e-07,1.23667e-07
2.25e-08,1.24568e-07,1.23557e-07
2.26e-08,1.24459e-07,1.23452e-07
2.27e-08,1.24351e-07,1.23345e-07
2.28e-08,1.24243e-07,1.23233e-07
2.29e-08,1.24136e-07,1.23127e-07
2.3e-08,1.24029e-07,1.23022e-07
2.31e-08,1.23921e-07,1.22914e-07
2.32e-08,1.23814e-07,1.22802e-07
2.33e-08,1.23708e-07,1.227e-07
2.34e-08,1.23601e-07,1.22595e-07
2.35e-08,1.23494e-07,1.22487e-07
2.36e-08,1.23389e-07,1.22378e-07
2.37e-08,1.23283e-07,1.22276e-07
