time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.90000593055e-09,-1e+300,7.47530366347e-25,2.8212253821300003e-26,(3.40347552445e-12 -2.69773433586e-28 8.01513817194e-14)
2.00000593055e-09,-1e+300,7.502814123889999e-25,2.83412430595e-26,(3.42111660395e-12 -3.34819796282e-28 8.10430887125e-14)
2.10000593056e-09,-1e+300,7.52738363922e-25,2.8452885271700003e-26,(3.43722296621e-12 -3.5136085323e-28 8.21677217055e-14)
2.20000593056e-09,-1e+300,7.548036200359999e-25,2.8546256145100003e-26,(3.45174717239e-12 -3.5389202359e-28 8.33724845831e-14)
2.30000593056e-09,-1e+300,7.56369346677e-25,2.86192984222e-26,(3.4646353309e-12 -4.07015476358e-28 8.45861701152e-14)
2.40000593056e-09,-1e+300,7.57432298136e-25,2.86726796437e-26,(3.47588169992e-12 -4.44815689362e-28 8.58355701064e-14)
2.50000593056e-09,-1e+300,7.584254520379999e-25,2.87302257271e-26,(3.48832566543e-12 -4.27747861644e-28 8.69082519348e-14)
2.60000593056e-09,-1e+300,7.59999479305e-25,2.88115315628e-26,(3.50278178022e-12 -4.5768340597e-28 8.80479526e-14)
2.70000593056e-09,-1e+300,7.61533890982e-25,2.88844322167e-26,(3.51572121327e-12 -4.39200701368e-28 8.92032377377e-14)
2.80000593056e-09,-1e+300,7.62568347568e-25,2.89358751869e-26,(3.52687476732e-12 -4.98312033318e-28 9.03566745289e-14)
2.90000593056e-09,-1e+300,7.6300865784299995e-25,2.89654636931e-26,(3.53629711553e-12 -5.09469295426e-28 9.1862923929e-14)
3.00000593056e-09,-1e+300,7.62904289094e-25,2.8974073021e-26,(3.54396467259e-12 -5.15636617243e-28 9.33886191317e-14)
3.10000593056e-09,-1e+300,7.62240063962e-25,2.89623709341e-26,(3.54995922686e-12 -5.71014779387e-28 9.51753923139e-14)
3.20000593056e-09,-1e+300,7.61883842103e-25,2.8970969814999997e-26,(3.55903539687e-12 -5.18056038384e-28 9.67582262835e-14)
3.30000593057e-09,-1e+300,7.61808108225e-25,2.89841626188e-26,(3.56836713387e-12 -5.32809856102e-28 9.83930655828e-14)
3.40000593057e-09,-1e+300,7.61799845121e-25,2.8992764648400004e-26,(3.57632836109e-12 -5.33224132186e-28 9.99484409371e-14)
3.50000593057e-09,-1e+300,7.61506565664e-25,2.89853820006e-26,(3.58320652001e-12 -5.19478735977e-28 1.01822928557e-13)
3.60000593057e-09,-1e+300,7.608781938e-25,2.8960665971999997e-26,(3.58878498465e-12 -5.20875015057e-28 1.03414822955e-13)
3.70000593057e-09,-1e+300,7.600145771889999e-25,2.89233569952e-26,(3.59331179466e-12 -5.31342747124e-28 1.05236371276e-13)
3.80000593057e-09,-1e+300,7.58939801344e-25,2.88754577898e-26,(3.596915271e-12 -4.83098185203e-28 1.07018275779e-13)
3.90000593057e-09,-1e+300,7.58795961106e-25,2.8871016724999997e-26,(3.60544206434e-12 -4.56087329253e-28 1.0836672875e-13)
4.00000593057e-09,-1e+300,7.58800259468e-25,2.88643919862e-26,(3.61348213294e-12 -4.38716904013e-28 1.09917038402e-13)
4.10000593056e-09,-1e+300,7.59111585868e-25,2.88671683814e-26,(3.62072502302e-12 -3.52312047938e-28 1.11013640408e-13)
4.20000593056e-09,-1e+300,7.5928438836299995e-25,2.88616181214e-26,(3.62693784837e-12 -3.05944280897e-28 1.11885292645e-13)
4.30000593056e-09,-1e+300,7.59101720998e-25,2.88450963922e-26,(3.63210907e-12 -2.709949743e-28 1.13265390175e-13)
4.40000593056e-09,-1e+300,7.584870004349999e-25,2.8814405101300004e-26,(3.63607863068e-12 -2.10420040617e-28 1.14751199183e-13)
4.50000593056e-09,-1e+300,7.5756646585e-25,2.87747620556e-26,(3.63925962106e-12 -1.42740309753e-28 1.1646421352e-13)
4.60000593056e-09,-1e+300,7.573908793469999e-25,2.87717516895e-26,(3.64689922955e-12 -4.16777364884e-29 1.18106652738e-13)
4.70000593056e-09,-1e+300,7.57411846561e-25,2.87657467137e-26,(3.65381091844e-12 1.47470735335e-29 1.19795113515e-13)
4.80000593056e-09,-1e+300,7.574751634289999e-25,2.8757493180200003e-26,(3.65991818534e-12 6.72540145563e-29 1.21200093202e-13)
4.90000593055e-09,-1e+300,7.5763315627e-25,2.87474109077e-26,(3.66523734065e-12 1.51889682571e-28 1.22137675979e-13)
5.00000593055e-09,-1e+300,7.57585276908e-25,2.8727143450500004e-26,(3.66982913537e-12 2.15185866719e-28 1.23301026062e-13)
5.10000593055e-09,-1e+300,7.57227444035e-25,2.86955529044e-26,(3.67319317248e-12 2.57695839238e-28 1.25022601202e-13)
5.20000593055e-09,-1e+300,7.56691476088e-25,2.86563470667e-26,(3.67586995847e-12 3.79297912472e-28 1.26405723886e-13)
5.30000593055e-09,-1e+300,7.56700629157e-25,2.86495741944e-26,(3.6829131992e-12 4.39893282776e-28 1.27659627425e-13)
5.40000593055e-09,-1e+300,7.566891918409999e-25,2.8636626370500004e-26,(3.68913676412e-12 4.76988882499e-28 1.2877595488e-13)
5.50000593055e-09,-1e+300,7.56497898371e-25,2.8616388292e-26,(3.69448147856e-12 5.67589138784e-28 1.30105087261e-13)
5.60000593055e-09,-1e+300,7.56411104431e-25,2.86001298265e-26,(3.69897085209e-12 6.25826582978e-28 1.31077579307e-13)
5.70000593055e-09,-1e+300,7.562197339259999e-25,2.85781382612e-26,(3.70262620254e-12 6.46323962454e-28 1.321149976e-13)
5.80000593054e-09,-1e+300,7.5578820222799995e-25,2.85464904138e-26,(3.70541408297e-12 7.1451681819e-28 1.33178949331e-13)
5.90000593054e-09,-1e+300,7.55136320419e-25,2.8506459452500004e-26,(3.70737629428e-12 7.63063641391e-28 1.34797381691e-13)
6.00000593054e-09,-1e+300,7.55099906737e-25,2.84969427256e-26,(3.71336263572e-12 8.06877207049e-28 1.36257532594e-13)
6.10000593054e-09,-1e+300,7.5512658361e-25,2.84831647628e-26,(3.71905510036e-12 8.09475288175e-28 1.37642418212e-13)
6.20000593054e-09,-1e+300,7.55087593041e-25,2.84625376555e-26,(3.72395884229e-12 8.65601015281e-28 1.39001797344e-13)
