# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
1.00005930555e-10,0.0,0.0,-3.88689202961e-09,4.744226130710001e-12,8.14591964865e-28,0.0,8.630522139160001e-12,3.1382224020300004e-26,4.75403154202e-12
2.00005930555e-10,0.0,0.0,-4.37558328243e-09,4.77397082536e-12,3.8457228645700004e-28,0.0,8.6407469358e-12,2.6217491074500004e-26,4.7988531605500006e-12
3.00005930555e-10,0.0,0.0,-4.48404271999e-09,4.79876669768e-12,2.68988515544e-28,0.0,8.64757217429e-12,2.0735710984e-26,4.8388301836e-12
4.00005930555e-10,0.0,0.0,-4.53131755183e-09,4.81878393736e-12,2.07644961437e-28,0.0,8.653680857740001e-12,1.51353244229e-26,4.8764420729800005e-12
5.00005930555e-10,0.0,0.0,-4.56992906927e-09,4.837020546290001e-12,1.5775089667700001e-28,0.0,8.65954906524e-12,9.55269853819e-27,4.912461510890001e-12
6.00005930555e-10,0.0,0.0,-4.61270273472e-09,4.8599296656600005e-12,6.05222479533e-29,0.0,8.66527618978e-12,4.08349971103e-27,4.94716745098e-12
7.00005930555e-10,0.0,0.0,-4.65688204586e-09,4.8803993069900006e-12,-4.34373492731e-29,0.0,8.67086629874e-12,-1.22821813501e-27,4.98061835659e-12
8.00005930555e-10,0.0,0.0,-4.70205920851e-09,4.89847448792e-12,-1.41820762021e-28,0.0,8.6763520637e-12,-6.33509781502e-27,5.01290835756e-12
9.00005930555e-10,0.0,0.0,-4.74756595566e-09,4.914171732320001e-12,-2.38364972894e-28,0.0,8.68173614985e-12,-1.12016616303e-26,5.04410255741e-12
1.00000593055e-09,0.0,0.0,-4.79319846697e-09,4.927579432830001e-12,-3.33088756179e-28,0.0,8.687023502160002e-12,-1.57997785897e-26,5.0742697648500005e-12
1.10000593055e-09,0.0,0.0,-4.83866439268e-09,4.9387401175700005e-12,-4.2900113053300005e-28,0.0,8.69221767585e-12,-2.0112116963900002e-26,5.10345172508e-12
1.20000593055e-09,0.0,0.0,-4.88664987004e-09,4.953757210180001e-12,-5.01414008884e-28,0.0,8.697331672490001e-12,-2.4120280269500002e-26,5.13171159396e-12
1.30000593055e-09,0.0,0.0,-4.93736936551e-09,4.9702332076200005e-12,-5.689088887280001e-28,0.0,8.70234726784e-12,-2.7817126952e-26,5.1590598232100005e-12
1.40000593055e-09,0.0,0.0,-4.98800730912e-09,4.984768452420001e-12,-6.42296066391e-28,0.0,8.70726429275e-12,-3.12227431626e-26,5.18546375011e-12
1.50000593055e-09,0.0,0.0,-5.03804661052e-09,4.9972719869500005e-12,-7.12652030451e-28,0.0,8.712085207430001e-12,-3.43567076727e-26,5.210929942390001e-12
1.60000593055e-09,0.0,0.0,-5.08716918837e-09,5.00771620945e-12,-7.865868604660001e-28,0.0,8.716807935260001e-12,-3.72451871248e-26,5.23546056039e-12
1.70000593055e-09,0.0,0.0,-5.13512466298e-09,5.01607229381e-12,-8.580300680550001e-28,0.0,8.721431513690001e-12,-3.9922625818400003e-26,5.25905444173e-12
1.80000593055e-09,0.0,0.0,-5.18246242498e-09,5.0229566315500005e-12,-9.279812710350001e-28,0.0,8.725952436620001e-12,-4.2432085792100004e-26,5.2817081110200005e-12
1.90000593055e-09,0.0,0.0,-5.23296677202e-09,5.036404287390001e-12,-9.54672627211e-28,0.0,8.730386889470001e-12,-4.4812436632900004e-26,5.30346995917e-12
2.00000593055e-09,0.0,0.0,-5.28429886098e-09,5.0482059553e-12,-9.64895557662e-28,0.0,8.73469532577e-12,-4.7112233344600005e-26,5.324256271770001e-12
2.10000593056e-09,0.0,0.0,-5.33475299638e-09,5.0581104098100005e-12,-9.594525186990001e-28,0.0,8.738895570090001e-12,-4.9402268840700003e-26,5.34406158393e-12
2.20000593056e-09,0.0,0.0,-5.38386826606e-09,5.06606554056e-12,-9.42684878497e-28,0.0,8.742981237840001e-12,-5.174311215990001e-26,5.362881950530001e-12
2.30000593056e-09,0.0,0.0,-5.43149348135e-09,5.0720289552e-12,-9.185638319830001e-28,0.0,8.746946506190001e-12,-5.41922497408e-26,5.38071290702e-12
2.40000593056e-09,0.0,0.0,-5.47315992837e-09,5.07619599107e-12,-8.93572554378e-28,0.0,8.75078232249e-12,-5.68093325015e-26,5.39754843532e-12
2.50000593056e-09,0.0,0.0,-5.52333390015e-09,5.0818943747100005e-12,-8.73216005119e-28,0.0,8.754486169590001e-12,-5.96628644747e-26,5.413360205350001e-12
2.60000593056e-09,0.0,0.0,-5.57151265536e-09,5.09097312446e-12,-8.98269260433e-28,0.0,8.75804855708e-12,-6.28063251041e-26,5.428161948770001e-12
2.70000593056e-09,0.0,0.0,-5.62013296924e-09,5.098288069740001e-12,-9.290614415710001e-28,0.0,8.7614477954e-12,-6.62787055569e-26,5.441907552990001e-12
2.80000593056e-09,0.0,0.0,-5.66402807898e-09,5.10376280967e-12,-9.63956517106e-28,0.0,8.764692713690001e-12,-7.00856647215e-26,5.45465096286e-12
2.90000593056e-09,0.0,0.0,-5.70705757071e-09,5.10730394683e-12,-9.95083806599e-28,0.0,8.767781867610001e-12,-7.42302102577e-26,5.466479058540001e-12
3.00000593056e-09,0.0,0.0,-5.74756492565e-09,5.1090123594e-12,-1.0251684111600001e-27,0.0,8.770716427660001e-12,-7.86990391566e-26,5.477494775420001e-12
3.10000593056e-09,0.0,0.0,-5.78555048024e-09,5.10900088893e-12,-1.0520208942900001e-27,0.0,8.773508733880001e-12,-8.34596079539e-26,5.4878401753300005e-12
3.20000593056e-09,0.0,0.0,-5.82464637029e-09,5.11371699812e-12,-1.06497874487e-27,0.0,8.77619303859e-12,-8.847140339030001e-26,5.49770062283e-12
