Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
5.3e-09,1.48725e-07,1.47712e-07,5.30000215601e-09,-1e+300,1.5121073544400002e-23,1.3652305873899998e-25,(1.69982199268e-11 -3.09508844744e-28 -4.49498430587e-13),5.30000215601e-09,0.0,0.0,-7.57893226858e-08,2.09157374169e-11,-2.6515219067600003e-28,0.0,1.72527857063e-11,6.24602606291e-25,1.6395117118e-11
5.4e-09,1.4855e-07,1.47534e-07,5.40000149342e-09,-1e+300,1.50837666872e-23,1.36718760793e-25,(1.7024710191e-11 -3.27546094328e-28 -4.45654670851e-13),5.40000149342e-09,0.0,0.0,-7.66418003473e-08,2.09176521439e-11,-1.5660465247e-28,0.0,1.72582339027e-11,6.78252617156e-25,1.63885285134e-11
5.5e-09,1.48375e-07,1.47362e-07,5.49999730574e-09,-1e+300,1.50548290891e-23,1.36961525474e-25,(1.70629210989e-11 -3.402538456e-28 -4.50526298718e-13),5.49999730574e-09,0.0,0.0,-7.75158740463e-08,2.09342392608e-11,-3.78428503093e-29,0.0,1.72639262792e-11,7.28320597774e-25,1.63820064775e-11
5.6e-09,1.48202e-07,1.47183e-07,5.59999872272e-09,-1e+300,1.5012181783100002e-23,1.37096981384e-25,(1.70754912146e-11 -8.50712867902e-29 -4.46145552638e-13),5.59999872272e-09,0.0,0.0,-7.85943273829e-08,2.09194573872e-11,6.48419648343e-29,0.0,1.72695655809e-11,7.720446396829998e-25,1.63758955448e-11
5.7e-09,1.48029e-07,1.47015e-07,5.70000148736e-09,-1e+300,1.49842532153e-23,1.37350456281e-25,(1.71235611591e-11 -5.51079298385e-29 -4.50217857201e-13),5.70000148736e-09,0.0,0.0,-7.93311089688e-08,2.09485361252e-11,-3.0116284508600003e-28,0.0,1.72754933195e-11,8.0684110389799985e-25,1.63699444402e-11
5.8e-09,1.47857e-07,1.4684e-07,5.80000017412e-09,-1e+300,1.49427660431e-23,1.37490782982e-25,(1.71343054299e-11 -1.36872622341e-28 -4.47723144144e-13),5.80000017412e-09,0.0,0.0,-8.00599819646e-08,2.09331182111e-11,-1.02721527983e-27,0.0,1.72813513707e-11,8.28286618707e-25,1.63642152055e-11
5.9e-09,1.47687e-07,1.46671e-07,5.89999839469e-09,-1e+300,1.49101244782e-23,1.37713732556e-25,(1.71789958878e-11 -7.73223579986e-28 -4.48207932594e-13),5.89999839469e-09,0.0,0.0,-8.09177732882e-08,2.09589609685e-11,-2.33281429097e-27,0.0,1.72874082766e-11,8.31314462301e-25,1.6358904475e-11
6e-09,1.47517e-07,1.46501e-07,5.99999952879e-09,-1e+300,1.4873143137e-23,1.37884179037e-25,(1.72014409354e-11 -1.43854608923e-27 -4.49149209412e-13),5.99999952879e-09,0.0,0.0,-8.17612220805e-08,2.09581089878e-11,-3.56203143792e-27,0.0,1.72935053773e-11,8.13730118887e-25,1.63536872614e-11
6.1e-09,1.47349e-07,1.4633e-07,6.09999893148e-09,-1e+300,1.48332146174e-23,1.38042770027e-25,(1.72288555671e-11 -1.8792150818e-27 -4.45255782249e-13),6.09999893148e-09,0.0,0.0,-8.25937225351e-08,2.09635267674e-11,-4.36909650736e-27,0.0,1.72995584415e-11,7.7996339615e-25,1.63487515697e-11
6.2e-09,1.4718e-07,1.46165e-07,6.19999736566e-09,-1e+300,1.4800319498700002e-23,1.3823856263199998e-25,(1.7263197605e-11 -2.04158127549e-27 -4.49602617509e-13),6.19999736566e-09,0.0,0.0,-8.34446362173e-08,2.09777906114e-11,-4.54943508642e-27,0.0,1.73057928458e-11,7.368333441519998e-25,1.63438749072e-11
6.3e-09,1.47014e-07,1.45992e-07,6.30000245851e-09,-1e+300,1.47526683962e-23,1.3838211259e-25,(1.72715365641e-11 -2.08630275924e-27 -4.44412768924e-13),6.30000245851e-09,0.0,0.0,-8.34924549875e-08,2.09656048379e-11,-4.32879622394e-27,0.0,1.73119142108e-11,6.88968331797e-25,1.6339371378e-11
6.4e-09,1.46848e-07,1.45831e-07,6.39999852053e-09,-1e+300,1.4722171269100002e-23,1.3854800456899999e-25,(1.73184331331e-11 -1.59225985229e-27 -4.47146994283e-13),6.39999852053e-09,0.0,0.0,-8.51039711264e-08,2.09908930013e-11,-3.4005576111e-27,0.0,1.73181198688e-11,6.3829705781000005e-25,1.63347029254e-11
6.5e-09,1.46682e-07,1.45663e-07,6.49999890077e-09,-1e+300,1.46795904669e-23,1.38667049346e-25,(1.73305483178e-11 -9.68684516866e-28 -4.44530661424e-13),6.49999890077e-09,0.0,0.0,-8.5845521226e-08,2.09796192279e-11,-2.36787390876e-27,0.0,1.73242999505e-11,5.8577308561899995e-25,1.63303808412e-11
6.6e-09,1.46518e-07,1.45499e-07,6.60000231759e-09,-1e+300,1.46421856661e-23,1.38834560332e-25,(1.73659288464e-11 -2.32548663283e-28 -4.42592316864e-13),6.60000231759e-09,0.0,0.0,-8.6743716843e-08,2.09962675206e-11,-1.40710777843e-27,0.0,1.73304565135e-11,5.32269980801e-25,1.63261680646e-11
6.7e-09,1.46354e-07,1.45337e-07,6.69999906117e-09,-1e+300,1.4606780140600002e-23,1.39007157687e-25,(1.73906805477e-11 2.55858916468e-28 -4.43773587257e-13),6.69999906117e-09,0.0,0.0,-8.74568669227e-08,2.10014543026e-11,-6.60124147134e-28,0.0,1.73367370477e-11,4.79086096244e-25,1.63221300565e-11
6.8e-09,1.46192e-07,1.4517e-07,6.799997067e-09,-1e+300,1.45669945129e-23,1.3912526261199998e-25,(1.74010666935e-11 5.1529630299e-28 -4.3751545391e-13),6.799997067e-09,0.0,0.0,-8.83984634532e-08,2.09892708089e-11,-4.0313679428899994e-28,0.0,1.73427720655e-11,4.2765819112899985e-25,1.63182375956e-11
6.9e-09,1.4603e-07,1.45012e-07,6.900000687e-09,-1e+300,1.4544244600200002e-23,1.3936692303e-25,(1.74322982754e-11 3.41101613575e-28 -4.38875715623e-13),6.900000687e-09,0.0,0.0,-8.93175722709e-08,2.10043471393e-11,-7.829865077970001e-28,0.0,1.73489819596e-11,3.78980949851e-25,1.63142771309e-11
7e-09,1.45869e-07,1.44847e-07,6.99999738931e-09,-1e+300,1.4508405393000002e-23,1.3949880368e-25,(1.74313901843e-11 -5.43370588808e-29 -4.33507566244e-13),6.99999738931e-09,0.0,0.0,-9.00328674166e-08,2.0981101457e-11,-1.34663684942e-27,0.0,1.73550410014e-11,3.33680702592e-25,1.63106397326e-11
7.1e-09,1.45709e-07,1.44688e-07,7.10000131507e-09,-1e+300,1.4485898913700002e-23,1.3974163276899998e-25,(1.74584254906e-11 -4.60124208885e-28 -4.30347273181e-13),7.10000131507e-09,0.0,0.0,-9.05708748861e-08,2.09928300936e-11,-1.98905616548e-27,0.0,1.73610870341e-11,2.9214747303e-25,1.63070371418e-11
7.2e-09,1.45549e-07,1.44529e-07,7.19999976817e-09,-1e+300,1.44629968798e-23,1.39958249303e-25,(1.74692229254e-11 -9.08688260958e-28 -4.29066361529e-13),7.19999976817e-09,0.0,0.0,-9.1686155085e-08,2.09851567671e-11,-2.49814903161e-27,0.0,1.73671966287e-11,2.54449653766e-25,1.63036826505e-11
7.3e-09,1.4539e-07,1.44366e-07,7.29999697976e-09,-1e+300,1.44327902732e-23,1.40125776382e-25,(1.74718519276e-11 -1.2672844452e-27 -4.21707696206e-13),7.29999697976e-09,0.0,0.0,-9.25939205521e-08,2.09681347581e-11,-2.71581088523e-27,0.0,1.73730619353e-11,2.2054909892e-25,1.63004582199e-11
7.4e-09,1.45232e-07,1.44212e-07,7.40000237159e-09,-1e+300,1.4414563993200002e-23,1.40379143795e-25,(1.74959494571e-11 -1.44468850985e-27 -4.22878143002e-13),7.40000237159e-09,0.0,0.0,-9.33621177926e-08,2.09774294197e-11,-2.69437237568e-27,0.0,1.73790641524e-11,1.90249362662e-25,1.62971459663e-11
7.5e-09,1.45074e-07,1.44051e-07,7.50000073436e-09,-1e+300,1.43847765795e-23,1.4053281017399998e-25,(1.74889479632e-11 -1.50396845964e-27 -4.17356052156e-13),7.50000073436e-09,0.0,0.0,-9.41657619787e-08,2.09498921176e-11,-2.55926551723e-27,0.0,1.7384933177e-11,1.63365302859e-25,1.62942462717e-11
7.6e-09,1.44918e-07,1.43895e-07,7.60000269772e-09,-1e+300,1.4362561559200002e-23,1.40760198056e-25,(1.75118169611e-11 -1.44541717142e-27 -4.15552739769e-13),7.60000269772e-09,0.0,0.0,-9.49948014137e-08,2.09582208111e-11,-2.29239667129e-27,0.0,1.73907020579e-11,1.39677911293e-25,1.62912054284e-11
