Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99957e-11,3.80396e-07,3.78982e-07,9.99957013854e-11,-1e+300,1.55164894715e-22,1.45618024646e-24,(6.0894148282e-11 -3.35985119842e-26 -7.340894377e-12),9.99957013854e-11,0.0,0.0,-1.03076965586e-07,9.36807191202e-11,-7.6668027648e-27,0.0,7.32526796672e-11,-8.025168848300001e-25,7.69647528091e-11
2e-10,3.80345e-07,3.78595e-07,1.99999604701e-10,-1e+300,2.10279023827e-22,1.01417107108e-24,(5.88221266373e-11 -1.50660591651e-26 -4.22321256551e-12),1.99999604701e-10,0.0,0.0,-1.19883664713e-07,8.59695861422e-11,-1.13787044429e-27,0.0,7.3254389807e-11,-6.77362573733e-25,7.86469761199e-11
3.00002e-10,3.80151e-07,3.78305e-07,3.00002031781e-10,-1e+300,2.31196083196e-22,9.4989452697e-25,(5.83388070015e-11 -1.15001365469e-26 -3.30226586439e-12),3.00002031781e-10,0.0,0.0,-1.26381952555e-07,8.37760030341e-11,-1.80473479423e-27,0.0,7.32556143382e-11,-5.81529508811e-25,7.94291900965e-11
4.00001e-10,3.79917e-07,3.78042e-07,4.00000710794e-10,-1e+300,2.38708807675e-22,9.41023216243e-25,(5.86540344718e-11 -8.93463343058e-27 -3.01898368369e-12),4.00000710794e-10,0.0,0.0,-1.2975400197e-07,8.35260545939e-11,-1.07742343933e-27,0.0,7.32559409648e-11,-4.97362752055e-25,7.99361139956e-11
4.99996e-10,3.79671e-07,3.77791e-07,4.99996138074e-10,-1e+300,2.4110527210400003e-22,9.42501020042e-25,(5.90205890702e-11 -6.81821350195e-27 -2.90808004371e-12),4.99996138074e-10,0.0,0.0,-1.32045714961e-07,8.36263577189e-11,-3.84460214838e-28,0.0,7.32558519728e-11,-4.21946773624e-25,8.03452023346e-11
5.99999e-10,3.79421e-07,3.77539e-07,5.99999238644e-10,-1e+300,2.41771516917e-22,9.47119670124e-25,(5.94400966183e-11 -4.74547108354e-27 -2.85019081207e-12),5.99999238644e-10,0.0,0.0,-1.3397447209e-07,8.38811905375e-11,4.10786872945e-28,0.0,7.32556082402e-11,-3.55433583019e-25,8.06967086453e-11
6.99996e-10,3.79174e-07,3.77293e-07,6.99996173372e-10,-1e+300,2.41817685679e-22,9.539974710249999e-25,(5.99664668733e-11 -4.31245250318e-27 -2.82995817059e-12),6.99996173372e-10,0.0,0.0,-1.35819212784e-07,8.42943920938e-11,-7.09006946707e-29,0.0,7.32554034901e-11,-2.97979870029e-25,8.10140608853e-11
7.99996e-10,3.78927e-07,3.77049e-07,7.9999605267e-10,-1e+300,2.4139456144e-22,9.58974185164e-25,(6.03296214358e-11 -4.12041136636e-27 -2.79663145129e-12),7.9999605267e-10,0.0,0.0,-1.37568849153e-07,8.45197719936e-11,-6.95477450228e-28,0.0,7.32552654092e-11,-2.49150858051e-25,8.12975408892e-11
8.99998e-10,3.78681e-07,3.768e-07,8.99997555811e-10,-1e+300,2.41253039598e-22,9.6686124211e-25,(6.08960964433e-11 -3.6786459796e-27 -2.7856907421e-12),8.99997555811e-10,0.0,0.0,-1.39384801135e-07,8.49985184274e-11,-7.11213176299e-28,0.0,7.32552021937e-11,-2.08117168522e-25,8.15492511557e-11
1e-09,3.78438e-07,3.76563e-07,1.00000059464e-09,-1e+300,2.4086097537600003e-22,9.73051480266e-25,(6.13286516062e-11 -2.58787143583e-27 -2.75936123545e-12),1.00000059464e-09,0.0,0.0,-1.4115799787e-07,8.5317415135e-11,-1.1296787227e-28,0.0,7.32553177637e-11,-1.7388792783499998e-25,8.17776686117e-11
1.1e-09,3.78195e-07,3.7632e-07,1.10000300819e-09,-1e+300,2.40593735412e-22,9.791214149229999e-25,(6.17621060411e-11 -6.73859875979e-28 -2.74420469886e-12),1.10000300819e-09,0.0,0.0,-1.42933638883e-07,8.56429758286e-11,1.13400315187e-27,0.0,7.32555145552e-11,-1.45409255383e-25,8.19762404552e-11
1.2e-09,3.77955e-07,3.76081e-07,1.19999898092e-09,-1e+300,2.4039066125500002e-22,9.8614376913e-25,(6.22512397484e-11 2.49520247039e-28 -2.71332916626e-12),1.19999898092e-09,0.0,0.0,-1.4476495587e-07,8.60381425041e-11,1.43335472097e-27,0.0,7.32558981239e-11,-1.21762171933e-25,8.21565363744e-11
1.3e-09,3.77716e-07,3.75845e-07,1.30000154583e-09,-1e+300,2.4006513116e-22,9.90740226827e-25,(6.25612729151e-11 2.46242532301e-28 -2.69696412912e-12),1.30000154583e-09,0.0,0.0,-1.46549268884e-07,8.62217682262e-11,1.05841873367e-27,0.0,7.32564412333e-11,-1.02121218689e-25,8.23150114306e-11
1.4e-09,3.77478e-07,3.75603e-07,1.39999577929e-09,-1e+300,2.4014766501700004e-22,9.98519753458e-25,(6.30909568693e-11 -1.17285794893e-27 -2.67231468202e-12),1.39999577929e-09,0.0,0.0,-1.48420557505e-07,8.66760607793e-11,-7.90709609171e-28,0.0,7.32571104793e-11,-8.57841268138e-26,8.24542552635e-11
1.5e-09,3.77243e-07,3.75373e-07,1.50000291883e-09,-1e+300,2.39996471897e-22,1.00401249027e-24,(6.34523990312e-11 -3.03083291867e-27 -2.64857065501e-12),1.50000291883e-09,0.0,0.0,-1.5024330097e-07,8.6929408405e-11,-2.5072503842000003e-27,0.0,7.32580054207e-11,-7.22585567831e-26,8.25808889755e-11
1.6e-09,3.77007e-07,3.75136e-07,1.60000059291e-09,-1e+300,2.40045322072e-22,1.009913346e-24,(6.3848197239e-11 -4.60763564709e-27 -2.63240346964e-12),1.60000059291e-09,0.0,0.0,-1.51894323247e-07,8.72332496052e-11,-3.67724570003e-27,0.0,7.32590011536e-11,-6.09968900682e-26,8.26882321667e-11
1.7e-09,3.76774e-07,3.74904e-07,1.70000233614e-09,-1e+300,2.40076196921e-22,1.01614179638e-24,(6.42590513458e-11 -5.77422072296e-27 -2.5970013948e-12),1.70000233614e-09,0.0,0.0,-1.53958707914e-07,8.75518738875e-11,-4.29493271373e-27,0.0,7.3260244434e-11,-5.16846667149e-26,8.27874380984e-11
1.8e-09,3.76541e-07,3.74672e-07,1.80000057621e-09,-1e+300,2.40035183834e-22,1.0203119686e-24,(6.45281544926e-11 -6.01546540125e-27 -2.57932741232e-12),1.80000057621e-09,0.0,0.0,-1.55784068554e-07,8.77068949229e-11,-4.40879885085e-27,0.0,7.32616455367e-11,-4.3936316929800005e-26,8.28720423135e-11
1.9e-09,3.76309e-07,3.74439e-07,1.89999962738e-09,-1e+300,2.4028245083700003e-22,1.0273794584e-24,(6.49848316148e-11 -5.79187617114e-27 -2.55185624345e-12),1.89999962738e-09,0.0,0.0,-1.57701370431e-07,8.80921762629e-11,-4.42020305285e-27,0.0,7.32632219514e-11,-3.75168217103e-26,8.29472907374e-11
2e-09,3.7608e-07,3.74212e-07,1.99999769301e-09,-1e+300,2.40279592127e-22,1.03174175443e-24,(6.52561684237e-11 -5.85331710851e-27 -2.52848625311e-12),1.99999769301e-09,0.0,0.0,-1.59550405117e-07,8.82557127818e-11,-4.24474747155e-27,0.0,7.32650175448e-11,-3.2179381590000004e-26,8.30150542187e-11
2.1e-09,3.7585e-07,3.73979e-07,2.10000347016e-09,-1e+300,2.4055861066500003e-22,1.03769956024e-24,(6.56384483366e-11 -5.36701370519e-27 -2.5093913802e-12),2.10000347016e-09,0.0,0.0,-1.61461039413e-07,8.85587928879e-11,-4.06633184519e-27,0.0,7.32669130339e-11,-2.77429545367e-26,8.30704153404e-11
2.2e-09,3.75623e-07,3.73755e-07,2.2000014598e-09,-1e+300,2.4067275058600002e-22,1.04276924998e-24,(6.59553704141e-11 -5.57999452015e-27 -2.48248252307e-12),2.2000014598e-09,0.0,0.0,-1.63338337448e-07,8.87839353197e-11,-3.87100049736e-27,0.0,7.3269053903e-11,-2.40440781186e-26,8.31232562165e-11
2.3e-09,3.75394e-07,3.73526e-07,2.30000291335e-09,-1e+300,2.40842297425e-22,1.04714058207e-24,(6.62267088831e-11 -5.62458780609e-27 -2.46140787139e-12),2.30000291335e-09,0.0,0.0,-1.65214282754e-07,8.89589772952e-11,-3.70251896984e-27,0.0,7.3271291847e-11,-2.09246141127e-26,8.3164642931e-11
2.4e-09,3.75169e-07,3.73301e-07,2.39999896834e-09,-1e+300,2.4107347894800003e-22,1.05283535056e-24,(6.65877554023e-11 -5.2465602511e-27 -2.43385853672e-12),2.39999896834e-09,0.0,0.0,-1.67127508074e-07,8.92435026898e-11,-3.38442676688e-27,0.0,7.3273728053e-11,-1.81383183618e-26,8.32038539277e-11
2.5e-09,3.74943e-07,3.73076e-07,2.50000262937e-09,-1e+300,2.4112128092900004e-22,1.0558083085e-24,(6.67591929963e-11 -4.56564805523e-27 -2.4058814499e-12),2.50000262937e-09,0.0,0.0,-1.68974286862e-07,8.93030423828e-11,-2.95872606166e-27,0.0,7.32762916464e-11,-1.51587084821e-26,8.32359150415e-11
2.6e-09,3.74718e-07,3.72849e-07,2.60000079759e-09,-1e+300,2.4150193175100003e-22,1.06219465082e-24,(6.71607278732e-11 -3.85194499995e-27 -2.38763795614e-12),2.60000079759e-09,0.0,0.0,-1.70937479448e-07,8.96427455321e-11,-2.62677315133e-27,0.0,7.32790215953e-11,-1.11958483164e-26,8.32626580644e-11
2.7e-09,3.74495e-07,3.72628e-07,2.69999625235e-09,-1e+300,2.41590951833e-22,1.06576576612e-24,(6.73722175303e-11 -3.1446843121e-27 -2.36295681066e-12),2.69999625235e-09,0.0,0.0,-1.72810988524e-07,8.97544489533e-11,-2.47294134088e-27,0.0,7.3281906885e-11,-5.61363202883e-27,8.32875313733e-11
2.8e-09,3.74272e-07,3.72401e-07,2.80000015805e-09,-1e+300,2.4192999891700003e-22,1.07086520472e-24,(6.76832759674e-11 -3.16991701487e-27 -2.34253436167e-12),2.80000015805e-09,0.0,0.0,-1.74745340905e-07,8.9990987432e-11,-2.65680768368e-27,0.0,7.32849308693e-11,1.8383140658e-27,8.33041292293e-11
2.9e-09,3.74051e-07,3.72184e-07,2.90000144798e-09,-1e+300,2.42095060026e-22,1.07505442128e-24,(6.7936047062e-11 -3.35348384467e-27 -2.32070958072e-12),2.90000144798e-09,0.0,0.0,-1.76650657378e-07,9.01571763214e-11,-2.9810620569000003e-27,0.0,7.32881457533e-11,1.1107852348e-26,8.33220407945e-11
3e-09,3.73829e-07,3.71959e-07,2.99999923156e-09,-1e+300,2.42329576314e-22,1.0788842506e-24,(6.81612207637e-11 -3.85386427223e-27 -2.2987353043e-12),2.99999923156e-09,0.0,0.0,-1.78554280844e-07,9.02945576824e-11,-3.2312402552500004e-27,0.0,7.32914885092e-11,2.31130755075e-26,8.33316648156e-11
3.1e-09,3.7361e-07,3.71743e-07,3.09999596112e-09,-1e+300,2.4257398385700003e-22,1.08362394482e-24,(6.84533096293e-11 -4.24355617634e-27 -2.2810672479e-12),3.09999596112e-09,0.0,0.0,-1.80492610494e-07,9.05126789584e-11,-3.3521241848e-27,0.0,7.32950278888e-11,4.10761392065e-26,8.33427185909e-11
3.2e-09,3.73389e-07,3.71521e-07,3.19999682224e-09,-1e+300,2.4269554774500003e-22,1.08635472356e-24,(6.86008941584e-11 -4.96544551646e-27 -2.25291767508e-12),3.19999682224e-09,0.0,0.0,-1.82364754383e-07,9.05603857028e-11,-3.2563470441e-27,0.0,7.32986943438e-11,6.92473696905e-26,8.33478081632e-11
3.3e-09,3.73172e-07,3.71304e-07,3.29999963413e-09,-1e+300,2.4302076107800003e-22,1.09159245508e-24,(6.89302838605e-11 -5.41502697109e-27 -2.24200307426e-12),3.29999963413e-09,0.0,0.0,-1.84335164177e-07,9.08275963216e-11,-3.00816320947e-27,0.0,7.33025574405e-11,1.10813700977e-25,8.33520883885e-11
3.4e-09,3.72953e-07,3.71086e-07,3.39999595296e-09,-1e+300,2.43067129098e-22,1.09383292595e-24,(6.90592861346e-11 -5.86298115653e-27 -2.21171618878e-12),3.39999595296e-09,0.0,0.0,-1.86200795518e-07,9.08556599687e-11,-2.55059861469e-27,0.0,7.33065426244e-11,1.66184960144e-25,8.33542211735e-11
3.5e-09,3.72736e-07,3.70868e-07,3.49999996904e-09,-1e+300,2.43450819702e-22,1.09910486642e-24,(6.93716015473e-11 -5.74426315e-27 -2.20236490954e-12),3.49999996904e-09,0.0,0.0,-1.8818522475e-07,9.11072982098e-11,-2.1466881068e-27,0.0,7.33107056999e-11,2.30342423403e-25,8.33520774504e-11
