Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
1.39e-08,3.53298e-07,3.51392e-07
1.4e-08,3.53133e-07,3.51223e-07
1.41e-08,3.5297e-07,3.51063e-07
1.42e-08,3.52808e-07,3.509e-07
1.43e-08,3.52645e-07,3.50735e-07
1.44e-08,3.52483e-07,3.50575e-07
1.45e-08,3.52321e-07,3.50408e-07
1.46e-08,3.5216e-07,3.50251e-07
1.47e-08,3.51999e-07,3.50088e-07
1.48e-08,3.51837e-07,3.49926e-07
1.49e-08,3.51678e-07,3.49767e-07
1.5e-08,3.51517e-07,3.49601e-07
1.51e-08,3.51357e-07,3.49446e-07
1.52e-08,3.51198e-07,3.49285e-07
1.53e-08,3.51038e-07,3.49125e-07
1.54e-08,3.5088e-07,3.48968e-07
1.55e-08,3.50721e-07,3.48803e-07
1.56e-08,3.50563e-07,3.4865e-07
1.57e-08,3.50406e-07,3.48491e-07
1.58e-08,3.50247e-07,3.48331e-07
1.59e-08,3.50091e-07,3.48176e-07
1.6e-08,3.49933e-07,3.48014e-07
1.61e-08,3.49777e-07,3.47861e-07
1.62e-08,3.49621e-07,3.47704e-07
1.63e-08,3.49464e-07,3.47546e-07
1.64e-08,3.49309e-07,3.47393e-07
1.65e-08,3.49153e-07,3.47233e-07
1.66e-08,3.48998e-07,3.4708e-07
1.67e-08,3.48844e-07,3.46926e-07
1.68e-08,3.48689e-07,3.46767e-07
1.69e-08,3.48535e-07,3.46617e-07
1.7e-08,3.48381e-07,3.4646e-07
1.71e-08,3.48227e-07,3.46307e-07
1.72e-08,3.48074e-07,3.46154e-07
1.73e-08,3.47921e-07,3.45996e-07
1.74e-08,3.47768e-07,3.45848e-07
1.75e-08,3.47616e-07,3.45694e-07
1.76e-08,3.47463e-07,3.45539e-07
1.77e-08,3.47312e-07,3.4539e-07
1.78e-08,3.4716e-07,3.45234e-07
1.79e-08,3.47009e-07,3.45085e-07
1.8e-08,3.46858e-07,3.44935e-07
1.81e-08,3.46707e-07,3.44779e-07
1.82e-08,3.46557e-07,3.44633e-07
1.83e-08,3.46407e-07,3.4448e-07
1.84e-08,3.46256e-07,3.44329e-07
1.85e-08,3.46107e-07,3.44182e-07
1.86e-08,3.45957e-07,3.44028e-07
1.87e-08,3.45808e-07,3.43881e-07
1.88e-08,3.4566e-07,3.43733e-07
1.89e-08,3.45511e-07,3.43579e-07
1.9e-08,3.45363e-07,3.43435e-07
1.91e-08,3.45215e-07,3.43285e-07
1.92e-08,3.45066e-07,3.43136e-07
1.93e-08,3.4492e-07,3.42991e-07
1.94e-08,3.44772e-07,3.42839e-07
1.95e-08,3.44625e-07,3.42694e-07
1.96e-08,3.44479e-07,3.42548e-07
1.97e-08,3.44331e-07,3.42396e-07
1.98e-08,3.44185e-07,3.42254e-07
1.99e-08,3.4404e-07,3.42107e-07
2e-08,3.43893e-07,3.41958e-07
2.01e-08,3.43748e-07,3.41816e-07
2.02e-08,3.43603e-07,3.41668e-07
2.03e-08,3.43458e-07,3.41523e-07
2.04e-08,3.43314e-07,3.4138e-07
2.05e-08,3.43169e-07,3.41231e-07
2.06e-08,3.43024e-07,3.41089e-07
2.07e-08,3.42881e-07,3.40946e-07
2.08e-08,3.42737e-07,3.40796e-07
2.09e-08,3.42593e-07,3.40657e-07
2.1e-08,3.42451e-07,3.40513e-07
