Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
1.39e-08,1.35993e-07,1.34965e-07
1.4e-08,1.35866e-07,1.34833e-07
1.41e-08,1.3574e-07,1.34708e-07
1.42e-08,1.35613e-07,1.34584e-07
1.43e-08,1.35487e-07,1.34455e-07
1.44e-08,1.35362e-07,1.34329e-07
1.45e-08,1.35236e-07,1.34206e-07
1.46e-08,1.3511e-07,1.34079e-07
1.47e-08,1.34986e-07,1.33952e-07
1.48e-08,1.34862e-07,1.33831e-07
1.49e-08,1.34737e-07,1.33706e-07
1.5e-08,1.34614e-07,1.33578e-07
1.51e-08,1.34491e-07,1.33459e-07
1.52e-08,1.34367e-07,1.33336e-07
1.53e-08,1.34245e-07,1.33208e-07
1.54e-08,1.34123e-07,1.33089e-07
1.55e-08,1.34e-07,1.32968e-07
1.56e-08,1.33878e-07,1.32843e-07
1.57e-08,1.33757e-07,1.32722e-07
1.58e-08,1.33636e-07,1.32604e-07
1.59e-08,1.33515e-07,1.32481e-07
1.6e-08,1.33395e-07,1.32358e-07
1.61e-08,1.33275e-07,1.32241e-07
1.62e-08,1.33154e-07,1.32121e-07
1.63e-08,1.33036e-07,1.31996e-07
1.64e-08,1.32917e-07,1.31881e-07
1.65e-08,1.32797e-07,1.31763e-07
1.66e-08,1.32679e-07,1.31641e-07
1.67e-08,1.32561e-07,1.31524e-07
1.68e-08,1.32443e-07,1.31408e-07
1.69e-08,1.32325e-07,1.31289e-07
1.7e-08,1.32208e-07,1.31168e-07
1.71e-08,1.32091e-07,1.31055e-07
1.72e-08,1.31974e-07,1.30938e-07
1.73e-08,1.31858e-07,1.30817e-07
1.74e-08,1.31742e-07,1.30703e-07
1.75e-08,1.31625e-07,1.30589e-07
1.76e-08,1.3151e-07,1.30471e-07
1.77e-08,1.31395e-07,1.30354e-07
1.78e-08,1.3128e-07,1.30242e-07
1.79e-08,1.31165e-07,1.30127e-07
1.8e-08,1.31051e-07,1.30007e-07
1.81e-08,1.30937e-07,1.29897e-07
1.82e-08,1.30823e-07,1.29785e-07
1.83e-08,1.30709e-07,1.29669e-07
1.84e-08,1.30596e-07,1.29553e-07
1.85e-08,1.30483e-07,1.29444e-07
1.86e-08,1.3037e-07,1.29331e-07
1.87e-08,1.30258e-07,1.29213e-07
1.88e-08,1.30146e-07,1.29104e-07
1.89e-08,1.30034e-07,1.28994e-07
1.9e-08,1.29922e-07,1.2888e-07
1.91e-08,1.29811e-07,1.28766e-07
1.92e-08,1.297e-07,1.28658e-07
1.93e-08,1.29588e-07,1.28548e-07
1.94e-08,1.29478e-07,1.28433e-07
1.95e-08,1.29368e-07,1.28324e-07
1.96e-08,1.29258e-07,1.28216e-07
1.97e-08,1.29148e-07,1.28105e-07
1.98e-08,1.29039e-07,1.27991e-07
1.99e-08,1.2893e-07,1.27886e-07
2e-08,1.2882e-07,1.27778e-07
2.01e-08,1.28711e-07,1.27666e-07
2.02e-08,1.28603e-07,1.27556e-07
2.03e-08,1.28495e-07,1.27451e-07
2.04e-08,1.28386e-07,1.27343e-07
2.05e-08,1.28279e-07,1.27231e-07
2.06e-08,1.28172e-07,1.27125e-07
2.07e-08,1.28064e-07,1.2702e-07
2.08e-08,1.27957e-07,1.26912e-07
2.09e-08,1.2785e-07,1.26799e-07
2.1e-08,1.27748e-07,1.26697e-07
2.11e-08,1.27654e-07,1.26592e-07
2.12e-08,1.276e-07,1.26484e-07
2.13e-08,1.27529e-07,1.26374e-07
2.14e-08,1.27357e-07,1.26272e-07
2.15e-08,1.27213e-07,1.26168e-07
2.16e-08,1.27108e-07,1.26059e-07
2.17e-08,1.27004e-07,1.25953e-07
2.18e-08,1.26899e-07,1.25851e-07
2.19e-08,1.26793e-07,1.25746e-07
2.2e-08,1.26689e-07,1.25638e-07
