# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
1.00000869162e-10,0.0,0.0,-3.0103439525e-08,2.23976404623e-11,1.14630561475e-27,0.0,1.81342809264e-11,1.94717678192e-25,1.82984029335e-11
2.00002058893e-10,0.0,0.0,-3.18330780181e-08,2.16938876327e-11,3.8056553016800004e-28,0.0,1.80835341553e-11,1.35315793254e-25,1.83172664684e-11
2.99999406401e-10,0.0,0.0,-3.26454080362e-08,2.15122237246e-11,2.9435425529600003e-28,0.0,1.80283342883e-11,5.474514493460001e-26,1.82819779182e-11
4.00002676253e-10,0.0,0.0,-3.34250406577e-08,2.14123998528e-11,2.07317486339e-30,0.0,1.79748436434e-11,-3.84828491304e-26,1.82305660356e-11
5.00003139996e-10,0.0,0.0,-3.43508477708e-08,2.13511148234e-11,-1.19902367953e-27,0.0,1.79236015837e-11,-1.39183024063e-25,1.8168619022e-11
6.00000519269e-10,0.0,0.0,-3.50637741868e-08,2.12713878303e-11,-1.54816238294e-27,0.0,1.78744989849e-11,-2.42551610124e-25,1.80985908105e-11
6.99997257841e-10,0.0,0.0,-3.59110019407e-08,2.11820087049e-11,-1.43545652524e-27,0.0,1.78274755194e-11,-3.41263780213e-25,1.80222092515e-11
7.99997716191e-10,0.0,0.0,-3.67435873664e-08,2.11599083028e-11,-4.548845641460001e-28,0.0,1.77827529724e-11,-4.2710487855e-25,1.79428823913e-11
9.00000129319e-10,0.0,0.0,-3.78349550349e-08,2.1105072383e-11,4.88501638563e-29,0.0,1.77402139289e-11,-4.94714507344e-25,1.78627570058e-11
9.99998140382e-10,0.0,0.0,-3.85326184794e-08,2.10279263593e-11,3.77101913672e-28,0.0,1.76998099643e-11,-5.424762349729999e-25,1.77819019182e-11
1.10000191644e-09,0.0,0.0,-3.92684069616e-08,2.10268578882e-11,1.21435062311e-27,0.0,1.76616220923e-11,-5.72624772602e-25,1.77018204958e-11
1.20000154804e-09,0.0,0.0,-4.01213706011e-08,2.09911374169e-11,2.06000455954e-27,0.0,1.76257310919e-11,-5.89970223001e-25,1.76248728847e-11
1.30000044116e-09,0.0,0.0,-4.0944542492e-08,2.09339741256e-11,3.06628659692e-27,0.0,1.7591820046e-11,-6.02216038926e-25,1.75495780802e-11
1.39999584052e-09,0.0,0.0,-4.17967347595e-08,2.09409029194e-11,3.39771045809e-27,0.0,1.75598248046e-11,-6.16514110392e-25,1.74771149609e-11
1.49999984301e-09,0.0,0.0,-4.26320632375e-08,2.09054835552e-11,3.29862329011e-27,0.0,1.75297001759e-11,-6.36632470427e-25,1.7408571374e-11
1.60000410783e-09,0.0,0.0,-4.36609201693e-08,2.08785999716e-11,2.77726733342e-27,0.0,1.75010262039e-11,-6.63172545672e-25,1.73415894769e-11
1.70000178906e-09,0.0,0.0,-4.43184353113e-08,2.08825670882e-11,2.21536685922e-27,0.0,1.74742316312e-11,-6.95007518736e-25,1.72790784107e-11
1.80000230782e-09,0.0,0.0,-4.51312230547e-08,2.0834747864e-11,1.69500456855e-27,0.0,1.74490037625e-11,-7.3039935226499995e-25,1.721945665e-11
1.90000155832e-09,0.0,0.0,-4.60070659096e-08,2.08535780974e-11,1.78088284435e-27,0.0,1.74253212165e-11,-7.67807524838e-25,1.71624337356e-11
1.99999978491e-09,0.0,0.0,-4.68408131153e-08,2.0835675234e-11,2.07696709099e-27,0.0,1.74034991232e-11,-8.05954728991e-25,1.71096840443e-11
2.10000029112e-09,0.0,0.0,-4.7700222239e-08,2.08250903435e-11,2.5805683533100002e-27,0.0,1.73831031056e-11,-8.44243042533e-25,1.70587652867e-11
2.20000054565e-09,0.0,0.0,-4.8558599914e-08,2.08336778051e-11,2.78841017376e-27,0.0,1.73646254432e-11,-8.8233304696e-25,1.70120381445e-11
2.29999882744e-09,0.0,0.0,-4.92710591234e-08,2.08025978657e-11,2.9017403209e-27,0.0,1.73475750042e-11,-9.192615938869999e-25,1.69674450304e-11
2.40000284225e-09,0.0,0.0,-5.02905854157e-08,2.0831818318e-11,2.39391429943e-27,0.0,1.73322438655e-11,-9.51798663088e-25,1.69259362614e-11
2.49999932427e-09,0.0,0.0,-5.1146951106e-08,2.08063104895e-11,2.02260024782e-27,0.0,1.73183371937e-11,-9.743069451269999e-25,1.68871166438e-11
2.60000010264e-09,0.0,0.0,-5.20405466104e-08,2.08320952347e-11,1.61283357363e-27,0.0,1.73059572196e-11,-9.8114162171e-25,1.68503250523e-11
2.69999852411e-09,0.0,0.0,-5.29231047751e-08,2.0821800994e-11,1.5635444350800001e-27,0.0,1.72949289575e-11,-9.70674228386e-25,1.6816413707e-11
