Time,max(CACoordsX),min(CACoordsX)
6.07e-08,9.19674e-08,9.16744e-08
6.08e-08,9.19232e-08,9.16032e-08
6.09e-08,9.18786e-08,9.15401e-08
6.1e-08,9.18335e-08,9.14762e-08
6.11e-08,9.17877e-08,9.14109e-08
6.12e-08,9.17411e-08,9.13441e-08
6.13e-08,9.16935e-08,9.12753e-08
6.14e-08,9.16449e-08,9.12045e-08
6.15e-08,9.15856e-08,9.11415e-08
6.16e-08,9.14709e-08,9.1078e-08
6.17e-08,9.13543e-08,9.10131e-08
6.18e-08,9.12356e-08,9.09466e-08
6.19e-08,9.11565e-08,9.08783e-08
6.2e-08,9.10926e-08,9.08079e-08
6.21e-08,9.10279e-08,9.07448e-08
6.22e-08,9.09622e-08,9.06816e-08
6.23e-08,9.08952e-08,9.06171e-08
6.24e-08,9.08268e-08,9.05511e-08
6.25e-08,9.07611e-08,9.04832e-08
6.26e-08,9.06976e-08,9.04133e-08
6.27e-08,9.06333e-08,9.03498e-08
6.28e-08,9.0568e-08,9.02871e-08
6.29e-08,9.05014e-08,9.0223e-08
6.3e-08,9.04336e-08,9.01574e-08
6.31e-08,9.03676e-08,9.00901e-08
6.32e-08,9.03044e-08,9.00208e-08
6.33e-08,9.02405e-08,8.99566e-08
6.34e-08,9.01756e-08,8.98943e-08
6.35e-08,9.01096e-08,8.98307e-08
6.36e-08,9.00422e-08,8.97656e-08
6.37e-08,8.99758e-08,8.96989e-08
6.38e-08,8.9913e-08,8.96301e-08
6.39e-08,8.98495e-08,8.95652e-08
6.4e-08,8.97851e-08,8.95033e-08
6.41e-08,8.97195e-08,8.94402e-08
6.42e-08,8.96527e-08,8.93757e-08
6.43e-08,8.95857e-08,8.93095e-08
6.44e-08,8.95233e-08,8.92414e-08
6.45e-08,8.94603e-08,8.91754e-08
6.46e-08,8.93963e-08,8.9114e-08
6.47e-08,8.93313e-08,8.90514e-08
6.48e-08,8.9265e-08,8.89875e-08
6.49e-08,8.91973e-08,8.89219e-08
6.5e-08,8.91354e-08,8.88545e-08
6.51e-08,8.90728e-08,8.87872e-08
6.52e-08,8.90093e-08,8.87263e-08
6.53e-08,8.89448e-08,8.86643e-08
6.54e-08,8.88791e-08,8.8601e-08
6.55e-08,8.88121e-08,8.85361e-08
6.56e-08,8.87491e-08,8.84694e-08
6.57e-08,8.8687e-08,8.84008e-08
6.58e-08,8.8624e-08,8.83403e-08
6.59e-08,8.85601e-08,8.82789e-08
6.6e-08,8.8495e-08,8.82161e-08
6.61e-08,8.84286e-08,8.81519e-08
6.62e-08,8.83645e-08,8.8086e-08
6.63e-08,8.83028e-08,8.80183e-08
6.64e-08,8.82403e-08,8.79559e-08
6.65e-08,8.8177e-08,8.7895e-08
6.66e-08,8.81125e-08,8.78329e-08
6.67e-08,8.80468e-08,8.77695e-08
6.68e-08,8.79815e-08,8.77043e-08
6.69e-08,8.79202e-08,8.76374e-08
6.7e-08,8.78583e-08,8.7573e-08
6.71e-08,8.77955e-08,8.75127e-08
6.72e-08,8.77317e-08,8.74513e-08
6.73e-08,8.76667e-08,8.73885e-08
6.74e-08,8.76e-08,8.73242e-08
6.75e-08,8.75392e-08,8.72582e-08
6.76e-08,8.74778e-08,8.71916e-08
6.77e-08,8.74156e-08,8.71319e-08
6.78e-08,8.73524e-08,8.70712e-08
6.79e-08,8.72881e-08,8.70091e-08
6.8e-08,8.72224e-08,8.69456e-08
6.81e-08,8.71597e-08,8.68805e-08
6.82e-08,8.70988e-08,8.68135e-08
6.83e-08,8.70372e-08,8.67525e-08
6.84e-08,8.69747e-08,8.66924e-08
6.85e-08,8.69111e-08,8.66312e-08
6.86e-08,8.68462e-08,8.65685e-08
6.87e-08,8.67817e-08,8.65043e-08
6.88e-08,8.67214e-08,8.64383e-08
6.89e-08,8.66603e-08,8.63746e-08
6.9e-08,8.65984e-08,8.63152e-08
6.91e-08,8.65356e-08,8.62547e-08
6.92e-08,8.64715e-08,8.61929e-08
6.93e-08,8.64061e-08,8.61296e-08
6.94e-08,8.63455e-08,8.60647e-08
6.95e-08,8.6285e-08,8.59981e-08
6.96e-08,8.62238e-08,8.59394e-08
6.97e-08,8.61616e-08,8.58797e-08
6.98e-08,8.60983e-08,8.58187e-08
6.99e-08,8.60338e-08,8.57563e-08
7e-08,8.59709e-08,8.56923e-08
7.01e-08,8.5911e-08,8.56265e-08
7.02e-08,8.58503e-08,8.55647e-08
7.03e-08,8.57888e-08,8.55056e-08
7.04e-08,8.57262e-08,8.54453e-08
7.05e-08,8.56624e-08,8.53837e-08
7.06e-08,8.55973e-08,8.53206e-08
7.07e-08,8.55378e-08,8.52558e-08
7.08e-08,8.54776e-08,8.51798e-08
7.09e-08,8.54166e-08,8.50541e-08
7.1e-08,8.53546e-08,8.4925e-08
7.11e-08,8.52916e-08,8.47978e-08
7.12e-08,8.52272e-08,8.47603e-08
7.13e-08,8.51472e-08,8.47224e-08
7.14e-08,8.50584e-08,8.46839e-08
7.15e-08,8.49685e-08,8.46448e-08
7.16e-08,8.48772e-08,8.46049e-08
7.17e-08,8.47926e-08,8.45641e-08
7.18e-08,8.47482e-08,8.45224e-08
7.19e-08,8.47034e-08,8.44795e-08
7.2e-08,8.46581e-08,8.44353e-08
7.21e-08,8.46122e-08,8.43871e-08
7.22e-08,8.45655e-08,8.4329e-08
7.23e-08,8.45179e-08,8.42698e-08
7.24e-08,8.44694e-08,8.42094e-08
7.25e-08,8.44198e-08,8.41476e-08
7.26e-08,8.43645e-08,8.40843e-08
7.27e-08,8.43053e-08,8.40192e-08
7.28e-08,8.42454e-08,8.39592e-08
7.29e-08,8.41847e-08,8.39008e-08
7.3e-08,8.41231e-08,8.38414e-08
7.31e-08,8.40603e-08,8.37808e-08
7.32e-08,8.39963e-08,8.37187e-08
7.33e-08,8.39378e-08,8.3655e-08
7.34e-08,8.38787e-08,8.35909e-08
7.35e-08,8.38189e-08,8.35335e-08
7.36e-08,8.37582e-08,8.34751e-08
7.37e-08,8.36964e-08,8.34156e-08
7.38e-08,8.36335e-08,8.33547e-08
7.39e-08,8.35722e-08,8.32924e-08
7.4e-08,8.35138e-08,8.32283e-08
7.41e-08,8.34548e-08,8.31679e-08
7.42e-08,8.3395e-08,8.31105e-08
7.43e-08,8.33343e-08,8.3052e-08
7.44e-08,8.32725e-08,8.29923e-08
7.45e-08,8.32095e-08,8.29313e-08
7.46e-08,8.31506e-08,8.28687e-08
7.47e-08,8.30924e-08,8.28044e-08
7.48e-08,8.30335e-08,8.27473e-08
7.49e-08,8.29737e-08,8.26899e-08
7.5e-08,8.29129e-08,8.26313e-08
7.51e-08,8.28511e-08,8.25715e-08
7.52e-08,8.27889e-08,8.25103e-08
7.53e-08,8.27313e-08,8.24475e-08
7.54e-08,8.26732e-08,8.23853e-08
7.55e-08,8.26143e-08,8.23288e-08
7.56e-08,8.25545e-08,8.22713e-08
7.57e-08,8.24937e-08,8.22126e-08
7.58e-08,8.24317e-08,8.21527e-08
7.59e-08,8.23715e-08,8.20912e-08
7.6e-08,8.2314e-08,8.20282e-08
7.61e-08,8.22559e-08,8.19686e-08
7.62e-08,8.2197e-08,8.19121e-08
7.63e-08,8.21372e-08,8.18545e-08
7.64e-08,8.20763e-08,8.17957e-08
7.65e-08,8.20143e-08,8.17357e-08
7.66e-08,8.19558e-08,8.16741e-08
7.67e-08,8.18984e-08,8.16108e-08
7.68e-08,8.18404e-08,8.15537e-08
7.69e-08,8.17815e-08,8.14971e-08
7.7e-08,8.17218e-08,8.14395e-08
7.71e-08,8.16609e-08,8.13807e-08
7.72e-08,8.15987e-08,8.13205e-08
7.73e-08,8.1542e-08,8.12588e-08
7.74e-08,8.14847e-08,8.11961e-08
7.75e-08,8.14267e-08,8.11405e-08
7.76e-08,8.1368e-08,8.10839e-08
7.77e-08,8.13082e-08,8.10263e-08
7.78e-08,8.12474e-08,8.09675e-08
7.79e-08,8.11865e-08,8.09073e-08
7.8e-08,8.113e-08,8.08455e-08
7.81e-08,8.10728e-08,8.07846e-08
7.82e-08,8.1015e-08,8.07291e-08
7.83e-08,8.09563e-08,8.06726e-08
7.84e-08,8.08966e-08,8.0615e-08
7.85e-08,8.08358e-08,8.05562e-08
7.86e-08,8.07762e-08,8.0496e-08
7.87e-08,8.07198e-08,8.04342e-08
7.88e-08,8.06628e-08,8.03749e-08
7.89e-08,8.06051e-08,8.03195e-08
7.9e-08,8.05465e-08,8.02631e-08
7.91e-08,8.0487e-08,8.02056e-08
7.92e-08,8.04262e-08,8.01468e-08
7.93e-08,8.03677e-08,8.00866e-08
7.94e-08,8.03115e-08,8.00249e-08
7.95e-08,8.02547e-08,7.9967e-08
7.96e-08,8.01971e-08,7.99117e-08
7.97e-08,8.01387e-08,7.98554e-08
7.98e-08,8.00792e-08,7.9798e-08
7.99e-08,8.00186e-08,7.97393e-08
8e-08,7.9961e-08,7.96792e-08
8.01e-08,7.9905e-08,7.96175e-08
8.02e-08,7.98483e-08,7.95607e-08
8.03e-08,7.97909e-08,7.95056e-08
8.04e-08,7.97326e-08,7.94494e-08
8.05e-08,7.96733e-08,7.93922e-08
8.06e-08,7.96128e-08,7.93336e-08
8.07e-08,7.9556e-08,7.92736e-08
8.08e-08,7.95001e-08,7.9212e-08
8.09e-08,7.94437e-08,7.91562e-08
8.1e-08,7.93864e-08,7.91012e-08
8.11e-08,7.93283e-08,7.90452e-08
8.12e-08,7.92692e-08,7.89881e-08
8.13e-08,7.92089e-08,7.89297e-08
8.14e-08,7.91526e-08,7.88699e-08
8.15e-08,7.9097e-08,7.88084e-08
8.16e-08,7.90407e-08,7.87533e-08
8.17e-08,7.89837e-08,7.86985e-08
8.18e-08,7.89258e-08,7.86427e-08
8.19e-08,7.88669e-08,7.85857e-08
8.2e-08,7.88068e-08,7.85275e-08
8.21e-08,7.8751e-08,7.84679e-08
8.22e-08,7.86956e-08,7.84067e-08
8.23e-08,7.86395e-08,7.8352e-08
8.24e-08,7.85827e-08,7.82974e-08
8.25e-08,7.8525e-08,7.82418e-08
8.26e-08,7.84663e-08,7.81851e-08
8.27e-08,7.84065e-08,7.81272e-08
8.28e-08,7.83509e-08,7.80678e-08
8.29e-08,7.82958e-08,7.80068e-08
8.3e-08,7.82399e-08,7.79524e-08
8.31e-08,7.81834e-08,7.7898e-08
8.32e-08,7.8126e-08,7.78426e-08
8.33e-08,7.80675e-08,7.77862e-08
8.34e-08,7.8008e-08,7.77285e-08
8.35e-08,7.79525e-08,7.76694e-08
8.36e-08,7.78976e-08,7.76087e-08
8.37e-08,7.7842e-08,7.75542e-08
8.38e-08,7.77857e-08,7.75001e-08
8.39e-08,7.77286e-08,7.74451e-08
8.4e-08,7.76704e-08,7.73889e-08
8.41e-08,7.76112e-08,7.73315e-08
8.42e-08,7.75557e-08,7.72727e-08
8.43e-08,7.7501e-08,7.72124e-08
8.44e-08,7.74457e-08,7.71577e-08
8.45e-08,7.73897e-08,7.71038e-08
8.46e-08,7.73328e-08,7.70491e-08
8.47e-08,7.7275e-08,7.69932e-08
8.48e-08,7.72161e-08,7.69362e-08
8.49e-08,7.71603e-08,7.68777e-08
8.5e-08,7.71059e-08,7.68178e-08
8.51e-08,7.70509e-08,7.67626e-08
8.52e-08,7.69952e-08,7.67091e-08
8.53e-08,7.69387e-08,7.66546e-08
8.54e-08,7.68812e-08,7.65991e-08
8.55e-08,7.68227e-08,7.65424e-08
8.56e-08,7.67666e-08,7.64844e-08
8.57e-08,7.67124e-08,7.64249e-08
8.58e-08,7.66577e-08,7.6369e-08
8.59e-08,7.66024e-08,7.63158e-08
8.6e-08,7.65462e-08,7.62617e-08
8.61e-08,7.6489e-08,7.62066e-08
8.62e-08,7.64309e-08,7.61503e-08
8.63e-08,7.63743e-08,7.60927e-08
8.64e-08,7.63204e-08,7.60337e-08
8.65e-08,7.62661e-08,7.59769e-08
8.66e-08,7.6211e-08,7.59241e-08
8.67e-08,7.61552e-08,7.58703e-08
8.68e-08,7.60985e-08,7.58156e-08
8.69e-08,7.60407e-08,7.57597e-08
8.7e-08,7.59835e-08,7.57026e-08
8.71e-08,7.59299e-08,7.5644e-08
8.72e-08,7.58759e-08,7.55862e-08
8.73e-08,7.58212e-08,7.55337e-08
8.74e-08,7.57657e-08,7.54804e-08
8.75e-08,7.57094e-08,7.54261e-08
8.76e-08,7.56521e-08,7.53707e-08
8.77e-08,7.55941e-08,7.5314e-08
8.78e-08,7.55409e-08,7.5256e-08
8.79e-08,7.54871e-08,7.5197e-08
8.8e-08,7.54328e-08,7.51448e-08
8.81e-08,7.53777e-08,7.50919e-08
8.82e-08,7.53218e-08,7.5038e-08
8.83e-08,7.5265e-08,7.4983e-08
8.84e-08,7.52071e-08,7.49269e-08
8.85e-08,7.51532e-08,7.48694e-08
8.86e-08,7.50998e-08,7.48105e-08
8.87e-08,7.50459e-08,7.47573e-08
8.88e-08,7.49912e-08,7.47048e-08
8.89e-08,7.49358e-08,7.46513e-08
8.9e-08,7.48794e-08,7.45969e-08
8.91e-08,7.4822e-08,7.45413e-08
8.92e-08,7.4767e-08,7.44844e-08
8.93e-08,7.4714e-08,7.44261e-08
8.94e-08,7.46604e-08,7.43711e-08
8.95e-08,7.46062e-08,7.4319e-08
8.96e-08,7.45511e-08,7.42661e-08
8.97e-08,7.44953e-08,7.42121e-08
8.98e-08,7.44384e-08,7.41571e-08
8.99e-08,7.43822e-08,7.41008e-08
9e-08,7.43295e-08,7.40431e-08
9.01e-08,7.42763e-08,7.39863e-08
9.02e-08,7.42225e-08,7.39346e-08
9.03e-08,7.41679e-08,7.38821e-08
9.04e-08,7.41125e-08,7.38287e-08
9.05e-08,7.40562e-08,7.37742e-08
9.06e-08,7.39987e-08,7.37186e-08
9.07e-08,7.39464e-08,7.36616e-08
9.08e-08,7.38935e-08,7.36032e-08
9.09e-08,7.38402e-08,7.35515e-08
9.1e-08,7.37861e-08,7.34995e-08
9.11e-08,7.37312e-08,7.34466e-08
9.12e-08,7.36754e-08,7.33927e-08
9.13e-08,7.36186e-08,7.33377e-08
9.14e-08,7.35646e-08,7.32814e-08
9.15e-08,7.35121e-08,7.32238e-08
9.16e-08,7.34592e-08,7.31697e-08
9.17e-08,7.34056e-08,7.31182e-08
9.18e-08,7.33512e-08,7.30658e-08
9.19e-08,7.3296e-08,7.30125e-08
9.2e-08,7.32398e-08,7.29582e-08
9.21e-08,7.31841e-08,7.29026e-08
9.22e-08,7.3132e-08,7.28457e-08
9.23e-08,7.30795e-08,7.27891e-08
9.24e-08,7.30264e-08,7.27381e-08
9.25e-08,7.29725e-08,7.26863e-08
9.26e-08,7.29179e-08,7.26336e-08
9.27e-08,7.28623e-08,7.25799e-08
9.28e-08,7.28057e-08,7.2525e-08
9.29e-08,7.27532e-08,7.24688e-08
9.3e-08,7.27011e-08,7.24113e-08
9.31e-08,7.26484e-08,7.23592e-08
9.32e-08,7.25951e-08,7.2308e-08
9.33e-08,7.2541e-08,7.22558e-08
9.34e-08,7.24861e-08,7.22028e-08
9.35e-08,7.24301e-08,7.21486e-08
9.36e-08,7.23757e-08,7.20933e-08
9.37e-08,7.2324e-08,7.20365e-08
9.38e-08,7.22718e-08,7.19815e-08
9.39e-08,7.22189e-08,7.19308e-08
9.4e-08,7.21654e-08,7.18793e-08
9.41e-08,7.21111e-08,7.18269e-08
9.42e-08,7.20558e-08,7.17734e-08
9.43e-08,7.19994e-08,7.17188e-08
9.44e-08,7.19481e-08,7.1663e-08
9.45e-08,7.18963e-08,7.16057e-08
9.46e-08,7.1844e-08,7.15548e-08
9.47e-08,7.1791e-08,7.15038e-08
9.48e-08,7.17373e-08,7.14521e-08
9.49e-08,7.16827e-08,7.13993e-08
9.5e-08,7.16271e-08,7.13455e-08
9.51e-08,7.15733e-08,7.12905e-08
9.52e-08,7.1522e-08,7.12342e-08
9.53e-08,7.14702e-08,7.11798e-08
9.54e-08,7.14178e-08,7.11295e-08
9.55e-08,7.13647e-08,7.10784e-08
9.56e-08,7.13107e-08,7.10263e-08
9.57e-08,7.12559e-08,7.09733e-08
9.58e-08,7.11998e-08,7.09191e-08
9.59e-08,7.11489e-08,7.08637e-08
9.6e-08,7.10976e-08,7.0807e-08
9.61e-08,7.10457e-08,7.07562e-08
9.62e-08,7.09932e-08,7.07057e-08
9.63e-08,7.09399e-08,7.06544e-08
9.64e-08,7.08857e-08,7.06021e-08
9.65e-08,7.08307e-08,7.05488e-08
9.66e-08,7.0777e-08,7.04943e-08
9.67e-08,7.07261e-08,7.04385e-08
9.68e-08,7.06747e-08,7.0384e-08
9.69e-08,7.06227e-08,7.03341e-08
9.7e-08,7.05701e-08,7.02834e-08
9.71e-08,7.05167e-08,7.02319e-08
9.72e-08,7.04624e-08,7.01794e-08
9.73e-08,7.04071e-08,7.01258e-08
9.74e-08,7.03557e-08,7.0071e-08
9.75e-08,7.03048e-08,7.00148e-08
9.76e-08,7.02534e-08,6.99635e-08
9.77e-08,7.02014e-08,6.99135e-08
9.78e-08,7.01486e-08,6.98627e-08
9.79e-08,7.00951e-08,6.98109e-08
9.8e-08,7.00406e-08,6.97582e-08
9.81e-08,6.99864e-08,6.97043e-08
9.82e-08,6.9936e-08,6.96492e-08
9.83e-08,6.98851e-08,6.95938e-08
9.84e-08,6.98337e-08,6.95444e-08
9.85e-08,6.97816e-08,6.94943e-08
9.86e-08,6.97288e-08,6.94434e-08
9.87e-08,6.96751e-08,6.93915e-08
9.88e-08,6.96204e-08,6.93386e-08
9.89e-08,6.95682e-08,6.92845e-08
9.9e-08,6.95179e-08,6.92291e-08
9.91e-08,6.9467e-08,6.91763e-08
9.92e-08,6.94155e-08,6.91269e-08
9.93e-08,6.93634e-08,6.90767e-08
9.94e-08,6.93105e-08,6.90257e-08
9.95e-08,6.92567e-08,6.89736e-08
9.96e-08,6.92018e-08,6.89205e-08
9.97e-08,6.91516e-08,6.88662e-08
9.98e-08,6.91013e-08,6.88106e-08
9.99e-08,6.90504e-08,6.87603e-08
1e-07,6.8999e-08,6.87109e-08
1.001e-07,6.89468e-08,6.86606e-08
1.002e-07,6.88938e-08,6.86094e-08
1.003e-07,6.88399e-08,6.85573e-08
1.004e-07,6.87864e-08,6.8504e-08
1.005e-07,6.87365e-08,6.84495e-08
1.006e-07,6.86862e-08,6.83946e-08
1.007e-07,6.86354e-08,6.83458e-08
1.008e-07,6.85839e-08,6.82963e-08
1.009e-07,6.85317e-08,6.8246e-08
1.01e-07,6.84787e-08,6.81948e-08
1.011e-07,6.84248e-08,6.81425e-08
1.012e-07,6.83728e-08,6.80891e-08
1.013e-07,6.8323e-08,6.80345e-08
1.014e-07,6.82728e-08,6.79816e-08
1.015e-07,6.8222e-08,6.79328e-08
1.016e-07,6.81705e-08,6.78833e-08
1.017e-07,6.81183e-08,6.78329e-08
1.018e-07,6.80653e-08,6.77816e-08
1.019e-07,6.80113e-08,6.77293e-08
1.02e-07,6.79607e-08,6.76758e-08
1.021e-07,6.7911e-08,6.76211e-08
1.022e-07,6.78608e-08,6.757e-08
1.023e-07,6.78101e-08,6.75213e-08
1.024e-07,6.77586e-08,6.74718e-08
1.025e-07,6.77064e-08,6.74214e-08
1.026e-07,6.76534e-08,6.73701e-08
1.027e-07,6.75993e-08,6.73177e-08
1.028e-07,6.75501e-08,6.72642e-08
1.029e-07,6.75005e-08,6.72093e-08
1.03e-07,6.74504e-08,6.716e-08
1.031e-07,6.73997e-08,6.71112e-08
1.032e-07,6.73483e-08,6.70617e-08
1.033e-07,6.72962e-08,6.70114e-08
1.034e-07,6.72431e-08,6.69601e-08
1.035e-07,6.71901e-08,6.69077e-08
1.036e-07,6.7141e-08,6.68541e-08
1.037e-07,6.70915e-08,6.67993e-08
1.038e-07,6.70415e-08,6.67514e-08
1.039e-07,6.69909e-08,6.67027e-08
1.04e-07,6.69396e-08,6.66532e-08
1.041e-07,6.68875e-08,6.66029e-08
1.042e-07,6.68345e-08,6.65516e-08
1.043e-07,6.67824e-08,6.64992e-08
1.044e-07,6.67334e-08,6.64456e-08
1.045e-07,6.66841e-08,6.63921e-08
1.046e-07,6.66342e-08,6.63442e-08
1.047e-07,6.65836e-08,6.62956e-08
1.048e-07,6.65324e-08,6.62462e-08
1.049e-07,6.64804e-08,6.61959e-08
1.05e-07,6.64275e-08,6.61447e-08
1.051e-07,6.63761e-08,6.60924e-08
1.052e-07,6.63273e-08,6.60388e-08
1.053e-07,6.62781e-08,6.59863e-08
1.054e-07,6.62283e-08,6.59385e-08
1.055e-07,6.61779e-08,6.589e-08
1.056e-07,6.61268e-08,6.58407e-08
1.057e-07,6.60749e-08,6.57905e-08
1.058e-07,6.60221e-08,6.57393e-08
1.059e-07,6.59714e-08,6.56871e-08
1.06e-07,6.59227e-08,6.56336e-08
1.061e-07,6.58736e-08,6.55819e-08
1.062e-07,6.58239e-08,6.55342e-08
1.063e-07,6.57737e-08,6.54858e-08
1.064e-07,6.57227e-08,6.54367e-08
1.065e-07,6.56709e-08,6.53866e-08
1.066e-07,6.56182e-08,6.53355e-08
1.067e-07,6.55681e-08,6.52834e-08
1.068e-07,6.55196e-08,6.523e-08
1.069e-07,6.54706e-08,6.51789e-08
1.07e-07,6.54211e-08,6.51314e-08
1.071e-07,6.5371e-08,6.50831e-08
1.072e-07,6.53201e-08,6.50341e-08
1.073e-07,6.52685e-08,6.49842e-08
1.074e-07,6.5216e-08,6.49332e-08
1.075e-07,6.51662e-08,6.48812e-08
1.076e-07,6.51179e-08,6.4828e-08
1.077e-07,6.50691e-08,6.47774e-08
1.078e-07,6.50197e-08,6.473e-08
1.079e-07,6.49697e-08,6.46819e-08
1.08e-07,6.49191e-08,6.4633e-08
1.081e-07,6.48676e-08,6.45832e-08
1.082e-07,6.48153e-08,6.45325e-08
1.083e-07,6.47657e-08,6.44807e-08
1.084e-07,6.47176e-08,6.44276e-08
1.085e-07,6.4669e-08,6.43772e-08
1.086e-07,6.46198e-08,6.433e-08
1.087e-07,6.457e-08,6.42821e-08
1.088e-07,6.45195e-08,6.42334e-08
1.089e-07,6.44683e-08,6.41838e-08
1.09e-07,6.44161e-08,6.41332e-08
1.091e-07,6.43667e-08,6.40816e-08
1.092e-07,6.43187e-08,6.40288e-08
1.093e-07,6.42703e-08,6.39784e-08
1.094e-07,6.42213e-08,6.39314e-08
1.095e-07,6.41717e-08,6.38836e-08
1.096e-07,6.41215e-08,6.38351e-08
1.097e-07,6.40704e-08,6.37858e-08
1.098e-07,6.40185e-08,6.37355e-08
1.099e-07,6.3969e-08,6.36841e-08
1.1e-07,6.39213e-08,6.36315e-08
1.101e-07,6.3873e-08,6.35809e-08
1.102e-07,6.38243e-08,6.35341e-08
1.103e-07,6.37749e-08,6.34866e-08
1.104e-07,6.37249e-08,6.34383e-08
1.105e-07,6.36741e-08,6.33892e-08
1.106e-07,6.36224e-08,6.33392e-08
1.107e-07,6.35728e-08,6.3288e-08
1.108e-07,6.35252e-08,6.32358e-08
1.109e-07,6.34772e-08,6.31848e-08
1.11e-07,6.34286e-08,6.31382e-08
1.111e-07,6.33795e-08,6.3091e-08
1.112e-07,6.33297e-08,6.30429e-08
1.113e-07,6.32792e-08,6.29941e-08
1.114e-07,6.32278e-08,6.29443e-08
1.115e-07,6.31778e-08,6.28935e-08
1.116e-07,6.31305e-08,6.28415e-08
1.117e-07,6.30827e-08,6.279e-08
1.118e-07,6.30344e-08,6.27437e-08
1.119e-07,6.29855e-08,6.26967e-08
1.12e-07,6.2936e-08,6.26489e-08
1.121e-07,6.28857e-08,6.26003e-08
1.122e-07,6.28347e-08,6.25509e-08
1.123e-07,6.27843e-08,6.25004e-08
1.124e-07,6.27371e-08,6.24488e-08
1.125e-07,6.26896e-08,6.23966e-08
1.126e-07,6.26415e-08,6.23505e-08
1.127e-07,6.25929e-08,6.23037e-08
1.128e-07,6.25437e-08,6.22562e-08
1.129e-07,6.24937e-08,6.2208e-08
1.13e-07,6.2443e-08,6.21588e-08
1.131e-07,6.2392e-08,6.21087e-08
1.132e-07,6.23451e-08,6.20575e-08
1.133e-07,6.22978e-08,6.20051e-08
1.134e-07,6.225e-08,6.19585e-08
1.135e-07,6.22017e-08,6.19121e-08
1.136e-07,6.21527e-08,6.18649e-08
1.137e-07,6.21031e-08,6.1817e-08
1.138e-07,6.20526e-08,6.17681e-08
1.139e-07,6.20012e-08,6.17184e-08
1.14e-07,6.19543e-08,6.16676e-08
1.141e-07,6.19073e-08,6.16156e-08
1.142e-07,6.18598e-08,6.15678e-08
1.143e-07,6.18118e-08,6.15217e-08
1.144e-07,6.17631e-08,6.14748e-08
1.145e-07,6.17138e-08,6.14272e-08
1.146e-07,6.16637e-08,6.13788e-08
1.147e-07,6.16128e-08,6.13294e-08
1.148e-07,6.15649e-08,6.1279e-08
1.149e-07,6.15181e-08,6.12275e-08
1.15e-07,6.14709e-08,6.11784e-08
1.151e-07,6.14232e-08,6.11326e-08
1.152e-07,6.13748e-08,6.10861e-08
1.153e-07,6.13259e-08,6.10388e-08
1.154e-07,6.12762e-08,6.09908e-08
1.155e-07,6.12257e-08,6.09418e-08
1.156e-07,6.11767e-08,6.08918e-08
1.157e-07,6.11302e-08,6.08408e-08
1.158e-07,6.10833e-08,6.07902e-08
1.159e-07,6.10358e-08,6.07447e-08
1.16e-07,6.09879e-08,6.06985e-08
1.161e-07,6.09393e-08,6.06517e-08
1.162e-07,6.08899e-08,6.0604e-08
1.163e-07,6.08398e-08,6.05555e-08
1.164e-07,6.07898e-08,6.0506e-08
1.165e-07,6.07435e-08,6.04554e-08
1.166e-07,6.06969e-08,6.04037e-08
1.167e-07,6.06498e-08,6.0358e-08
1.168e-07,6.06022e-08,6.03122e-08
1.169e-07,6.05539e-08,6.02657e-08
1.17e-07,6.0505e-08,6.02185e-08
1.171e-07,6.04553e-08,6.01704e-08
1.172e-07,6.04048e-08,6.01214e-08
1.173e-07,6.03581e-08,6.00713e-08
1.174e-07,6.03118e-08,6.00202e-08
1.175e-07,6.0265e-08,5.99725e-08
1.176e-07,6.02177e-08,5.99271e-08
1.177e-07,6.01698e-08,5.9881e-08
1.178e-07,6.01213e-08,5.98342e-08
1.179e-07,6.0072e-08,5.97865e-08
1.18e-07,6.0022e-08,5.9738e-08
1.181e-07,5.99739e-08,5.96885e-08
1.182e-07,5.99278e-08,5.96379e-08
1.183e-07,5.98814e-08,5.95882e-08
1.184e-07,5.98344e-08,5.95431e-08
1.185e-07,5.97869e-08,5.94974e-08
1.186e-07,5.97388e-08,5.9451e-08
1.187e-07,5.969e-08,5.94038e-08
1.188e-07,5.96405e-08,5.93558e-08
1.189e-07,5.95909e-08,5.93069e-08
1.19e-07,5.95451e-08,5.92569e-08
