Time,max(Result),min(Result)
6.66e-08,759708,-3.40475e+07
6.67e-08,753264,-3.40632e+07
6.68e-08,748688,-3.40664e+07
6.69e-08,755730,-3.40566e+07
6.7e-08,761962,-3.4046e+07
6.71e-08,764819,-3.40343e+07
6.72e-08,751659,-3.40565e+07
6.73e-08,746868,-3.40695e+07
6.74e-08,738399,-3.40753e+07
6.75e-08,732898,-3.40734e+07
6.76e-08,738585,-3.40645e+07
6.77e-08,741625,-3.40542e+07
6.78e-08,730446,-3.40717e+07
6.79e-08,729873,-3.40776e+07
6.8e-08,725435,-3.40953e+07
6.81e-08,712902,-3.41082e+07
6.82e-08,707961,-3.41182e+07
6.83e-08,708283,-3.41165e+07
6.84e-08,726691,-3.40264e+07
6.85e-08,723129,-3.40851e+07
6.86e-08,721117,-3.40965e+07
6.87e-08,711116,-3.41135e+07
6.88e-08,702569,-3.41239e+07
6.89e-08,702860,-3.41259e+07
6.9e-08,713140,-3.41034e+07
6.91e-08,716332,-3.40946e+07
6.92e-08,716885,-3.40948e+07
6.93e-08,714523,-3.41061e+07
6.94e-08,708155,-3.41099e+07
6.95e-08,710893,-3.41106e+07
6.96e-08,713975,-3.41034e+07
6.97e-08,713474,-3.41331e+07
6.98e-08,717915,-3.40954e+07
6.99e-08,717128,-3.41016e+07
7e-08,709249,-3.41154e+07
7.01e-08,707104,-3.41152e+07
7.02e-08,709780,-3.41132e+07
7.03e-08,712054,-3.41062e+07
7.04e-08,709684,-3.41105e+07
7.05e-08,705723,-3.41189e+07
7.06e-08,699642,-3.41333e+07
7.07e-08,690761,-3.4149e+07
7.08e-08,703611,-3.41266e+07
7.09e-08,705823,-3.4123e+07
7.1e-08,704622,-3.41543e+07
7.11e-08,709074,-3.41183e+07
7.12e-08,712781,-3.41076e+07
7.13e-08,707946,-3.41111e+07
7.14e-08,702874,-3.41229e+07
7.15e-08,698581,-3.41376e+07
7.16e-08,700374,-3.41319e+07
7.17e-08,701564,-3.41321e+07
7.18e-08,696060,-3.41393e+07
7.19e-08,686403,-3.41501e+07
7.2e-08,677697,-3.4165e+07
7.21e-08,680497,-3.41674e+07
7.22e-08,692810,-3.41461e+07
7.23e-08,687877,-3.41935e+07
7.24e-08,690466,-3.41477e+07
7.25e-08,683028,-3.41555e+07
7.26e-08,671800,-3.41622e+07
7.27e-08,671736,-3.41755e+07
7.28e-08,672652,-3.41804e+07
7.29e-08,686164,-3.41537e+07
7.3e-08,686596,-3.41531e+07
7.31e-08,686957,-3.41544e+07
7.32e-08,677998,-3.41624e+07
7.33e-08,665574,-3.41758e+07
7.34e-08,664633,-3.4187e+07
7.35e-08,665757,-3.41892e+07
7.36e-08,675999,-3.41658e+07
7.37e-08,677138,-3.41677e+07
7.38e-08,675197,-3.41697e+07
7.39e-08,667444,-3.41739e+07
7.4e-08,667131,-3.41736e+07
7.41e-08,669118,-3.41775e+07
7.42e-08,670742,-3.41765e+07
7.43e-08,674637,-3.41598e+07
7.44e-08,673903,-3.41757e+07
7.45e-08,665695,-3.41844e+07
7.46e-08,654210,-3.41894e+07
7.47e-08,650261,-3.42056e+07
7.48e-08,651169,-3.42108e+07
7.49e-08,664221,-3.41864e+07
7.5e-08,660957,-3.4192e+07
7.51e-08,657296,-3.41984e+07
7.52e-08,648229,-3.42074e+07
7.53e-08,644585,-3.42102e+07
7.54e-08,643958,-3.42195e+07
7.55e-08,645242,-3.42287e+07
7.56e-08,658130,-3.42124e+07
7.57e-08,657494,-3.4217e+07
7.58e-08,658842,-3.42148e+07
7.59e-08,655519,-3.42119e+07
7.6e-08,656263,-3.4209e+07
7.61e-08,660711,-3.41937e+07
7.62e-08,658756,-3.42029e+07
7.63e-08,656375,-3.41618e+07
7.64e-08,653918,-3.42251e+07
7.65e-08,647942,-3.42317e+07
7.66e-08,636020,-3.42419e+07
7.67e-08,632041,-3.42493e+07
7.68e-08,632738,-3.4246e+07
7.69e-08,645629,-3.42205e+07
7.7e-08,646002,-3.42215e+07
7.71e-08,644251,-3.42276e+07
7.72e-08,635446,-3.4238e+07
7.73e-08,626763,-3.42496e+07
7.74e-08,626077,-3.42512e+07
7.75e-08,626646,-3.42566e+07
7.76e-08,639714,-3.42296e+07
7.77e-08,636172,-3.42368e+07
7.78e-08,635194,-3.42411e+07
7.79e-08,635298,-3.42366e+07
7.8e-08,636875,-3.42272e+07
7.81e-08,641356,-3.42239e+07
7.82e-08,644004,-3.42187e+07
7.83e-08,633777,-3.42394e+07
7.84e-08,639754,-3.42385e+07
7.85e-08,636695,-3.42441e+07
7.86e-08,626674,-3.42514e+07
7.87e-08,624438,-3.42515e+07
7.88e-08,625121,-3.42552e+07
7.89e-08,626910,-3.42508e+07
7.9e-08,628274,-3.42488e+07
7.91e-08,626248,-3.42572e+07
7.92e-08,625316,-3.42603e+07
7.93e-08,618911,-3.42638e+07
7.94e-08,617704,-3.42714e+07
7.95e-08,619506,-3.42664e+07
7.96e-08,621403,-3.42619e+07
7.97e-08,620739,-3.42615e+07
7.98e-08,613399,-3.42758e+07
7.99e-08,612267,-3.42778e+07
8e-08,612401,-3.42726e+07
8.01e-08,620674,-3.42669e+07
8.02e-08,624727,-3.42572e+07
8.03e-08,624649,-3.42555e+07
8.04e-08,621561,-3.42208e+07
8.05e-08,621472,-3.42716e+07
8.06e-08,615047,-3.42813e+07
8.07e-08,601383,-3.42971e+07
8.08e-08,596846,-3.43115e+07
8.09e-08,597535,-3.43096e+07
8.1e-08,603067,-3.42985e+07
8.11e-08,605085,-3.43285e+07
8.12e-08,604960,-3.42939e+07
8.13e-08,599995,-3.43009e+07
8.14e-08,595699,-3.4305e+07
8.15e-08,600545,-3.43061e+07
8.16e-08,602762,-3.43006e+07
8.17e-08,604298,-3.42968e+07
8.18e-08,601727,-3.43346e+07
8.19e-08,603238,-3.42999e+07
8.2e-08,595893,-3.4311e+07
8.21e-08,587219,-3.43209e+07
8.22e-08,586359,-3.43255e+07
8.23e-08,586473,-3.43328e+07
8.24e-08,592786,-3.43205e+07
8.25e-08,602311,-3.42642e+07
8.26e-08,597574,-3.43107e+07
8.27e-08,592336,-3.4316e+07
8.28e-08,593661,-3.43134e+07
8.29e-08,598448,-3.43123e+07
8.3e-08,602228,-3.43037e+07
8.31e-08,600508,-3.43064e+07
8.32e-08,592821,-3.43609e+07
8.33e-08,596538,-3.4318e+07
8.34e-08,588716,-3.43257e+07
8.35e-08,585713,-3.43262e+07
8.36e-08,584252,-3.4333e+07
8.37e-08,586041,-3.43358e+07
8.38e-08,587862,-3.43331e+07
8.39e-08,595031,-3.42739e+07
8.4e-08,591252,-3.43301e+07
8.41e-08,590513,-3.43302e+07
8.42e-08,580303,-3.43432e+07
8.43e-08,578871,-3.43463e+07
8.44e-08,580440,-3.43474e+07
8.45e-08,581703,-3.43459e+07
8.46e-08,579732,-3.43439e+07
8.47e-08,576803,-3.43522e+07
8.48e-08,570395,-3.43603e+07
8.49e-08,562000,-3.43683e+07
8.5e-08,564525,-3.43732e+07
8.51e-08,564611,-3.43786e+07
8.52e-08,565644,-3.43792e+07
8.53e-08,577269,-3.43538e+07
8.54e-08,576238,-3.43594e+07
8.55e-08,573829,-3.43614e+07
8.56e-08,568760,-3.43603e+07
8.57e-08,575467,-3.43539e+07
8.58e-08,579340,-3.43512e+07
8.59e-08,581742,-3.43485e+07
8.6e-08,574665,-3.43635e+07
8.61e-08,575798,-3.43649e+07
8.62e-08,572919,-3.43699e+07
8.63e-08,564718,-3.43746e+07
8.64e-08,563914,-3.43791e+07
8.65e-08,563748,-3.43822e+07
8.66e-08,565463,-3.43816e+07
8.67e-08,566514,-3.43793e+07
8.68e-08,566736,-3.43727e+07
8.69e-08,562867,-3.43878e+07
8.7e-08,549699,-3.44014e+07
8.71e-08,549250,-3.4407e+07
8.72e-08,548867,-3.44126e+07
8.73e-08,549442,-3.44163e+07
8.74e-08,558584,-3.4398e+07
8.75e-08,556668,-3.43964e+07
8.76e-08,553434,-3.44042e+07
8.77e-08,547940,-3.44091e+07
8.78e-08,547421,-3.44103e+07
8.79e-08,552156,-3.44106e+07
8.8e-08,554010,-3.44133e+07
8.81e-08,555704,-3.44076e+07
8.82e-08,555949,-3.44049e+07
8.83e-08,554286,-3.44093e+07
8.84e-08,551603,-3.44124e+07
8.85e-08,552108,-3.44096e+07
8.86e-08,555277,-3.44047e+07
8.87e-08,559047,-3.43975e+07
8.88e-08,559742,-3.44018e+07
8.89e-08,547024,-3.44233e+07
8.9e-08,544500,-3.44251e+07
8.91e-08,541753,-3.44292e+07
8.92e-08,542291,-3.44246e+07
8.93e-08,546872,-3.44218e+07
8.94e-08,552357,-3.44206e+07
8.95e-08,555098,-3.44148e+07
8.96e-08,542259,-3.44374e+07
8.97e-08,540042,-3.4438e+07
8.98e-08,536434,-3.44423e+07
8.99e-08,533814,-3.44437e+07
9e-08,533328,-3.44483e+07
9.01e-08,537442,-3.44474e+07
9.02e-08,538854,-3.44487e+07
9.03e-08,537486,-3.4451e+07
9.04e-08,535558,-3.44511e+07
9.05e-08,532552,-3.44533e+07
9.06e-08,524446,-3.44632e+07
9.07e-08,520185,-3.44721e+07
9.08e-08,523388,-3.44761e+07
9.09e-08,523415,-3.44847e+07
9.1e-08,524526,-3.44825e+07
9.11e-08,535387,-3.44599e+07
9.12e-08,533925,-3.44618e+07
9.13e-08,528143,-3.44651e+07
9.14e-08,516548,-3.44795e+07
9.15e-08,518470,-3.44857e+07
9.16e-08,518392,-3.44943e+07
9.17e-08,520526,-3.44989e+07
9.18e-08,534226,-3.44698e+07
9.19e-08,533340,-3.44916e+07
9.2e-08,532583,-3.44683e+07
9.21e-08,525315,-3.44719e+07
9.22e-08,523802,-3.44787e+07
9.23e-08,522408,-3.44842e+07
9.24e-08,524137,-3.44822e+07
9.25e-08,525127,-3.44876e+07
9.26e-08,525251,-3.44861e+07
9.27e-08,523362,-3.44877e+07
9.28e-08,518187,-3.44889e+07
9.29e-08,514706,-3.44931e+07
9.3e-08,516507,-3.44973e+07
9.31e-08,517839,-3.45031e+07
9.32e-08,519500,-3.45064e+07
9.33e-08,520241,-3.45004e+07
9.34e-08,520017,-3.44965e+07
9.35e-08,515876,-3.45021e+07
9.36e-08,505139,-3.4507e+07
9.37e-08,509373,-3.45092e+07
9.38e-08,512441,-3.45092e+07
9.39e-08,512949,-3.45093e+07
9.4e-08,511580,-3.45175e+07
9.41e-08,509846,-3.45184e+07
9.42e-08,512946,-3.45146e+07
9.43e-08,510158,-3.45113e+07
9.44e-08,503549,-3.45152e+07
9.45e-08,514456,-3.45071e+07
9.46e-08,518205,-3.45021e+07
9.47e-08,522939,-3.44998e+07
9.48e-08,515262,-3.45209e+07
9.49e-08,509724,-3.45224e+07
9.5e-08,507014,-3.4526e+07
9.51e-08,508634,-3.45166e+07
9.52e-08,511136,-3.45151e+07
9.53e-08,511438,-3.45189e+07
9.54e-08,514101,-3.45184e+07
9.55e-08,508031,-3.45336e+07
9.56e-08,505326,-3.45383e+07
9.57e-08,503052,-3.45408e+07
9.58e-08,500275,-3.4538e+07
9.59e-08,503691,-3.45306e+07
9.6e-08,505731,-3.45299e+07
9.61e-08,507995,-3.45306e+07
9.62e-08,512994,-3.45275e+07
9.63e-08,505611,-3.45462e+07
9.64e-08,499735,-3.45523e+07
9.65e-08,494857,-3.4557e+07
9.66e-08,485524,-3.45638e+07
9.67e-08,481046,-3.45738e+07
9.68e-08,484520,-3.45763e+07
9.69e-08,484784,-3.45855e+07
9.7e-08,488149,-3.45794e+07
9.71e-08,495719,-3.45639e+07
9.72e-08,493745,-3.45661e+07
9.73e-08,491084,-3.45643e+07
9.74e-08,487214,-3.45644e+07
9.75e-08,493247,-3.45579e+07
9.76e-08,498399,-3.45523e+07
9.77e-08,503197,-3.45469e+07
9.78e-08,495908,-3.45711e+07
9.79e-08,487038,-3.46232e+07
9.8e-08,487321,-3.45798e+07
9.81e-08,480639,-3.45823e+07
9.82e-08,485453,-3.45788e+07
9.83e-08,483992,-3.45826e+07
9.84e-08,484713,-3.45853e+07
9.85e-08,485990,-3.45877e+07
9.86e-08,486307,-3.45886e+07
9.87e-08,484823,-3.45904e+07
9.88e-08,478721,-3.45967e+07
9.89e-08,471099,-3.46038e+07
9.9e-08,468300,-3.4612e+07
9.91e-08,469507,-3.46143e+07
9.92e-08,468251,-3.46237e+07
9.93e-08,473714,-3.46127e+07
9.94e-08,481298,-3.46009e+07
9.95e-08,478997,-3.46038e+07
9.96e-08,473636,-3.46062e+07
9.97e-08,470093,-3.4611e+07
9.98e-08,472591,-3.46108e+07
9.99e-08,476446,-3.46081e+07
1e-07,479341,-3.46113e+07
1.001e-07,482002,-3.46068e+07
1.002e-07,476130,-3.46135e+07
1.003e-07,472965,-3.4617e+07
1.004e-07,465768,-3.46257e+07
1.005e-07,465925,-3.46241e+07
1.006e-07,469202,-3.46226e+07
1.007e-07,472793,-3.462e+07
1.008e-07,475861,-3.46185e+07
1.009e-07,472205,-3.46246e+07
1.01e-07,468623,-3.46577e+07
1.011e-07,468457,-3.46271e+07
1.012e-07,465715,-3.4625e+07
1.013e-07,475853,-3.46154e+07
1.014e-07,474413,-3.46181e+07
1.015e-07,478190,-3.46135e+07
1.016e-07,480690,-3.46114e+07
1.017e-07,467424,-3.46365e+07
1.018e-07,465480,-3.46393e+07
1.019e-07,458230,-3.46471e+07
1.02e-07,452520,-3.46547e+07
1.021e-07,455140,-3.46572e+07
1.022e-07,452291,-3.46648e+07
1.023e-07,452754,-3.46693e+07
1.024e-07,461721,-3.46544e+07
1.025e-07,462582,-3.46484e+07
1.026e-07,460421,-3.46511e+07
1.027e-07,457192,-3.46505e+07
1.028e-07,458340,-3.46488e+07
1.029e-07,461919,-3.46464e+07
1.03e-07,464844,-3.46439e+07
1.031e-07,466752,-3.46442e+07
1.032e-07,457910,-3.46648e+07
1.033e-07,457702,-3.46601e+07
1.034e-07,453676,-3.46661e+07
1.035e-07,444862,-3.46741e+07
1.036e-07,439873,-3.46852e+07
1.037e-07,441119,-3.46894e+07
1.038e-07,440989,-3.46936e+07
1.039e-07,440111,-3.46962e+07
1.04e-07,453925,-3.46703e+07
1.041e-07,452834,-3.46726e+07
1.042e-07,450721,-3.46729e+07
1.043e-07,446789,-3.46736e+07
1.044e-07,446457,-3.4677e+07
1.045e-07,453779,-3.46703e+07
1.046e-07,456550,-3.4668e+07
1.047e-07,458406,-3.46616e+07
1.048e-07,449650,-3.46758e+07
1.049e-07,448051,-3.46851e+07
1.05e-07,444083,-3.46892e+07
1.051e-07,438891,-3.46925e+07
1.052e-07,437391,-3.46987e+07
1.053e-07,439897,-3.46996e+07
1.054e-07,440483,-3.47014e+07
1.055e-07,440020,-3.4703e+07
1.056e-07,444909,-3.46999e+07
1.057e-07,440511,-3.47396e+07
1.058e-07,437567,-3.46988e+07
1.059e-07,430461,-3.47127e+07
1.06e-07,423192,-3.47273e+07
1.061e-07,427934,-3.47286e+07
1.062e-07,427359,-3.47345e+07
1.063e-07,427078,-3.47337e+07
1.064e-07,440694,-3.47063e+07
1.065e-07,438683,-3.47127e+07
1.066e-07,432016,-3.47177e+07
1.067e-07,426063,-3.47254e+07
1.068e-07,432240,-3.47236e+07
1.069e-07,428267,-3.4734e+07
1.07e-07,429887,-3.47363e+07
1.071e-07,428473,-3.47361e+07
1.072e-07,436276,-3.47129e+07
1.073e-07,433786,-3.47219e+07
1.074e-07,427687,-3.47219e+07
1.075e-07,421733,-3.47378e+07
1.076e-07,421934,-3.47427e+07
1.077e-07,419226,-3.4751e+07
1.078e-07,418615,-3.47559e+07
1.079e-07,422713,-3.47531e+07
1.08e-07,431653,-3.47317e+07
1.081e-07,432222,-3.46972e+07
1.082e-07,424948,-3.47377e+07
1.083e-07,422236,-3.47406e+07
1.084e-07,419491,-3.47501e+07
1.085e-07,424524,-3.47453e+07
1.086e-07,426416,-3.47458e+07
1.087e-07,427116,-3.47486e+07
1.088e-07,426886,-3.47503e+07
1.089e-07,422745,-3.47828e+07
1.09e-07,421063,-3.47465e+07
1.091e-07,417490,-3.47534e+07
1.092e-07,415814,-3.47626e+07
1.093e-07,418037,-3.47598e+07
1.094e-07,418412,-3.47615e+07
1.095e-07,423445,-3.47549e+07
1.096e-07,423328,-3.47502e+07
1.097e-07,424493,-3.47116e+07
1.098e-07,418811,-3.47564e+07
1.099e-07,417449,-3.47569e+07
1.1e-07,417107,-3.47603e+07
1.101e-07,423590,-3.47542e+07
1.102e-07,426039,-3.47524e+07
1.103e-07,427533,-3.47503e+07
1.104e-07,418934,-3.47681e+07
1.105e-07,417567,-3.47656e+07
1.106e-07,414842,-3.47676e+07
1.107e-07,412956,-3.47683e+07
1.108e-07,419695,-3.47641e+07
1.109e-07,421802,-3.47635e+07
1.11e-07,425181,-3.47608e+07
1.111e-07,423147,-3.47629e+07
1.112e-07,414790,-3.47802e+07
1.113e-07,413298,-3.47783e+07
1.114e-07,409224,-3.47821e+07
1.115e-07,404622,-3.47868e+07
1.116e-07,402573,-3.47944e+07
1.117e-07,406678,-3.4792e+07
1.118e-07,405635,-3.47977e+07
1.119e-07,410410,-3.4794e+07
1.12e-07,410650,-3.47927e+07
1.121e-07,409421,-3.47911e+07
1.122e-07,405739,-3.47921e+07
1.123e-07,400318,-3.47974e+07
1.124e-07,401762,-3.48017e+07
1.125e-07,408304,-3.48055e+07
1.126e-07,408183,-3.48018e+07
1.127e-07,406257,-3.48058e+07
1.128e-07,406966,-3.48012e+07
1.129e-07,405828,-3.47969e+07
1.13e-07,401136,-3.48049e+07
1.131e-07,393771,-3.48136e+07
1.132e-07,392441,-3.48221e+07
1.133e-07,389566,-3.48321e+07
1.134e-07,392955,-3.48326e+07
1.135e-07,393607,-3.48357e+07
1.136e-07,402114,-3.48161e+07
1.137e-07,402021,-3.481e+07
1.138e-07,396148,-3.48466e+07
1.139e-07,390517,-3.48227e+07
1.14e-07,388442,-3.48315e+07
1.141e-07,385232,-3.48421e+07
1.142e-07,385766,-3.48467e+07
1.143e-07,385644,-3.48511e+07
1.144e-07,391514,-3.48439e+07
1.145e-07,398481,-3.48231e+07
1.146e-07,395488,-3.48237e+07
1.147e-07,388421,-3.48328e+07
1.148e-07,384523,-3.48405e+07
1.149e-07,384420,-3.48478e+07
1.15e-07,381777,-3.48571e+07
1.151e-07,381647,-3.48617e+07
1.152e-07,385949,-3.48598e+07
1.153e-07,394563,-3.48364e+07
1.154e-07,393239,-3.4832e+07
1.155e-07,390234,-3.48368e+07
1.156e-07,388134,-3.48345e+07
1.157e-07,391285,-3.48357e+07
1.158e-07,396028,-3.48336e+07
1.159e-07,396401,-3.48349e+07
1.16e-07,397975,-3.4835e+07
1.161e-07,390052,-3.48555e+07
1.162e-07,388829,-3.48585e+07
1.163e-07,385791,-3.4852e+07
1.164e-07,379821,-3.48571e+07
1.165e-07,381475,-3.48561e+07
1.166e-07,379777,-3.48635e+07
1.167e-07,380985,-3.48663e+07
1.168e-07,385720,-3.48641e+07
1.169e-07,386578,-3.48574e+07
1.17e-07,385805,-3.48638e+07
1.171e-07,386828,-3.48208e+07
1.172e-07,380215,-3.48596e+07
1.173e-07,381488,-3.48569e+07
1.174e-07,384654,-3.4857e+07
1.175e-07,383566,-3.48621e+07
1.176e-07,386821,-3.48604e+07
1.177e-07,390327,-3.48576e+07
1.178e-07,382627,-3.48718e+07
1.179e-07,381191,-3.48671e+07
1.18e-07,377962,-3.48721e+07
1.181e-07,376525,-3.48698e+07
1.182e-07,379556,-3.48679e+07
1.183e-07,387134,-3.48634e+07
1.184e-07,387904,-3.48672e+07
1.185e-07,385964,-3.48692e+07
1.186e-07,378568,-3.48872e+07
1.187e-07,377667,-3.48864e+07
1.188e-07,375479,-3.48843e+07
1.189e-07,371513,-3.48825e+07
1.19e-07,374525,-3.488e+07
