Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99995e-11,1.60165e-07,1.59174e-07,9.99994588455e-11,-1e+300,1.83616601386e-23,2.44486303083e-25,(1.53438491024e-11 3.55848471853e-28 -1.02599205119e-12),9.99994588455e-11,0.0,0.0,-3.03061681543e-08,2.26724209182e-11,1.38030600777e-27,0.0,1.83299191988e-11,1.97063728866e-25,1.86976531566e-11
1.99999e-10,1.59899e-07,1.58846e-07,1.9999887238e-10,-1e+300,2.03549494006e-23,2.37674246529e-25,(1.52914079064e-11 1.87181554428e-28 -7.68011732854e-13),1.9999887238e-10,0.0,0.0,-3.2410359704e-08,2.21640985655e-11,6.92245069542e-28,0.0,1.83293049224e-11,1.3291729349e-25,1.88261519138e-11
3.00002e-10,1.59598e-07,1.58541e-07,3.00001649821e-10,-1e+300,2.0657388666700002e-23,2.41279594505e-25,(1.5389584478e-11 -3.65342579588e-29 -7.46643014488e-13),3.00001649821e-10,0.0,0.0,-3.35357286253e-08,2.21547172477e-11,5.80538159652e-28,0.0,1.83285996483e-11,4.58289442129e-26,1.89027763732e-11
4e-10,1.59296e-07,1.5824e-07,3.99999733891e-10,-1e+300,2.06986747937e-23,2.45300575573e-25,(1.5540625728e-11 -6.95282514684e-29 -7.45098481131e-13),3.99999733891e-10,0.0,0.0,-3.4631432326e-08,2.22188823694e-11,1.97420699915e-28,0.0,1.83278643784e-11,-5.5257642296e-26,1.89566841761e-11
5.00003e-10,1.58998e-07,1.57943e-07,5.00002506789e-10,-1e+300,2.06634691105e-23,2.49216450588e-25,(1.57242819495e-11 -1.09601945344e-27 -7.462973277e-13),5.00002506789e-10,0.0,0.0,-3.57381506311e-08,2.23165670206e-11,-1.04570234054e-27,0.0,1.83271280407e-11,-1.6529508340000002e-25,1.89927908334e-11
6.00002e-10,1.58707e-07,1.57652e-07,6.0000246971e-10,-1e+300,2.0586531403e-23,2.52596057599e-25,(1.58802486394e-11 -1.21111357978e-27 -7.43604166891e-13),6.0000246971e-10,0.0,0.0,-3.69041582095e-08,2.23777806327e-11,-1.40786919125e-27,0.0,1.83263838052e-11,-2.799146225e-25,1.9013678334e-11
7e-10,1.58421e-07,1.57368e-07,7.00000192768e-10,-1e+300,2.0531069485e-23,2.55973884045e-25,(1.60111680656e-11 -1.1603751174e-27 -7.34274063246e-13),7.00000192768e-10,0.0,0.0,-3.8130395889e-08,2.24122722431e-11,-1.24305047179e-27,0.0,1.83256317042e-11,-3.89739945503e-25,1.90213824903e-11
7.99998e-10,1.58137e-07,1.57085e-07,7.99998482384e-10,-1e+300,2.04998044229e-23,2.59519061897e-25,(1.62003644331e-11 -3.13265818377e-28 -7.31069739816e-13),7.99998482384e-10,0.0,0.0,-3.92605731491e-08,2.25223513117e-11,-5.026786903370001e-28,0.0,1.83248704604e-11,-4.82260369241e-25,1.90189512531e-11
9.00003e-10,1.57857e-07,1.56803e-07,9.00003289038e-10,-1e+300,2.04382836387e-23,2.62324853434e-25,(1.63528874037e-11 1.23901686415e-28 -7.25491745299e-13),9.00003289038e-10,0.0,0.0,-4.04984854702e-08,2.25905389362e-11,-3.029612088e-28,0.0,1.8324115619e-11,-5.49178448197e-25,1.90094098396e-11
1e-09,1.57584e-07,1.56533e-07,1.00000267862e-09,-1e+300,2.0382804113e-23,2.6476996504e-25,(1.64661663371e-11 8.70726429551e-28 -7.15186386706e-13),1.00000267862e-09,0.0,0.0,-4.15354253126e-08,2.26205686301e-11,2.15678754729e-29,0.0,1.83233638755e-11,-5.90437303078e-25,1.89935663267e-11
1.1e-09,1.57311e-07,1.56262e-07,1.09999842583e-09,-1e+300,2.03577419752e-23,2.67488911961e-25,(1.66171736888e-11 1.9840544162e-27 -7.07075421806e-13),1.09999842583e-09,0.0,0.0,-4.28396950366e-08,2.26984942926e-11,6.64247267103e-28,0.0,1.83226565457e-11,-6.12376768418e-25,1.89728601225e-11
1.2e-09,1.57042e-07,1.55991e-07,1.19999806434e-09,-1e+300,2.03098196832e-23,2.69703346071e-25,(1.67544723043e-11 3.42465207502e-27 -6.99518944969e-13),1.19999806434e-09,0.0,0.0,-4.39656969167e-08,2.2765565816e-11,1.83862628367e-27,0.0,1.83220738314e-11,-6.245902531569998e-25,1.89504185195e-11
1.3e-09,1.56778e-07,1.55731e-07,1.29999923562e-09,-1e+300,2.02654180849e-23,2.71640354417e-25,(1.68515189511e-11 4.38288059095e-27 -6.86961349174e-13),1.29999923562e-09,0.0,0.0,-4.5174029895e-08,2.27881513908e-11,2.57854818488e-27,0.0,1.83215682848e-11,-6.37736186163e-25,1.89262371146e-11
1.4e-09,1.56516e-07,1.55469e-07,1.39999996948e-09,-1e+300,2.02431223342e-23,2.73815338205e-25,(1.69756584099e-11 4.95126083329e-27 -6.74704135545e-13),1.39999996948e-09,0.0,0.0,-4.62350768935e-08,2.28486376227e-11,3.10875978918e-27,0.0,1.83211139544e-11,-6.5958807408499985e-25,1.89001403287e-11
1.5e-09,1.56256e-07,1.55206e-07,1.50000179198e-09,-1e+300,2.0202597315900002e-23,2.75672457009e-25,(1.70966091316e-11 4.24560863878e-27 -6.64716973393e-13),1.50000179198e-09,0.0,0.0,-4.75369045744e-08,2.29049129681e-11,2.89570798841e-27,0.0,1.83207247244e-11,-6.91578593037e-25,1.88743881249e-11
1.6e-09,1.56001e-07,1.54955e-07,1.59999918052e-09,-1e+300,2.01644642427e-23,2.77337389399e-25,(1.71755850858e-11 3.44399177429e-27 -6.49545969384e-13),1.59999918052e-09,0.0,0.0,-4.89779084334e-08,2.29129182955e-11,2.72009747663e-27,0.0,1.83203686008e-11,-7.29958073202e-25,1.88481300812e-11
1.7e-09,1.55746e-07,1.547e-07,1.7000018204e-09,-1e+300,2.01421397982e-23,2.79216879477e-25,(1.72903063435e-11 2.64073681922e-27 -6.37164277926e-13),1.7000018204e-09,0.0,0.0,-5.03485232952e-08,2.29673917183e-11,2.3418246861e-27,0.0,1.83200437901e-11,-7.70562467149e-25,1.88207826164e-11
1.8e-09,1.55495e-07,1.54448e-07,1.80000385584e-09,-1e+300,2.0096823656600002e-23,2.80760860142e-25,(1.73892916126e-11 2.40451700784e-27 -6.26595004721e-13),1.80000385584e-09,0.0,0.0,-5.14222411308e-08,2.30084557851e-11,2.34940040641e-27,0.0,1.8319774787e-11,-8.13072057169e-25,1.87943335477e-11
