Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99965e-11,1.60163e-07,1.59168e-07,9.99965021552e-11,-1e+300,1.8227831130400002e-23,2.41640581348e-25,(1.51920313663e-11 2.2039106858e-28 -9.94142409731e-13),9.99965021552e-11,0.0,0.0,-3.01267392578e-08,2.243054082e-11,1.17264024763e-27,0.0,1.81577670295e-11,1.95002408565e-25,1.83459958633e-11
2.00002e-10,1.59896e-07,1.58842e-07,2.00001564788e-10,-1e+300,1.98629144982e-23,2.33305259693e-25,(1.50085059774e-11 1.22959401023e-28 -7.34821581411e-13),2.00001564788e-10,0.0,0.0,-3.19013968217e-08,2.17496693405e-11,4.25801499466e-28,0.0,1.81128973041e-11,1.35065555176e-25,1.83774582106e-11
2.99999e-10,1.59596e-07,1.58542e-07,2.99998657546e-10,-1e+300,1.98937471483e-23,2.35062352628e-25,(1.49951411187e-11 4.2558473859e-29 -7.07501975257e-13),2.99998657546e-10,0.0,0.0,-3.27509370524e-08,2.15882742473e-11,3.56252354973e-28,0.0,1.80640984373e-11,5.3755462177e-26,1.83549458345e-11
3.99998e-10,1.59298e-07,1.58247e-07,3.99998475005e-10,-1e+300,1.9687722114400002e-23,2.3719596050299998e-25,(1.5038917633e-11 -5.60056117477e-31 -7.00212471276e-13),3.99998475005e-10,0.0,0.0,-3.35679477897e-08,2.15075969921e-11,3.32302279379e-29,0.0,1.80167638652e-11,-4.0366597947e-26,1.83153766385e-11
5.00003e-10,1.59005e-07,1.57956e-07,5.00002939644e-10,-1e+300,1.94228313827e-23,2.39185933015e-25,(1.51182310045e-11 -1.22185874118e-27 -6.95832386325e-13),5.00002939644e-10,0.0,0.0,-3.45179443293e-08,2.14645210734e-11,-1.17052156272e-27,0.0,1.79713592427e-11,-1.42154132688e-25,1.82642584067e-11
6.00003e-10,1.58721e-07,1.57676e-07,6.0000325936e-10,-1e+300,1.9157022941200002e-23,2.41043706893e-25,(1.51740282872e-11 -1.45014982573e-27 -6.85976121177e-13),6.0000325936e-10,0.0,0.0,-3.52821155966e-08,2.14006697231e-11,-1.51999322873e-27,0.0,1.79277614807e-11,-2.46845459201e-25,1.82040233855e-11
7.00002e-10,1.58443e-07,1.57401e-07,7.00001880105e-10,-1e+300,1.89025469227e-23,2.42719516013e-25,(1.52187386879e-11 -1.14859622575e-27 -6.70736243161e-13),7.00001880105e-10,0.0,0.0,-3.61531048416e-08,2.1325225462e-11,-1.40409997163e-27,0.0,1.78859100385e-11,-3.46898699531e-25,1.81364371329e-11
7.99996e-10,1.58168e-07,1.57129e-07,7.99996435177e-10,-1e+300,1.86728233668e-23,2.44492885206e-25,(1.53143419452e-11 -3.32746944473e-28 -6.61713434023e-13),7.99996435177e-10,0.0,0.0,-3.70393583377e-08,2.13169137299e-11,-4.66420532882e-28,0.0,1.78460091631e-11,-4.33560809695e-25,1.80648688276e-11
9.00001e-10,1.579e-07,1.56863e-07,9.00000846866e-10,-1e+300,1.8466991817e-23,2.45997915418e-25,(1.53779169999e-11 5.61665742754e-28 -6.50136191614e-13),9.00000846866e-10,0.0,0.0,-3.8051899003e-08,2.12759656274e-11,-8.7102591129e-30,0.0,1.780795939e-11,-5.01111331372e-25,1.79916185863e-11
1e-09,1.57637e-07,1.56604e-07,1.00000181184e-09,-1e+300,1.82603059851e-23,2.47151509847e-25,(1.54085410203e-11 8.47410285265e-28 -6.30954890122e-13),1.00000181184e-09,0.0,0.0,-3.87886778814e-08,2.12062280587e-11,3.0355582624700003e-28,0.0,1.77716853396e-11,-5.48123942786e-25,1.79168131261e-11
