Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
1.38e-08,1.41392e-07,1.40631e-07
1.39e-08,1.41286e-07,1.40524e-07
1.4e-08,1.41179e-07,1.40414e-07
1.41e-08,1.41073e-07,1.40311e-07
1.42e-08,1.40968e-07,1.40207e-07
1.43e-08,1.40863e-07,1.401e-07
1.44e-08,1.40757e-07,1.39991e-07
1.45e-08,1.40652e-07,1.39889e-07
1.46e-08,1.40548e-07,1.39786e-07
1.47e-08,1.40444e-07,1.3968e-07
1.48e-08,1.40339e-07,1.39573e-07
1.49e-08,1.40235e-07,1.39472e-07
1.5e-08,1.40132e-07,1.39369e-07
1.51e-08,1.40028e-07,1.39263e-07
1.52e-08,1.39925e-07,1.39158e-07
1.53e-08,1.39822e-07,1.39058e-07
1.54e-08,1.3972e-07,1.38956e-07
1.55e-08,1.39617e-07,1.3885e-07
1.56e-08,1.39514e-07,1.38748e-07
1.57e-08,1.39412e-07,1.38648e-07
1.58e-08,1.39311e-07,1.38547e-07
1.59e-08,1.39209e-07,1.38442e-07
1.6e-08,1.39107e-07,1.3834e-07
1.61e-08,1.39006e-07,1.38242e-07
1.62e-08,1.38906e-07,1.38141e-07
1.63e-08,1.38805e-07,1.38037e-07
1.64e-08,1.38704e-07,1.37937e-07
1.65e-08,1.38604e-07,1.37839e-07
1.66e-08,1.38504e-07,1.37739e-07
1.67e-08,1.38404e-07,1.37635e-07
1.68e-08,1.38304e-07,1.37536e-07
1.69e-08,1.38205e-07,1.37439e-07
1.7e-08,1.38106e-07,1.3734e-07
1.71e-08,1.38007e-07,1.37238e-07
1.72e-08,1.37908e-07,1.37139e-07
1.73e-08,1.37809e-07,1.37043e-07
1.74e-08,1.37711e-07,1.36945e-07
1.75e-08,1.37613e-07,1.36843e-07
1.76e-08,1.37515e-07,1.36745e-07
1.77e-08,1.37417e-07,1.3665e-07
1.78e-08,1.3732e-07,1.36553e-07
1.79e-08,1.37222e-07,1.36453e-07
1.8e-08,1.37125e-07,1.36354e-07
1.81e-08,1.37028e-07,1.3626e-07
1.82e-08,1.36932e-07,1.36164e-07
1.83e-08,1.36835e-07,1.36065e-07
1.84e-08,1.36738e-07,1.35967e-07
1.85e-08,1.36642e-07,1.35874e-07
1.86e-08,1.36546e-07,1.35778e-07
1.87e-08,1.36451e-07,1.35681e-07
1.88e-08,1.36355e-07,1.35582e-07
1.89e-08,1.36259e-07,1.3549e-07
1.9e-08,1.36164e-07,1.35396e-07
1.91e-08,1.36069e-07,1.35299e-07
1.92e-08,1.35974e-07,1.352e-07
1.93e-08,1.35879e-07,1.35109e-07
1.94e-08,1.35785e-07,1.35016e-07
1.95e-08,1.35691e-07,1.34921e-07
1.96e-08,1.35597e-07,1.34823e-07
1.97e-08,1.35502e-07,1.34731e-07
1.98e-08,1.35409e-07,1.34639e-07
1.99e-08,1.35316e-07,1.34546e-07
2e-08,1.35222e-07,1.34449e-07
2.01e-08,1.35128e-07,1.34355e-07
2.02e-08,1.35036e-07,1.34265e-07
2.03e-08,1.34943e-07,1.34173e-07
2.04e-08,1.34851e-07,1.34078e-07
2.05e-08,1.34757e-07,1.33982e-07
2.06e-08,1.34665e-07,1.33893e-07
2.07e-08,1.34573e-07,1.33802e-07
2.08e-08,1.34482e-07,1.33709e-07
2.09e-08,1.34389e-07,1.33613e-07
2.1e-08,1.34297e-07,1.33524e-07
2.11e-08,1.34206e-07,1.33435e-07
2.12e-08,1.34115e-07,1.33343e-07
2.13e-08,1.34024e-07,1.33249e-07
2.14e-08,1.33932e-07,1.33157e-07
2.15e-08,1.33842e-07,1.33069e-07
2.16e-08,1.33751e-07,1.32979e-07
2.17e-08,1.33661e-07,1.32887e-07
2.18e-08,1.3357e-07,1.32793e-07
2.19e-08,1.3348e-07,1.32706e-07
2.2e-08,1.3339e-07,1.32618e-07
2.21e-08,1.33301e-07,1.32527e-07
2.22e-08,1.33211e-07,1.32434e-07
2.23e-08,1.33121e-07,1.32345e-07
2.24e-08,1.33032e-07,1.32258e-07
2.25e-08,1.32943e-07,1.32169e-07
2.26e-08,1.32854e-07,1.32078e-07
2.27e-08,1.32764e-07,1.31986e-07
2.28e-08,1.32676e-07,1.319e-07
2.29e-08,1.32587e-07,1.31813e-07
2.3e-08,1.32499e-07,1.31724e-07
2.31e-08,1.32411e-07,1.31632e-07
2.32e-08,1.32322e-07,1.31545e-07
2.33e-08,1.32234e-07,1.31459e-07
2.34e-08,1.32147e-07,1.31372e-07
2.35e-08,1.32059e-07,1.31282e-07
2.36e-08,1.31971e-07,1.31191e-07
2.37e-08,1.31884e-07,1.31107e-07
2.38e-08,1.31797e-07,1.31022e-07
2.39e-08,1.3171e-07,1.30934e-07
2.4e-08,1.31623e-07,1.30844e-07
2.41e-08,1.31536e-07,1.30757e-07
2.42e-08,1.31449e-07,1.30673e-07
2.43e-08,1.31363e-07,1.30587e-07
2.44e-08,1.31277e-07,1.30499e-07
2.45e-08,1.3119e-07,1.30409e-07
2.46e-08,1.31104e-07,1.30325e-07
2.47e-08,1.31018e-07,1.30241e-07
2.48e-08,1.30933e-07,1.30156e-07
2.49e-08,1.30847e-07,1.30068e-07
2.5e-08,1.30761e-07,1.29979e-07
2.51e-08,1.30675e-07,1.29897e-07
2.52e-08,1.30591e-07,1.29814e-07
2.53e-08,1.30506e-07,1.29728e-07
2.54e-08,1.30421e-07,1.2964e-07
2.55e-08,1.30335e-07,1.29554e-07
2.56e-08,1.30251e-07,1.29472e-07
2.57e-08,1.30167e-07,1.29389e-07
2.58e-08,1.30082e-07,1.29303e-07
2.59e-08,1.29997e-07,1.29215e-07
2.6e-08,1.29913e-07,1.29133e-07
2.61e-08,1.29829e-07,1.29051e-07
2.62e-08,1.29746e-07,1.28967e-07
2.63e-08,1.29662e-07,1.28882e-07
2.64e-08,1.29578e-07,1.28794e-07
2.65e-08,1.29494e-07,1.28714e-07
2.66e-08,1.29411e-07,1.28632e-07
2.67e-08,1.29328e-07,1.28549e-07
2.68e-08,1.29245e-07,1.28463e-07
2.69e-08,1.29162e-07,1.28378e-07
2.7e-08,1.29079e-07,1.28298e-07
2.71e-08,1.28997e-07,1.28217e-07
2.72e-08,1.28914e-07,1.28134e-07
2.73e-08,1.28831e-07,1.28048e-07
2.74e-08,1.28749e-07,1.27965e-07
2.75e-08,1.28667e-07,1.27886e-07
2.76e-08,1.28585e-07,1.27805e-07
2.77e-08,1.28503e-07,1.27722e-07
2.78e-08,1.28421e-07,1.27637e-07
2.79e-08,1.28339e-07,1.27555e-07
2.8e-08,1.28257e-07,1.27476e-07
2.81e-08,1.28176e-07,1.27396e-07
2.82e-08,1.28095e-07,1.27313e-07
2.83e-08,1.28013e-07,1.27228e-07
2.84e-08,1.27932e-07,1.27148e-07
2.85e-08,1.27851e-07,1.27069e-07
2.86e-08,1.27771e-07,1.26989e-07
2.87e-08,1.2769e-07,1.26907e-07
2.88e-08,1.27609e-07,1.26823e-07
2.89e-08,1.27528e-07,1.26744e-07
2.9e-08,1.27448e-07,1.26666e-07
2.91e-08,1.27368e-07,1.26586e-07
2.92e-08,1.27288e-07,1.26505e-07
2.93e-08,1.27208e-07,1.26421e-07
2.94e-08,1.27127e-07,1.26342e-07
2.95e-08,1.27048e-07,1.26265e-07
2.96e-08,1.26969e-07,1.26186e-07
2.97e-08,1.26889e-07,1.26105e-07
2.98e-08,1.26809e-07,1.26022e-07
2.99e-08,1.2673e-07,1.25944e-07
3e-08,1.26651e-07,1.25867e-07
3.01e-08,1.26572e-07,1.25789e-07
3.02e-08,1.26493e-07,1.25708e-07
3.03e-08,1.26414e-07,1.25626e-07
3.04e-08,1.26334e-07,1.25548e-07
3.05e-08,1.26256e-07,1.25472e-07
3.06e-08,1.26178e-07,1.25394e-07
3.07e-08,1.26099e-07,1.25315e-07
3.08e-08,1.26021e-07,1.25233e-07
3.09e-08,1.25942e-07,1.25155e-07
3.1e-08,1.25864e-07,1.25079e-07
3.11e-08,1.25787e-07,1.25002e-07
3.12e-08,1.25709e-07,1.24923e-07
3.13e-08,1.25631e-07,1.24843e-07
3.14e-08,1.25553e-07,1.24764e-07
3.15e-08,1.25475e-07,1.24689e-07
3.16e-08,1.25398e-07,1.24613e-07
3.17e-08,1.25321e-07,1.24535e-07
3.18e-08,1.25243e-07,1.24455e-07
3.19e-08,1.25166e-07,1.24376e-07
3.2e-08,1.25089e-07,1.24302e-07
3.21e-08,1.25012e-07,1.24227e-07
3.22e-08,1.24936e-07,1.2415e-07
3.23e-08,1.24859e-07,1.24071e-07
3.24e-08,1.24781e-07,1.23991e-07
3.25e-08,1.24705e-07,1.23917e-07
3.26e-08,1.24629e-07,1.23843e-07
3.27e-08,1.24553e-07,1.23766e-07
3.28e-08,1.24477e-07,1.23689e-07
3.29e-08,1.244e-07,1.23608e-07
3.3e-08,1.24324e-07,1.23535e-07
3.31e-08,1.24248e-07,1.23461e-07
3.32e-08,1.24173e-07,1.23386e-07
3.33e-08,1.24097e-07,1.23309e-07
3.34e-08,1.24021e-07,1.2323e-07
3.35e-08,1.23945e-07,1.23155e-07
3.36e-08,1.2387e-07,1.23082e-07
3.37e-08,1.23795e-07,1.23008e-07
3.38e-08,1.2372e-07,1.22932e-07
3.39e-08,1.23645e-07,1.22854e-07
3.4e-08,1.23569e-07,1.22777e-07
3.41e-08,1.23494e-07,1.22705e-07
3.42e-08,1.2342e-07,1.22632e-07
3.43e-08,1.23345e-07,1.22557e-07
3.44e-08,1.23271e-07,1.2248e-07
3.45e-08,1.23195e-07,1.22402e-07
3.46e-08,1.23121e-07,1.2233e-07
3.47e-08,1.23047e-07,1.22258e-07
3.48e-08,1.22973e-07,1.22184e-07
3.49e-08,1.22899e-07,1.22109e-07
3.5e-08,1.22824e-07,1.22032e-07
3.51e-08,1.2275e-07,1.21958e-07
3.52e-08,1.22676e-07,1.21887e-07
3.53e-08,1.22603e-07,1.21814e-07
3.54e-08,1.2253e-07,1.2174e-07
3.55e-08,1.22456e-07,1.21664e-07
3.56e-08,1.22382e-07,1.21587e-07
3.57e-08,1.22308e-07,1.21517e-07
3.58e-08,1.22235e-07,1.21446e-07
3.59e-08,1.22162e-07,1.21373e-07
3.6e-08,1.22089e-07,1.21298e-07
3.61e-08,1.22016e-07,1.21222e-07
3.62e-08,1.21943e-07,1.2115e-07
3.63e-08,1.2187e-07,1.21079e-07
3.64e-08,1.21798e-07,1.21007e-07
3.65e-08,1.21725e-07,1.20934e-07
3.66e-08,1.21652e-07,1.20859e-07
3.67e-08,1.21579e-07,1.20784e-07
