Time,max(CACoordsX),min(CACoordsX)
1.43e-08,1.40308e-07,1.401e-07
1.44e-08,1.40204e-07,1.39991e-07
1.45e-08,1.40098e-07,1.39889e-07
1.46e-08,1.39991e-07,1.39786e-07
1.47e-08,1.39888e-07,1.3968e-07
1.48e-08,1.39785e-07,1.39573e-07
1.49e-08,1.3968e-07,1.39472e-07
1.5e-08,1.39574e-07,1.39369e-07
1.51e-08,1.39472e-07,1.39263e-07
1.52e-08,1.3937e-07,1.39158e-07
1.53e-08,1.39265e-07,1.39058e-07
1.54e-08,1.39161e-07,1.38956e-07
1.55e-08,1.3906e-07,1.3885e-07
1.56e-08,1.38958e-07,1.38748e-07
1.57e-08,1.38855e-07,1.38648e-07
1.58e-08,1.38752e-07,1.38547e-07
1.59e-08,1.38652e-07,1.38442e-07
1.6e-08,1.38551e-07,1.3834e-07
1.61e-08,1.38448e-07,1.38242e-07
1.62e-08,1.38346e-07,1.38141e-07
1.63e-08,1.38247e-07,1.38037e-07
1.64e-08,1.38146e-07,1.37937e-07
1.65e-08,1.38044e-07,1.37839e-07
1.66e-08,1.37944e-07,1.37739e-07
1.67e-08,1.37845e-07,1.37635e-07
1.68e-08,1.37746e-07,1.37536e-07
1.69e-08,1.37644e-07,1.37439e-07
1.7e-08,1.37545e-07,1.3734e-07
1.71e-08,1.37447e-07,1.37238e-07
1.72e-08,1.37348e-07,1.37139e-07
1.73e-08,1.37248e-07,1.37043e-07
1.74e-08,1.37149e-07,1.36945e-07
1.75e-08,1.37052e-07,1.36843e-07
1.76e-08,1.36955e-07,1.36745e-07
1.77e-08,1.36855e-07,1.3665e-07
1.78e-08,1.36756e-07,1.36553e-07
1.79e-08,1.36661e-07,1.36453e-07
1.8e-08,1.36564e-07,1.36354e-07
1.81e-08,1.36465e-07,1.3626e-07
1.82e-08,1.36367e-07,1.36164e-07
1.83e-08,1.36272e-07,1.36065e-07
1.84e-08,1.36176e-07,1.35967e-07
1.85e-08,1.36079e-07,1.35874e-07
1.86e-08,1.35981e-07,1.35778e-07
1.87e-08,1.35887e-07,1.35681e-07
1.88e-08,1.35792e-07,1.35582e-07
1.89e-08,1.35696e-07,1.3549e-07
1.9e-08,1.35598e-07,1.35396e-07
1.91e-08,1.35504e-07,1.35299e-07
1.92e-08,1.3541e-07,1.352e-07
1.93e-08,1.35315e-07,1.35109e-07
1.94e-08,1.35218e-07,1.35016e-07
1.95e-08,1.35125e-07,1.34921e-07
1.96e-08,1.35032e-07,1.34823e-07
1.97e-08,1.34938e-07,1.34731e-07
1.98e-08,1.34842e-07,1.34639e-07
1.99e-08,1.34748e-07,1.34546e-07
2e-08,1.34656e-07,1.34449e-07
2.01e-08,1.34563e-07,1.34355e-07
2.02e-08,1.34469e-07,1.34265e-07
2.03e-08,1.34374e-07,1.34173e-07
2.04e-08,1.34283e-07,1.34078e-07
2.05e-08,1.34191e-07,1.33982e-07
2.06e-08,1.34098e-07,1.33893e-07
2.07e-08,1.34003e-07,1.33802e-07
2.08e-08,1.33913e-07,1.33709e-07
2.09e-08,1.33822e-07,1.33613e-07
2.1e-08,1.3373e-07,1.33524e-07
2.11e-08,1.33637e-07,1.33435e-07
2.12e-08,1.33545e-07,1.33343e-07
2.13e-08,1.33455e-07,1.33249e-07
2.14e-08,1.33365e-07,1.33157e-07
2.15e-08,1.33273e-07,1.33069e-07
2.16e-08,1.3318e-07,1.32979e-07
2.17e-08,1.33091e-07,1.32887e-07
2.18e-08,1.33002e-07,1.32793e-07
2.19e-08,1.32911e-07,1.32706e-07
2.2e-08,1.32818e-07,1.32618e-07
2.21e-08,1.32729e-07,1.32527e-07
2.22e-08,1.32641e-07,1.32434e-07
2.23e-08,1.32551e-07,1.32345e-07
2.24e-08,1.32461e-07,1.32258e-07
2.25e-08,1.3237e-07,1.32169e-07
2.26e-08,1.32282e-07,1.32078e-07
2.27e-08,1.32194e-07,1.31986e-07
2.28e-08,1.32105e-07,1.319e-07
2.29e-08,1.32014e-07,1.31813e-07
2.3e-08,1.31926e-07,1.31724e-07
2.31e-08,1.31839e-07,1.31632e-07
2.32e-08,1.31751e-07,1.31545e-07
2.33e-08,1.31661e-07,1.31459e-07
2.34e-08,1.31572e-07,1.31372e-07
2.35e-08,1.31486e-07,1.31282e-07
2.36e-08,1.31399e-07,1.31191e-07
2.37e-08,1.31311e-07,1.31107e-07
2.38e-08,1.31222e-07,1.31022e-07
2.39e-08,1.31135e-07,1.30934e-07
2.4e-08,1.31049e-07,1.30844e-07
2.41e-08,1.30963e-07,1.30757e-07
2.42e-08,1.30875e-07,1.30673e-07
2.43e-08,1.30786e-07,1.30587e-07
2.44e-08,1.30701e-07,1.30499e-07
2.45e-08,1.30616e-07,1.30409e-07
2.46e-08,1.3053e-07,1.30325e-07
2.47e-08,1.30442e-07,1.30241e-07
2.48e-08,1.30356e-07,1.30156e-07
2.49e-08,1.30271e-07,1.30068e-07
2.5e-08,1.30186e-07,1.29979e-07
2.51e-08,1.301e-07,1.29897e-07
2.52e-08,1.30013e-07,1.29814e-07
2.53e-08,1.29928e-07,1.29728e-07
2.54e-08,1.29845e-07,1.2964e-07
2.55e-08,1.2976e-07,1.29554e-07
2.56e-08,1.29674e-07,1.29472e-07
2.57e-08,1.29587e-07,1.29389e-07
2.58e-08,1.29505e-07,1.29303e-07
2.59e-08,1.29421e-07,1.29215e-07
2.6e-08,1.29337e-07,1.29133e-07
2.61e-08,1.29251e-07,1.29051e-07
2.62e-08,1.29166e-07,1.28967e-07
2.63e-08,1.29084e-07,1.28882e-07
2.64e-08,1.29001e-07,1.28794e-07
2.65e-08,1.28917e-07,1.28714e-07
2.66e-08,1.28832e-07,1.28632e-07
2.67e-08,1.28748e-07,1.28549e-07
2.68e-08,1.28667e-07,1.28463e-07
2.69e-08,1.28584e-07,1.28378e-07
2.7e-08,1.28501e-07,1.28298e-07
2.71e-08,1.28416e-07,1.28217e-07
2.72e-08,1.28334e-07,1.28134e-07
2.73e-08,1.28252e-07,1.28048e-07
2.74e-08,1.2817e-07,1.27965e-07
2.75e-08,1.28087e-07,1.27886e-07
2.76e-08,1.28002e-07,1.27805e-07
2.77e-08,1.27922e-07,1.27722e-07
2.78e-08,1.27841e-07,1.27637e-07
2.79e-08,1.2776e-07,1.27555e-07
2.8e-08,1.27677e-07,1.27476e-07
2.81e-08,1.27593e-07,1.27396e-07
2.82e-08,1.27513e-07,1.27313e-07
2.83e-08,1.27433e-07,1.27228e-07
2.84e-08,1.27352e-07,1.27148e-07
2.85e-08,1.2727e-07,1.27069e-07
2.86e-08,1.27187e-07,1.26989e-07
2.87e-08,1.27108e-07,1.26907e-07
2.88e-08,1.27028e-07,1.26823e-07
2.89e-08,1.26948e-07,1.26744e-07
2.9e-08,1.26866e-07,1.26666e-07
2.91e-08,1.26784e-07,1.26586e-07
2.92e-08,1.26705e-07,1.26505e-07
2.93e-08,1.26626e-07,1.26421e-07
2.94e-08,1.26546e-07,1.26342e-07
2.95e-08,1.26465e-07,1.26265e-07
2.96e-08,1.26383e-07,1.26186e-07
2.97e-08,1.26305e-07,1.26105e-07
2.98e-08,1.26227e-07,1.26022e-07
2.99e-08,1.26147e-07,1.25944e-07
3e-08,1.26067e-07,1.25867e-07
3.01e-08,1.25986e-07,1.25789e-07
3.02e-08,1.25908e-07,1.25708e-07
3.03e-08,1.2583e-07,1.25626e-07
3.04e-08,1.25752e-07,1.25548e-07
3.05e-08,1.25672e-07,1.25472e-07
3.06e-08,1.25591e-07,1.25394e-07
3.07e-08,1.25514e-07,1.25315e-07
3.08e-08,1.25437e-07,1.25233e-07
3.09e-08,1.25359e-07,1.25155e-07
3.1e-08,1.25279e-07,1.25079e-07
3.11e-08,1.25199e-07,1.25002e-07
3.12e-08,1.25122e-07,1.24923e-07
3.13e-08,1.25046e-07,1.24843e-07
3.14e-08,1.24968e-07,1.24764e-07
3.15e-08,1.2489e-07,1.24689e-07
3.16e-08,1.2481e-07,1.24613e-07
3.17e-08,1.24734e-07,1.24535e-07
3.18e-08,1.24658e-07,1.24455e-07
3.19e-08,1.24581e-07,1.24376e-07
3.2e-08,1.24503e-07,1.24302e-07
3.21e-08,1.24424e-07,1.24227e-07
3.22e-08,1.24347e-07,1.2415e-07
3.23e-08,1.24272e-07,1.24071e-07
3.24e-08,1.24196e-07,1.23991e-07
3.25e-08,1.24119e-07,1.23917e-07
3.26e-08,1.24041e-07,1.23843e-07
3.27e-08,1.23964e-07,1.23766e-07
3.28e-08,1.23889e-07,1.23689e-07
3.29e-08,1.23813e-07,1.23608e-07
3.3e-08,1.23737e-07,1.23535e-07
3.31e-08,1.2366e-07,1.23461e-07
3.32e-08,1.23582e-07,1.23386e-07
3.33e-08,1.23508e-07,1.23309e-07
3.34e-08,1.23434e-07,1.2323e-07
3.35e-08,1.23358e-07,1.23155e-07
3.36e-08,1.23282e-07,1.23082e-07
3.37e-08,1.23204e-07,1.23008e-07
3.38e-08,1.2313e-07,1.22932e-07
3.39e-08,1.23056e-07,1.22854e-07
3.4e-08,1.22981e-07,1.22777e-07
3.41e-08,1.22906e-07,1.22705e-07
3.42e-08,1.22829e-07,1.22632e-07
3.43e-08,1.22754e-07,1.22557e-07
3.44e-08,1.22681e-07,1.2248e-07
3.45e-08,1.22607e-07,1.22402e-07
3.46e-08,1.22532e-07,1.2233e-07
3.47e-08,1.22457e-07,1.22258e-07
3.48e-08,1.22381e-07,1.22184e-07
3.49e-08,1.22308e-07,1.22109e-07
3.5e-08,1.22235e-07,1.22032e-07
3.51e-08,1.22161e-07,1.21958e-07
3.52e-08,1.22086e-07,1.21887e-07
3.53e-08,1.2201e-07,1.21814e-07
3.54e-08,1.21938e-07,1.2174e-07
3.55e-08,1.21865e-07,1.21664e-07
3.56e-08,1.21792e-07,1.21587e-07
3.57e-08,1.21718e-07,1.21517e-07
3.58e-08,1.21643e-07,1.21446e-07
3.59e-08,1.21569e-07,1.21373e-07
3.6e-08,1.21498e-07,1.21298e-07
3.61e-08,1.21425e-07,1.21222e-07
3.62e-08,1.21353e-07,1.2115e-07
3.63e-08,1.21279e-07,1.21079e-07
3.64e-08,1.21204e-07,1.21007e-07
3.65e-08,1.21132e-07,1.20934e-07
3.66e-08,1.21061e-07,1.20859e-07
3.67e-08,1.20989e-07,1.20784e-07
3.68e-08,1.20916e-07,1.20715e-07
3.69e-08,1.20842e-07,1.20644e-07
3.7e-08,1.20769e-07,1.20572e-07
3.71e-08,1.20698e-07,1.20499e-07
3.72e-08,1.20627e-07,1.20423e-07
3.73e-08,1.20555e-07,1.20352e-07
3.74e-08,1.20482e-07,1.20283e-07
3.75e-08,1.20408e-07,1.20212e-07
3.76e-08,1.20337e-07,1.2014e-07
3.77e-08,1.20267e-07,1.20066e-07
3.78e-08,1.20196e-07,1.19991e-07
3.79e-08,1.20124e-07,1.19923e-07
3.8e-08,1.20051e-07,1.19853e-07
3.81e-08,1.19979e-07,1.19782e-07
3.82e-08,1.19909e-07,1.1971e-07
3.83e-08,1.19839e-07,1.19636e-07
3.84e-08,1.19768e-07,1.19564e-07
3.85e-08,1.19696e-07,1.19496e-07
3.86e-08,1.19624e-07,1.19427e-07
3.87e-08,1.19553e-07,1.19356e-07
3.88e-08,1.19483e-07,1.19283e-07
3.89e-08,1.19414e-07,1.19209e-07
3.9e-08,1.19343e-07,1.19141e-07
3.91e-08,1.19271e-07,1.19072e-07
3.92e-08,1.19199e-07,1.19003e-07
3.93e-08,1.1913e-07,1.18932e-07
3.94e-08,1.19061e-07,1.1886e-07
3.95e-08,1.18991e-07,1.18787e-07
3.96e-08,1.18921e-07,1.1872e-07
3.97e-08,1.1885e-07,1.18652e-07
3.98e-08,1.18778e-07,1.18582e-07
3.99e-08,1.1871e-07,1.18511e-07
4e-08,1.18641e-07,1.18439e-07
4.01e-08,1.18572e-07,1.18368e-07
4.02e-08,1.18502e-07,1.18301e-07
4.03e-08,1.18431e-07,1.18233e-07
4.04e-08,1.18361e-07,1.18164e-07
4.05e-08,1.18293e-07,1.18093e-07
4.06e-08,1.18224e-07,1.18021e-07
4.07e-08,1.18155e-07,1.17952e-07
4.08e-08,1.18086e-07,1.17886e-07
4.09e-08,1.18014e-07,1.17818e-07
4.1e-08,1.17946e-07,1.17749e-07
4.11e-08,1.17879e-07,1.17678e-07
4.12e-08,1.1781e-07,1.17606e-07
4.13e-08,1.17742e-07,1.17539e-07
4.14e-08,1.17672e-07,1.17473e-07
4.15e-08,1.17601e-07,1.17405e-07
4.16e-08,1.17534e-07,1.17336e-07
4.17e-08,1.17467e-07,1.17266e-07
4.18e-08,1.17399e-07,1.17194e-07
4.19e-08,1.17331e-07,1.17129e-07
4.2e-08,1.17261e-07,1.17063e-07
4.21e-08,1.17191e-07,1.16996e-07
4.22e-08,1.17125e-07,1.16927e-07
4.23e-08,1.17058e-07,1.16856e-07
4.24e-08,1.16991e-07,1.16786e-07
4.25e-08,1.16923e-07,1.16721e-07
4.26e-08,1.16854e-07,1.16655e-07
4.27e-08,1.16784e-07,1.16588e-07
4.28e-08,1.16718e-07,1.1652e-07
4.29e-08,1.16652e-07,1.1645e-07
4.3e-08,1.16585e-07,1.1638e-07
4.31e-08,1.16517e-07,1.16316e-07
4.32e-08,1.16449e-07,1.1625e-07
4.33e-08,1.1638e-07,1.16184e-07
4.34e-08,1.16314e-07,1.16116e-07
4.35e-08,1.16248e-07,1.16046e-07
4.36e-08,1.16182e-07,1.15977e-07
4.37e-08,1.16114e-07,1.15913e-07
4.38e-08,1.16046e-07,1.15848e-07
4.39e-08,1.15978e-07,1.15782e-07
4.4e-08,1.15913e-07,1.15714e-07
4.41e-08,1.15847e-07,1.15645e-07
4.42e-08,1.15781e-07,1.15577e-07
4.43e-08,1.15714e-07,1.15513e-07
4.44e-08,1.15646e-07,1.15448e-07
4.45e-08,1.15579e-07,1.15383e-07
4.46e-08,1.15514e-07,1.15315e-07
4.47e-08,1.15449e-07,1.15246e-07
4.48e-08,1.15383e-07,1.15179e-07
4.49e-08,1.15317e-07,1.15115e-07
4.5e-08,1.15249e-07,1.15051e-07
4.51e-08,1.15182e-07,1.14986e-07
4.52e-08,1.15118e-07,1.14919e-07
4.53e-08,1.15053e-07,1.14851e-07
4.54e-08,1.14988e-07,1.14783e-07
4.55e-08,1.14922e-07,1.1472e-07
4.56e-08,1.14855e-07,1.14656e-07
4.57e-08,1.14788e-07,1.14592e-07
4.58e-08,1.14724e-07,1.14525e-07
4.59e-08,1.14659e-07,1.14458e-07
4.6e-08,1.14595e-07,1.1439e-07
4.61e-08,1.14529e-07,1.14327e-07
4.62e-08,1.14463e-07,1.14264e-07
4.63e-08,1.14396e-07,1.142e-07
4.64e-08,1.14332e-07,1.14134e-07
4.65e-08,1.14268e-07,1.14067e-07
4.66e-08,1.14204e-07,1.13998e-07
4.67e-08,1.14139e-07,1.13937e-07
4.68e-08,1.14073e-07,1.13874e-07
4.69e-08,1.14007e-07,1.1381e-07
4.7e-08,1.13943e-07,1.13745e-07
4.71e-08,1.1388e-07,1.13679e-07
4.72e-08,1.13816e-07,1.13611e-07
4.73e-08,1.13751e-07,1.13548e-07
4.74e-08,1.13686e-07,1.13486e-07
4.75e-08,1.1362e-07,1.13423e-07
4.76e-08,1.13556e-07,1.13359e-07
4.77e-08,1.13493e-07,1.13293e-07
4.78e-08,1.1343e-07,1.13226e-07
4.79e-08,1.13366e-07,1.13162e-07
4.8e-08,1.13301e-07,1.131e-07
4.81e-08,1.13236e-07,1.13038e-07
4.82e-08,1.13171e-07,1.12974e-07
4.83e-08,1.13109e-07,1.1291e-07
4.84e-08,1.13046e-07,1.12843e-07
4.85e-08,1.12983e-07,1.12778e-07
4.86e-08,1.12919e-07,1.12717e-07
4.87e-08,1.12854e-07,1.12655e-07
4.88e-08,1.12789e-07,1.12592e-07
4.89e-08,1.12727e-07,1.12528e-07
4.9e-08,1.12665e-07,1.12463e-07
4.91e-08,1.12602e-07,1.12396e-07
4.92e-08,1.12539e-07,1.12336e-07
4.93e-08,1.12474e-07,1.12275e-07
4.94e-08,1.12409e-07,1.12213e-07
4.95e-08,1.12347e-07,1.12149e-07
4.96e-08,1.12285e-07,1.12085e-07
4.97e-08,1.12223e-07,1.12018e-07
4.98e-08,1.1216e-07,1.11956e-07
4.99e-08,1.12097e-07,1.11896e-07
5e-08,1.12033e-07,1.11835e-07
5.01e-08,1.11969e-07,1.11772e-07
5.02e-08,1.11908e-07,1.11708e-07
5.03e-08,1.11846e-07,1.11643e-07
5.04e-08,1.11784e-07,1.11579e-07
5.05e-08,1.11722e-07,1.11519e-07
5.06e-08,1.11658e-07,1.11459e-07
5.07e-08,1.11594e-07,1.11397e-07
5.08e-08,1.11533e-07,1.11334e-07
5.09e-08,1.11472e-07,1.1127e-07
5.1e-08,1.1141e-07,1.11204e-07
5.11e-08,1.11348e-07,1.11145e-07
5.12e-08,1.11285e-07,1.11085e-07
5.13e-08,1.11221e-07,1.11024e-07
5.14e-08,1.1116e-07,1.10962e-07
5.15e-08,1.11099e-07,1.10899e-07
5.16e-08,1.11038e-07,1.10834e-07
5.17e-08,1.10977e-07,1.10772e-07
5.18e-08,1.10915e-07,1.10713e-07
5.19e-08,1.10852e-07,1.10653e-07
5.2e-08,1.10788e-07,1.10592e-07
5.21e-08,1.10728e-07,1.10529e-07
5.22e-08,1.10668e-07,1.10466e-07
5.23e-08,1.10607e-07,1.10401e-07
5.24e-08,1.10546e-07,1.10342e-07
5.25e-08,1.10484e-07,1.10283e-07
5.26e-08,1.10421e-07,1.10223e-07
5.27e-08,1.10359e-07,1.10162e-07
5.28e-08,1.103e-07,1.10099e-07
5.29e-08,1.10239e-07,1.10035e-07
5.3e-08,1.10179e-07,1.09974e-07
5.31e-08,1.10117e-07,1.09915e-07
5.32e-08,1.10055e-07,1.09856e-07
5.33e-08,1.09992e-07,1.09796e-07
5.34e-08,1.09933e-07,1.09734e-07
5.35e-08,1.09873e-07,1.09672e-07
5.36e-08,1.09813e-07,1.09607e-07
5.37e-08,1.09753e-07,1.09549e-07
5.38e-08,1.09692e-07,1.09491e-07
5.39e-08,1.09629e-07,1.09431e-07
5.4e-08,1.09568e-07,1.09371e-07
5.41e-08,1.09509e-07,1.09309e-07
5.42e-08,1.0945e-07,1.09247e-07
5.43e-08,1.0939e-07,1.09184e-07
5.44e-08,1.0933e-07,1.09127e-07
5.45e-08,1.09268e-07,1.09068e-07
5.46e-08,1.09206e-07,1.09009e-07
5.47e-08,1.09147e-07,1.08949e-07
5.48e-08,1.09088e-07,1.08887e-07
5.49e-08,1.09029e-07,1.08824e-07
5.5e-08,1.08969e-07,1.08764e-07
5.51e-08,1.08909e-07,1.08707e-07
5.52e-08,1.08848e-07,1.08649e-07
5.53e-08,1.08786e-07,1.08589e-07
5.54e-08,1.08728e-07,1.08529e-07
5.55e-08,1.0867e-07,1.08467e-07
5.56e-08,1.08611e-07,1.08404e-07
5.57e-08,1.08551e-07,1.08347e-07
5.58e-08,1.08491e-07,1.08289e-07
5.59e-08,1.0843e-07,1.08231e-07
5.6e-08,1.0837e-07,1.08172e-07
5.61e-08,1.08312e-07,1.08112e-07
5.62e-08,1.08253e-07,1.0805e-07
5.63e-08,1.08195e-07,1.07988e-07
5.64e-08,1.08135e-07,1.07932e-07
5.65e-08,1.08075e-07,1.07874e-07
5.66e-08,1.08014e-07,1.07816e-07
5.67e-08,1.07955e-07,1.07757e-07
5.68e-08,1.07898e-07,1.07697e-07
5.69e-08,1.07839e-07,1.07635e-07
5.7e-08,1.07781e-07,1.07575e-07
5.71e-08,1.07722e-07,1.07519e-07
5.72e-08,1.07662e-07,1.07462e-07
5.73e-08,1.07601e-07,1.07404e-07
5.74e-08,1.07543e-07,1.07345e-07
5.75e-08,1.07486e-07,1.07284e-07
5.76e-08,1.07428e-07,1.07223e-07
5.77e-08,1.0737e-07,1.07164e-07
5.78e-08,1.07311e-07,1.07108e-07
5.79e-08,1.07251e-07,1.07051e-07
5.8e-08,1.07191e-07,1.06994e-07
5.81e-08,1.07134e-07,1.06935e-07
5.82e-08,1.07077e-07,1.06874e-07
5.83e-08,1.07019e-07,1.06813e-07
5.84e-08,1.06961e-07,1.06756e-07
5.85e-08,1.06902e-07,1.067e-07
5.86e-08,1.06843e-07,1.06643e-07
5.87e-08,1.06783e-07,1.06586e-07
5.88e-08,1.06727e-07,1.06527e-07
5.89e-08,1.0667e-07,1.06467e-07
5.9e-08,1.06612e-07,1.06406e-07
5.91e-08,1.06555e-07,1.0635e-07
5.92e-08,1.06496e-07,1.06294e-07
5.93e-08,1.06437e-07,1.06238e-07
5.94e-08,1.06378e-07,1.0618e-07
5.95e-08,1.06322e-07,1.06122e-07
5.96e-08,1.06265e-07,1.06062e-07
5.97e-08,1.06208e-07,1.06001e-07
5.98e-08,1.0615e-07,1.05946e-07
5.99e-08,1.06092e-07,1.0589e-07
6e-08,1.06033e-07,1.05834e-07
6.01e-08,1.05975e-07,1.05777e-07
6.02e-08,1.05919e-07,1.05719e-07
6.03e-08,1.05863e-07,1.05659e-07
6.04e-08,1.05806e-07,1.05599e-07
6.05e-08,1.05749e-07,1.05544e-07
6.06e-08,1.05691e-07,1.05489e-07
