# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
1.0000264855e-10,0.0,0.0,-1.80393131892e-08,1.49521871192e-11,1.45285102326e-27,0.0,1.48632028029e-11,1.4123027835899998e-25,1.22608178573e-11
2.00005066366e-10,0.0,0.0,-1.93581665774e-08,1.46785018254e-11,7.159220997740001e-28,0.0,1.48637186703e-11,1.24725140936e-25,1.2375921802e-11
2.99999728461e-10,0.0,0.0,-2.00848491174e-08,1.46965291266e-11,5.57661686682e-28,0.0,1.48640614613e-11,9.93963204847e-26,1.24559356495e-11
3.99999645908e-10,0.0,0.0,-2.03713787111e-08,1.47424564562e-11,4.97860986107e-28,0.0,1.48643023002e-11,6.729837506250001e-26,1.25214331962e-11
4.99996025372e-10,0.0,0.0,-2.0780153377e-08,1.47949469218e-11,1.5473905965600002e-28,0.0,1.48644867375e-11,3.01766794057e-26,1.257721453e-11
5.99996599038e-10,0.0,0.0,-2.12068118793e-08,1.48589157462e-11,-3.6022757154200004e-28,0.0,1.48646226545e-11,-1.09937329061e-26,1.26232327728e-11
6.99998618827e-10,0.0,0.0,-2.16573912101e-08,1.49026348248e-11,-5.868678965470001e-28,0.0,1.486473293e-11,-5.590696853940001e-26,1.26624840513e-11
7.99996580225e-10,0.0,0.0,-2.22328729216e-08,1.49747731378e-11,-5.8982906597700005e-28,0.0,1.48648158945e-11,-1.0415371498199999e-25,1.26944815959e-11
9.0000527888e-10,0.0,0.0,-2.27988543595e-08,1.50043553103e-11,-6.255017826010001e-28,0.0,1.48648882971e-11,-1.5509016379599999e-25,1.27217469782e-11
1.00000265182e-09,0.0,0.0,-2.3056131502e-08,1.50868653785e-11,-3.6256838528e-28,0.0,1.48649472571e-11,-2.07192806593e-25,1.274391947e-11
1.10000561831e-09,0.0,0.0,-2.35744581495e-08,1.51094069241e-11,-2.17826960983e-28,0.0,1.48650021577e-11,-2.58426479079e-25,1.27625414148e-11
1.2000044756e-09,0.0,0.0,-2.38846006034e-08,1.51891870269e-11,-3.7543329079200004e-28,0.0,1.48650533585e-11,-3.06289074345e-25,1.27778699282e-11
1.29999836011e-09,0.0,0.0,-2.43249208954e-08,1.52219234167e-11,-3.55080190905e-28,0.0,1.48651020254e-11,-3.48789601218e-25,1.2790279669e-11
1.39999488095e-09,0.0,0.0,-2.49786511485e-08,1.52778984115e-11,-1.15573751109e-28,0.0,1.48651544237e-11,-3.8469582161699997e-25,1.28007741778e-11
1.50000296606e-09,0.0,0.0,-2.54664123429e-08,1.53200583934e-11,1.10781262391e-28,0.0,1.48652033983e-11,-4.1391546785199995e-25,1.28086818376e-11
1.60000095078e-09,0.0,0.0,-2.60352680308e-08,1.53539985851e-11,5.3678383887100005e-28,0.0,1.48652605655e-11,-4.37193660188e-25,1.28156059552e-11
1.69999663394e-09,0.0,0.0,-2.65229129144e-08,1.54048526826e-11,1.1908569565100001e-27,0.0,1.48653143621e-11,-4.56015369929e-25,1.28202812174e-11
1.79999857453e-09,0.0,0.0,-2.69318100602e-08,1.54183633462e-11,1.5918661352400001e-27,0.0,1.48653767529e-11,-4.718066516869999e-25,1.2824362551e-11
1.90000208805e-09,0.0,0.0,-2.7445493778e-08,1.54794728211e-11,1.99697140838e-27,0.0,1.48654393403e-11,-4.86276017217e-25,1.28268241276e-11
2.00000029816e-09,0.0,0.0,-2.79523614434e-08,1.5494557928e-11,2.28882604642e-27,0.0,1.48655065898e-11,-5.0063865526799995e-25,1.28285065683e-11
2.09999410594e-09,0.0,0.0,-2.85431680151e-08,1.55405541064e-11,2.24742400479e-27,0.0,1.48655810356e-11,-5.15828008923e-25,1.28295916413e-11
2.19999856067e-09,0.0,0.0,-2.86831643628e-08,1.557207975e-11,2.17382073755e-27,0.0,1.48656548683e-11,-5.32351427062e-25,1.28294412973e-11
2.30000151631e-09,0.0,0.0,-2.94713922901e-08,1.55894491089e-11,2.00811806973e-27,0.0,1.48657398733e-11,-5.5006588821299995e-25,1.28293564317e-11
2.40000373853e-09,0.0,0.0,-3.00750150343e-08,1.56295849729e-11,1.67760719535e-27,0.0,1.48658237571e-11,-5.6859412093e-25,1.2827918566e-11
2.50000222261e-09,0.0,0.0,-3.03443289135e-08,1.56303571265e-11,1.55102947652e-27,0.0,1.48659167862e-11,-5.87418623493e-25,1.28265608228e-11
2.6000050848e-09,0.0,0.0,-3.08778785445e-08,1.56800124467e-11,1.48045990428e-27,0.0,1.48660131311e-11,-6.061514030039999e-25,1.28245115703e-11
2.70000495499e-09,0.0,0.0,-3.14017389491e-08,1.56940771077e-11,1.44590297314e-27,0.0,1.48661113719e-11,-6.24727701881e-25,1.28219075303e-11
2.79999617272e-09,0.0,0.0,-3.19453715047e-08,1.57155783113e-11,1.64181158225e-27,0.0,1.48662189068e-11,-6.43446546248e-25,1.28195221462e-11
2.90000561193e-09,0.0,0.0,-3.21096738784e-08,1.57484415599e-11,2.02437520957e-27,0.0,1.48663226163e-11,-6.62876591744e-25,1.2816037789e-11
2.99999590945e-09,0.0,0.0,-3.27858191615e-08,1.57389494962e-11,2.1595246487e-27,0.0,1.48664346871e-11,-6.833832182519999e-25,1.28129745686e-11
3.09999893344e-09,0.0,0.0,-3.32483070202e-08,1.57858962592e-11,2.1505034575e-27,0.0,1.48665473922e-11,-7.05105845431e-25,1.28092401389e-11
3.19999822108e-09,0.0,0.0,-3.37644257066e-08,1.57943115449e-11,2.12748215645e-27,0.0,1.48666596849e-11,-7.27576029319e-25,1.28052129381e-11
3.29999415977e-09,0.0,0.0,-3.41253282581e-08,1.58108965539e-11,1.85558631289e-27,0.0,1.48667807382e-11,-7.497482681779999e-25,1.2801565406e-11
3.3999957376e-09,0.0,0.0,-3.48760606611e-08,1.58341856073e-11,1.3552597061900001e-27,0.0,1.48668976425e-11,-7.702393051259999e-25,1.27969250969e-11
3.49999448978e-09,0.0,0.0,-3.52534719778e-08,1.58254046165e-11,1.16060919965e-27,0.0,1.48670211217e-11,-7.87756759855e-25,1.27927764446e-11
3.60000284619e-09,0.0,0.0,-3.57166432991e-08,1.58635427266e-11,1.06811527337e-27,0.0,1.48671476131e-11,-8.01133187402e-25,1.27882518846e-11
3.69999561168e-09,0.0,0.0,-3.61724494493e-08,1.58732265298e-11,1.06560778615e-27,0.0,1.48672730956e-11,-8.09648531759e-25,1.27833261915e-11
3.80000630337e-09,0.0,0.0,-3.67744391608e-08,1.58754562285e-11,1.22687666993e-27,0.0,1.4867408903e-11,-8.12825244102e-25,1.2779035737e-11
3.89999868731e-09,0.0,0.0,-3.73735596638e-08,1.59023073793e-11,1.5364510238800001e-27,0.0,1.48675426235e-11,-8.103592775249999e-25,1.27738034324e-11
4.00000372593e-09,0.0,0.0,-3.77109064658e-08,1.58979373496e-11,1.75198100642e-27,0.0,1.48676816179e-11,-8.02224738083e-25,1.276890424e-11
4.10000264146e-09,0.0,0.0,-3.81355355292e-08,1.59205241985e-11,2.06449348907e-27,0.0,1.48678287002e-11,-7.88729703006e-25,1.27641712616e-11
