Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99976e-11,3.80383e-07,3.79135e-07,9.99975848733e-11,-1e+300,2.3939587038400002e-23,3.74481720601e-25,(1.89822997958e-11 -1.28130559319e-26 -1.72063519935e-12),9.99975848733e-11,0.0,0.0,-5.79827789197e-08,2.80953918181e-11,-7.943061727170001e-27,0.0,2.44401396617e-11,4.23397262435e-26,2.52009425384e-11
2.00005e-10,3.80299e-07,3.78877e-07,2.00004996735e-10,-1e+300,2.9089007929200004e-23,3.06462544074e-25,(1.84154645706e-11 -2.73044532672e-27 -9.33959258133e-13),2.00004996735e-10,0.0,0.0,-6.44698898402e-08,2.62153463853e-11,-1.78310190498e-27,0.0,2.44397319706e-11,1.3099659812e-25,2.53860541852e-11
3e-10,3.80126e-07,3.78673e-07,2.99999799203e-10,-1e+300,3.0419703030600003e-23,3.01470861847e-25,(1.83968607383e-11 -3.03894553184e-27 -7.85470675312e-13),2.99999799203e-10,0.0,0.0,-6.64462872789e-08,2.59525801531e-11,-2.93282273525e-27,0.0,2.44391917157e-11,1.97983957291e-25,2.54442676568e-11
4.00005e-10,3.79937e-07,3.78477e-07,4.00004636304e-10,-1e+300,3.0751977587e-23,3.02058471648e-25,(1.84673063981e-11 -4.38352429404e-27 -7.47908014697e-13),4.00004636304e-10,0.0,0.0,-6.74873704112e-08,2.59507845112e-11,-4.75954530809e-27,0.0,2.44386481053e-11,2.56500181217e-25,2.54913234727e-11
5.00004e-10,3.79745e-07,3.78285e-07,5.00004286972e-10,-1e+300,3.08780755301e-23,3.04070608461e-25,(1.85834355375e-11 -6.00501368563e-27 -7.38893854432e-13),5.00004286972e-10,0.0,0.0,-6.83540594263e-08,2.60335518859e-11,-6.55587946811e-27,0.0,2.44381241105e-11,3.07683790938e-25,2.55341941971e-11
6.00003e-10,3.79554e-07,3.78094e-07,6.00003060934e-10,-1e+300,3.08690312734e-23,3.05659076225e-25,(1.86695628569e-11 -7.56519607495e-27 -7.34074875508e-13),6.00003060934e-10,0.0,0.0,-6.91236376143e-08,2.60831063619e-11,-7.83746716054e-27,0.0,2.44376626178e-11,3.52143697504e-25,2.55746818446e-11
6.99998e-10,3.79363e-07,3.77904e-07,6.99997789511e-10,-1e+300,3.08837906925e-23,3.07912666537e-25,(1.88047734362e-11 -8.05039400762e-27 -7.30688270435e-13),6.99997789511e-10,0.0,0.0,-6.99298192106e-08,2.61933995299e-11,-7.87228106911e-27,0.0,2.44372259926e-11,3.90568048868e-25,2.56093363806e-11
7.99998e-10,3.79174e-07,3.77717e-07,7.99998161134e-10,-1e+300,3.08323495914e-23,3.09429116046e-25,(1.8884252585e-11 -8.2093505318e-27 -7.29249976398e-13),7.99998161134e-10,0.0,0.0,-7.06853230512e-08,2.62351440247e-11,-7.50081382214e-27,0.0,2.44368331024e-11,4.22562754337e-25,2.5639417824e-11
8.99995e-10,3.78985e-07,3.77528e-07,8.9999496832e-10,-1e+300,3.0823844284300005e-23,3.11571747284e-25,(1.90229555346e-11 -6.21114064098e-27 -7.2462515463e-13),8.9999496832e-10,0.0,0.0,-7.1488612319e-08,2.63494095992e-11,-5.34548184244e-27,0.0,2.44364727279e-11,4.45700939988e-25,2.56646537728e-11
1e-09,3.78799e-07,3.77344e-07,1.00000010028e-09,-1e+300,3.0777497336200004e-23,3.13113192852e-25,(1.91104536386e-11 -4.56896534189e-27 -7.23670850923e-13),1.00000010028e-09,0.0,0.0,-7.22618080028e-08,2.64011988587e-11,-3.17217325222e-27,0.0,2.44361576038e-11,4.56737965496e-25,2.56847399246e-11
1.1e-09,3.78612e-07,3.77156e-07,1.10000148926e-09,-1e+300,3.07578140791e-23,3.15007145906e-25,(1.92317855123e-11 -3.42754634013e-27 -7.1929915242e-13),1.10000148926e-09,0.0,0.0,-7.30624156857e-08,2.64951863722e-11,-1.60697812978e-27,0.0,2.44358838751e-11,4.52314748726e-25,2.57018733902e-11
1.2e-09,3.78428e-07,3.76975e-07,1.20000408812e-09,-1e+300,3.0726126905e-23,3.16595357509e-25,(1.93259644958e-11 -2.65893836704e-27 -7.16011305766e-13),1.20000408812e-09,0.0,0.0,-7.38519689451e-08,2.65566679238e-11,-5.945968422910001e-28,0.0,2.44356655239e-11,4.3102578977099985e-25,2.57139727274e-11
1.3e-09,3.78242e-07,3.76787e-07,1.29999925158e-09,-1e+300,3.07006376958e-23,3.18246233535e-25,(1.94283033011e-11 -2.61616795427e-27 -7.11418659434e-13),1.29999925158e-09,0.0,0.0,-7.45216786621e-08,2.66313248813e-11,-6.93179560109e-28,0.0,2.4435492176e-11,3.9453305132e-25,2.57245366293e-11
1.40001e-09,3.7806e-07,3.76609e-07,1.40000536511e-09,-1e+300,3.0687704627800003e-23,3.19877699436e-25,(1.95289151595e-11 -3.5842403992e-27 -7.06910030297e-13),1.40000536511e-09,0.0,0.0,-7.54554770086e-08,2.67006978226e-11,-1.98895212895e-27,0.0,2.44353847346e-11,3.47158110933e-25,2.57305663286e-11
