Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
5e-09,1.48119e-07,1.47063e-07,5.00000043561e-09,-1e+300,1.94899864141e-23,3.12395081269e-25,(1.86216110969e-11 4.21617361657e-29 -3.91362402939e-13),5.00000043561e-09,0.0,0.0,-9.00924338766e-08,2.25911457568e-11,-1.10601618903e-27,0.0,1.83161598578e-11,8.639364917719999e-25,1.77174794069e-11
5.1e-09,1.47921e-07,1.46865e-07,5.10000050953e-09,-1e+300,1.9425758786900002e-23,3.13005395128e-25,(1.86686581144e-11 -2.70752531773e-28 -3.93960378823e-13),5.10000050953e-09,0.0,0.0,-9.13347955127e-08,2.26111703949e-11,-1.70661641122e-27,0.0,1.83163091767e-11,8.90536029738e-25,1.77057035282e-11
5.2e-09,1.47727e-07,1.46672e-07,5.19999828964e-09,-1e+300,1.9353176517600002e-23,3.13415662087e-25,(1.86654620946e-11 -5.71299170033e-28 -3.86272940813e-13),5.19999828964e-09,0.0,0.0,-9.25140562797e-08,2.25734594971e-11,-2.32936592097e-27,0.0,1.83164452199e-11,8.91129012956e-25,1.76946864767e-11
5.3e-09,1.47533e-07,1.46476e-07,5.29999792595e-09,-1e+300,1.9287345946200002e-23,3.14014747149e-25,(1.87116402302e-11 -1.15456971957e-27 -3.88750053316e-13),5.29999792595e-09,0.0,0.0,-9.36399838117e-08,2.25952443216e-11,-3.22020499636e-27,0.0,1.83165970758e-11,8.67850332699e-25,1.76836069094e-11
5.40001e-09,1.47341e-07,1.46285e-07,5.40000514785e-09,-1e+300,1.92190724504e-23,3.14545373516e-25,(1.87088933507e-11 -1.86133897566e-27 -3.81946258839e-13),5.40000514785e-09,0.0,0.0,-9.46702826195e-08,2.25643412441e-11,-3.89060995947e-27,0.0,1.83167402216e-11,8.24939995417e-25,1.76731502995e-11
5.5e-09,1.47149e-07,1.46093e-07,5.4999994022e-09,-1e+300,1.9151477215e-23,3.15169084613e-25,(1.8750455008e-11 -1.92000856939e-27 -3.83497682965e-13),5.4999994022e-09,0.0,0.0,-9.54205985229e-08,2.25847728941e-11,-3.98712090586e-27,0.0,1.83168926345e-11,7.67418925852e-25,1.76627774662e-11
5.6e-09,1.46959e-07,1.45903e-07,5.5999966202e-09,-1e+300,1.90868357445e-23,3.15378865858e-25,(1.87525233731e-11 -2.13952308505e-27 -3.77749357762e-13),5.5999966202e-09,0.0,0.0,-9.70033179594e-08,2.25485838321e-11,-3.90406566337e-27,0.0,1.83170448226e-11,7.00298848828e-25,1.76528256879e-11
5.7e-09,1.4677e-07,1.45715e-07,5.69999728705e-09,-1e+300,1.90186696689e-23,3.15872467454e-25,(1.87890915673e-11 -1.64119482567e-27 -3.77967483594e-13),5.69999728705e-09,0.0,0.0,-9.82050747249e-08,2.25608372788e-11,-3.0905640946e-27,0.0,1.83171962582e-11,6.282926584829998e-25,1.76431693378e-11
5.8e-09,1.46583e-07,1.45525e-07,5.80000302458e-09,-1e+300,1.89541442504e-23,3.16781635022e-25,(1.87901247501e-11 -1.1497432081e-27 -3.73598797463e-13),5.80000302458e-09,0.0,0.0,-9.79465956391e-08,2.25511163647e-11,-2.2907672476e-27,0.0,1.83173574597e-11,5.55613690686e-25,1.76336455025e-11
5.9e-09,1.46395e-07,1.45341e-07,5.90000212091e-09,-1e+300,1.88860431486e-23,3.16915920901e-25,(1.88222513925e-11 -6.81589518413e-28 -3.71697729141e-13),5.90000212091e-09,0.0,0.0,-9.97536668627e-08,2.25468717672e-11,-1.61203794772e-27,0.0,1.83175062815e-11,4.8561028252699985e-25,1.76246699692e-11
6e-09,1.4621e-07,1.45151e-07,5.99999959562e-09,-1e+300,1.88236668277e-23,3.17670061785e-25,(1.88292749758e-11 -3.33143907185e-28 -3.69533645152e-13),5.99999959562e-09,0.0,0.0,-1.00124454393e-07,2.25390779349e-11,-1.17720693957e-27,0.0,1.83176779508e-11,4.20586393312e-25,1.76155313984e-11
6.1e-09,1.46026e-07,1.44971e-07,6.1000006895e-09,-1e+300,1.8755820309400002e-23,3.18134817587e-25,(1.88505166714e-11 -4.15705052391e-28 -3.65670313262e-13),6.1000006895e-09,0.0,0.0,-1.01074606659e-07,2.25381004873e-11,-1.2676860628e-27,0.0,1.8317822833e-11,3.61889166595e-25,1.7607194526e-11
6.2e-09,1.45842e-07,1.44782e-07,6.20000423283e-09,-1e+300,1.86925666344e-23,3.18501593729e-25,(1.88661337875e-11 -6.46890407838e-28 -3.65443480227e-13),6.20000423283e-09,0.0,0.0,-1.02369937853e-07,2.25267331205e-11,-1.60098347987e-27,0.0,1.831800623e-11,3.09963784441e-25,1.75984442573e-11
6.3e-09,1.4566e-07,1.44605e-07,6.3000016239e-09,-1e+300,1.86265702814e-23,3.189393036e-25,(1.88785855821e-11 -9.50067965146e-28 -3.60066279365e-13),6.3000016239e-09,0.0,0.0,-1.03296765519e-07,2.25166497586e-11,-2.02298348842e-27,0.0,1.8318147876e-11,2.6467079783000003e-25,1.75906702867e-11
6.4e-09,1.45479e-07,1.44418e-07,6.4000028681e-09,-1e+300,1.8561171382400002e-23,3.1938352539e-25,(1.88992305647e-11 -1.18402158494e-27 -3.61131510368e-13),6.4000028681e-09,0.0,0.0,-1.04123658021e-07,2.25170783907e-11,-2.47578510806e-27,0.0,1.83183398243e-11,2.25520882951e-25,1.75823549011e-11
6.5e-09,1.45299e-07,1.44244e-07,6.50000084987e-09,-1e+300,1.84960403046e-23,3.19795290588e-25,(1.89017595937e-11 -1.48756815147e-27 -3.55155680677e-13),6.50000084987e-09,0.0,0.0,-1.05045573193e-07,2.2496782144e-11,-2.70144182567e-27,0.0,1.83184821093e-11,1.91808389993e-25,1.75750452615e-11
6.6e-09,1.45119e-07,1.44061e-07,6.59999601704e-09,-1e+300,1.84304740512e-23,3.19807532807e-25,(1.89318283474e-11 -1.59139109534e-27 -3.56659959975e-13),6.59999601704e-09,0.0,0.0,-1.06951116422e-07,2.24945302196e-11,-2.78115966988e-27,0.0,1.83186652826e-11,1.6284434569e-25,1.75672022487e-11
6.7e-09,1.44942e-07,1.43885e-07,6.70000241633e-09,-1e+300,1.8368295271200002e-23,3.20107509716e-25,(1.89244450461e-11 -1.6087927086e-27 -3.50324619339e-13),6.70000241633e-09,0.0,0.0,-1.07998255709e-07,2.24605282216e-11,-2.71971480876e-27,0.0,1.831882538e-11,1.37972989789e-25,1.75602260581e-11
6.8e-09,1.44764e-07,1.43708e-07,6.79999561142e-09,-1e+300,1.83110443976e-23,3.20671859967e-25,(1.89593909591e-11 -1.40380287609e-27 -3.51267873672e-13),6.79999561142e-09,0.0,0.0,-1.08837323611e-07,2.24802334165e-11,-2.39259040518e-27,0.0,1.83189958638e-11,1.16583403963e-25,1.7553041265e-11
6.9e-09,1.44589e-07,1.4353e-07,6.90000133331e-09,-1e+300,1.8249815249200002e-23,3.21080421053e-25,(1.89575777768e-11 -1.30896136288e-27 -3.47601798093e-13),6.90000133331e-09,0.0,0.0,-1.09634517894e-07,2.24574740079e-11,-2.09767216999e-27,0.0,1.83191733228e-11,9.81901145415e-26,1.75462164178e-11
7e-09,1.44413e-07,1.43357e-07,7.00000255841e-09,-1e+300,1.81926136214e-23,3.21505105091e-25,(1.89827869286e-11 -9.65612627349e-28 -3.4546375276e-13),7.00000255841e-09,0.0,0.0,-1.10661797274e-07,2.24637494962e-11,-1.47902992901e-27,0.0,1.8319331915e-11,8.23456413259e-26,1.75397843675e-11
7.09999e-09,1.44239e-07,1.43177e-07,7.09999497908e-09,-1e+300,1.8129237010900002e-23,3.21878348079e-25,(1.8989914443e-11 -6.28557509957e-28 -3.44619051451e-13),7.09999497908e-09,0.0,0.0,-1.11413731294e-07,2.24519796672e-11,-8.29487349509e-28,0.0,1.83195257963e-11,6.876754672080001e-26,1.75331478721e-11
7.2e-09,1.44066e-07,1.4301e-07,7.19999522837e-09,-1e+300,1.8071521742900002e-23,3.22251020615e-25,(1.90016770506e-11 -3.59921009816e-28 -3.40520429178e-13),7.19999522837e-09,0.0,0.0,-1.12384388199e-07,2.24437654896e-11,-3.70477254833e-28,0.0,1.83196739593e-11,5.73275433686e-26,1.75273108396e-11
7.3e-09,1.43893e-07,1.42832e-07,7.29999989511e-09,-1e+300,1.8006685938600002e-23,3.22621357468e-25,(1.90181289433e-11 -1.17772885924e-28 -3.41186506258e-13),7.29999989511e-09,0.0,0.0,-1.13152093389e-07,2.24440320099e-11,-2.65163471957e-29,0.0,1.83198720005e-11,4.793066718e-26,1.75209554778e-11
7.4e-09,1.43722e-07,1.42664e-07,7.40000396363e-09,-1e+300,1.79486510894e-23,3.23027769595e-25,(1.90151466068e-11 -2.0678550373e-28 -3.35674954434e-13),7.40000396363e-09,0.0,0.0,-1.13847118936e-07,2.24223083489e-11,6.744375642400001e-29,0.0,1.83200240335e-11,4.07548801669e-26,1.75155313989e-11
7.5e-09,1.4355e-07,1.42492e-07,7.50000354186e-09,-1e+300,1.78915483998e-23,3.23406766115e-25,(1.90415925678e-11 -3.65339274895e-28 -3.3617140561e-13),7.50000354186e-09,0.0,0.0,-1.14781586221e-07,2.24327777464e-11,-1.58461366299e-28,0.0,1.83202028955e-11,3.6000835276800004e-26,1.75096206829e-11
7.6e-09,1.43381e-07,1.42322e-07,7.60000064582e-09,-1e+300,1.78290869846e-23,3.23660317693e-25,(1.90355078399e-11 -4.40835075763e-28 -3.32088252196e-13),7.60000064582e-09,0.0,0.0,-1.15675085679e-07,2.24052477843e-11,-3.96546117064e-28,0.0,1.83203779541e-11,3.41254778002e-26,1.75042895892e-11
