Time,max(CACoordsX),min(CACoordsX)
1.64e-08,1.51151e-07,1.51077e-07
1.65e-08,1.51105e-07,1.5103e-07
1.66e-08,1.51058e-07,1.50984e-07
1.67e-08,1.51012e-07,1.50937e-07
1.68e-08,1.50965e-07,1.5089e-07
1.69e-08,1.50919e-07,1.50842e-07
1.7e-08,1.50872e-07,1.50794e-07
1.71e-08,1.50825e-07,1.50749e-07
1.72e-08,1.50778e-07,1.50703e-07
1.73e-08,1.50732e-07,1.50657e-07
1.74e-08,1.50686e-07,1.50612e-07
1.75e-08,1.5064e-07,1.50565e-07
1.76e-08,1.50594e-07,1.50519e-07
1.77e-08,1.50548e-07,1.50472e-07
1.78e-08,1.50502e-07,1.50425e-07
1.79e-08,1.50455e-07,1.50378e-07
1.8e-08,1.50408e-07,1.50333e-07
1.81e-08,1.50362e-07,1.50288e-07
1.82e-08,1.50317e-07,1.50243e-07
1.83e-08,1.50271e-07,1.50197e-07
1.84e-08,1.50226e-07,1.50152e-07
1.85e-08,1.5018e-07,1.50106e-07
1.86e-08,1.50135e-07,1.50059e-07
1.87e-08,1.50089e-07,1.50012e-07
1.88e-08,1.50043e-07,1.49967e-07
1.89e-08,1.49997e-07,1.49922e-07
1.9e-08,1.49951e-07,1.49877e-07
1.91e-08,1.49906e-07,1.49832e-07
1.92e-08,1.49861e-07,1.49787e-07
1.93e-08,1.49816e-07,1.49742e-07
1.94e-08,1.49771e-07,1.49696e-07
1.95e-08,1.49726e-07,1.4965e-07
1.96e-08,1.49681e-07,1.49604e-07
1.97e-08,1.49636e-07,1.49559e-07
1.98e-08,1.4959e-07,1.49515e-07
1.99e-08,1.49545e-07,1.4947e-07
2e-08,1.495e-07,1.49426e-07
2.01e-08,1.49456e-07,1.49381e-07
2.02e-08,1.49411e-07,1.49336e-07
2.03e-08,1.49367e-07,1.49291e-07
2.04e-08,1.49322e-07,1.49245e-07
2.05e-08,1.49277e-07,1.49199e-07
2.06e-08,1.49232e-07,1.49155e-07
2.07e-08,1.49187e-07,1.49111e-07
2.08e-08,1.49143e-07,1.49067e-07
2.09e-08,1.49098e-07,1.49023e-07
2.1e-08,1.49054e-07,1.48979e-07
2.11e-08,1.4901e-07,1.48935e-07
2.12e-08,1.48966e-07,1.4889e-07
2.13e-08,1.48922e-07,1.48845e-07
2.14e-08,1.48878e-07,1.48799e-07
2.15e-08,1.48834e-07,1.48756e-07
2.16e-08,1.48789e-07,1.48712e-07
2.17e-08,1.48745e-07,1.48669e-07
2.18e-08,1.48701e-07,1.48625e-07
2.19e-08,1.48657e-07,1.48582e-07
2.2e-08,1.48614e-07,1.48538e-07
2.21e-08,1.4857e-07,1.48493e-07
2.22e-08,1.48527e-07,1.48449e-07
2.23e-08,1.48483e-07,1.48404e-07
2.24e-08,1.48439e-07,1.48361e-07
2.25e-08,1.48395e-07,1.48318e-07
2.26e-08,1.48351e-07,1.48275e-07
2.27e-08,1.48308e-07,1.48232e-07
2.28e-08,1.48265e-07,1.48189e-07
2.29e-08,1.48222e-07,1.48145e-07
2.3e-08,1.48179e-07,1.48102e-07
2.31e-08,1.48135e-07,1.48057e-07
2.32e-08,1.48092e-07,1.48013e-07
2.33e-08,1.48049e-07,1.4797e-07
2.34e-08,1.48005e-07,1.47928e-07
2.35e-08,1.47962e-07,1.47885e-07
2.36e-08,1.47919e-07,1.47843e-07
2.37e-08,1.47876e-07,1.478e-07
2.38e-08,1.47833e-07,1.47757e-07
2.39e-08,1.47791e-07,1.47714e-07
2.4e-08,1.47748e-07,1.4767e-07
2.41e-08,1.47706e-07,1.47627e-07
2.42e-08,1.47663e-07,1.47583e-07
2.43e-08,1.4762e-07,1.47541e-07
2.44e-08,1.47576e-07,1.475e-07
2.45e-08,1.47534e-07,1.47458e-07
2.46e-08,1.47492e-07,1.47416e-07
2.47e-08,1.47449e-07,1.47373e-07
2.48e-08,1.47407e-07,1.47331e-07
2.49e-08,1.47365e-07,1.47288e-07
2.5e-08,1.47323e-07,1.47244e-07
2.51e-08,1.47281e-07,1.47201e-07
2.52e-08,1.47238e-07,1.47159e-07
2.53e-08,1.47195e-07,1.47118e-07
2.54e-08,1.47153e-07,1.47077e-07
2.55e-08,1.47111e-07,1.47035e-07
2.56e-08,1.47069e-07,1.46993e-07
2.57e-08,1.47028e-07,1.46951e-07
2.58e-08,1.46986e-07,1.46909e-07
2.59e-08,1.46945e-07,1.46866e-07
2.6e-08,1.46903e-07,1.46823e-07
2.61e-08,1.46861e-07,1.46781e-07
2.62e-08,1.46819e-07,1.4674e-07
2.63e-08,1.46776e-07,1.467e-07
2.64e-08,1.46735e-07,1.46659e-07
2.65e-08,1.46693e-07,1.46617e-07
2.66e-08,1.46652e-07,1.46576e-07
2.67e-08,1.46611e-07,1.46534e-07
2.68e-08,1.4657e-07,1.46493e-07
2.69e-08,1.46528e-07,1.4645e-07
2.7e-08,1.46487e-07,1.46408e-07
2.71e-08,1.46445e-07,1.46367e-07
2.72e-08,1.46404e-07,1.46326e-07
2.73e-08,1.46362e-07,1.46286e-07
2.74e-08,1.46321e-07,1.46245e-07
2.75e-08,1.4628e-07,1.46205e-07
2.76e-08,1.46239e-07,1.46164e-07
2.77e-08,1.46199e-07,1.46122e-07
2.78e-08,1.46158e-07,1.46081e-07
2.79e-08,1.46117e-07,1.46039e-07
2.8e-08,1.46076e-07,1.45997e-07
2.81e-08,1.46035e-07,1.45957e-07
2.82e-08,1.45993e-07,1.45917e-07
2.83e-08,1.45952e-07,1.45877e-07
2.84e-08,1.45912e-07,1.45837e-07
2.85e-08,1.45871e-07,1.45796e-07
2.86e-08,1.45831e-07,1.45756e-07
2.87e-08,1.45791e-07,1.45715e-07
2.88e-08,1.4575e-07,1.45674e-07
2.89e-08,1.4571e-07,1.45632e-07
2.9e-08,1.45669e-07,1.45591e-07
2.91e-08,1.45628e-07,1.45551e-07
2.92e-08,1.45587e-07,1.45512e-07
2.93e-08,1.45547e-07,1.45472e-07
2.94e-08,1.45507e-07,1.45432e-07
2.95e-08,1.45467e-07,1.45392e-07
2.96e-08,1.45427e-07,1.45352e-07
2.97e-08,1.45387e-07,1.45312e-07
2.98e-08,1.45347e-07,1.45271e-07
2.99e-08,1.45307e-07,1.4523e-07
3e-08,1.45267e-07,1.45189e-07
3.01e-08,1.45227e-07,1.4515e-07
3.02e-08,1.45186e-07,1.45111e-07
3.03e-08,1.45146e-07,1.45072e-07
3.04e-08,1.45106e-07,1.45032e-07
3.05e-08,1.45067e-07,1.44993e-07
3.06e-08,1.45027e-07,1.44953e-07
3.07e-08,1.44988e-07,1.44913e-07
3.08e-08,1.44948e-07,1.44873e-07
3.09e-08,1.44909e-07,1.44832e-07
3.1e-08,1.44869e-07,1.44792e-07
3.11e-08,1.44829e-07,1.44753e-07
3.12e-08,1.44789e-07,1.44714e-07
3.13e-08,1.44749e-07,1.44675e-07
3.14e-08,1.4471e-07,1.44636e-07
3.15e-08,1.44671e-07,1.44597e-07
3.16e-08,1.44631e-07,1.44558e-07
3.17e-08,1.44592e-07,1.44518e-07
3.18e-08,1.44553e-07,1.44479e-07
3.19e-08,1.44514e-07,1.44438e-07
3.2e-08,1.44475e-07,1.44398e-07
3.21e-08,1.44435e-07,1.4436e-07
3.22e-08,1.44395e-07,1.44321e-07
3.23e-08,1.44356e-07,1.44283e-07
3.24e-08,1.44317e-07,1.44244e-07
3.25e-08,1.44278e-07,1.44206e-07
3.26e-08,1.44239e-07,1.44167e-07
3.27e-08,1.44201e-07,1.44128e-07
3.28e-08,1.44162e-07,1.44088e-07
3.29e-08,1.44123e-07,1.44048e-07
3.3e-08,1.44084e-07,1.44008e-07
3.31e-08,1.44045e-07,1.4397e-07
3.32e-08,1.44005e-07,1.43932e-07
3.33e-08,1.43966e-07,1.43894e-07
3.34e-08,1.43928e-07,1.43856e-07
3.35e-08,1.43889e-07,1.43817e-07
3.36e-08,1.43851e-07,1.43779e-07
3.37e-08,1.43812e-07,1.4374e-07
3.38e-08,1.43774e-07,1.43701e-07
3.39e-08,1.43736e-07,1.43662e-07
3.4e-08,1.43697e-07,1.43623e-07
3.41e-08,1.43658e-07,1.43584e-07
3.42e-08,1.43619e-07,1.43546e-07
3.43e-08,1.4358e-07,1.43508e-07
3.44e-08,1.43542e-07,1.4347e-07
3.45e-08,1.43504e-07,1.43432e-07
3.46e-08,1.43466e-07,1.43394e-07
3.47e-08,1.43428e-07,1.43356e-07
3.48e-08,1.4339e-07,1.43318e-07
3.49e-08,1.43352e-07,1.43279e-07
3.5e-08,1.43314e-07,1.4324e-07
3.51e-08,1.43275e-07,1.432e-07
3.52e-08,1.43237e-07,1.43163e-07
3.53e-08,1.43198e-07,1.43126e-07
3.54e-08,1.4316e-07,1.43088e-07
3.55e-08,1.43122e-07,1.43051e-07
3.56e-08,1.43084e-07,1.43013e-07
3.57e-08,1.43047e-07,1.42976e-07
3.58e-08,1.43009e-07,1.42938e-07
3.59e-08,1.42971e-07,1.42899e-07
3.6e-08,1.42934e-07,1.42861e-07
3.61e-08,1.42896e-07,1.42822e-07
3.62e-08,1.42858e-07,1.42784e-07
3.63e-08,1.42819e-07,1.42747e-07
3.64e-08,1.42781e-07,1.4271e-07
3.65e-08,1.42744e-07,1.42673e-07
3.66e-08,1.42706e-07,1.42636e-07
3.67e-08,1.42669e-07,1.42599e-07
3.68e-08,1.42632e-07,1.42561e-07
3.69e-08,1.42594e-07,1.42523e-07
3.7e-08,1.42557e-07,1.42486e-07
3.71e-08,1.4252e-07,1.42447e-07
3.72e-08,1.42482e-07,1.42409e-07
3.73e-08,1.42444e-07,1.42372e-07
3.74e-08,1.42406e-07,1.42335e-07
3.75e-08,1.42369e-07,1.42298e-07
3.76e-08,1.42332e-07,1.42262e-07
3.77e-08,1.42295e-07,1.42225e-07
3.78e-08,1.42258e-07,1.42188e-07
3.79e-08,1.42221e-07,1.42151e-07
3.8e-08,1.42184e-07,1.42113e-07
3.81e-08,1.42147e-07,1.42076e-07
3.82e-08,1.4211e-07,1.42038e-07
3.83e-08,1.42072e-07,1.41999e-07
3.84e-08,1.42035e-07,1.41963e-07
3.85e-08,1.41997e-07,1.41927e-07
3.86e-08,1.4196e-07,1.41891e-07
3.87e-08,1.41923e-07,1.41854e-07
3.88e-08,1.41887e-07,1.41818e-07
3.89e-08,1.4185e-07,1.41781e-07
3.9e-08,1.41814e-07,1.41744e-07
3.91e-08,1.41777e-07,1.41707e-07
3.92e-08,1.4174e-07,1.41669e-07
3.93e-08,1.41703e-07,1.41632e-07
3.94e-08,1.41666e-07,1.41594e-07
3.95e-08,1.41629e-07,1.41558e-07
3.96e-08,1.41592e-07,1.41522e-07
3.97e-08,1.41555e-07,1.41486e-07
3.98e-08,1.41519e-07,1.4145e-07
3.99e-08,1.41483e-07,1.41414e-07
4e-08,1.41446e-07,1.41377e-07
4.01e-08,1.4141e-07,1.41341e-07
4.02e-08,1.41374e-07,1.41304e-07
4.03e-08,1.41337e-07,1.41267e-07
4.04e-08,1.41301e-07,1.4123e-07
4.05e-08,1.41264e-07,1.41192e-07
4.06e-08,1.41227e-07,1.41157e-07
4.07e-08,1.4119e-07,1.41121e-07
4.08e-08,1.41154e-07,1.41085e-07
4.09e-08,1.41118e-07,1.4105e-07
4.1e-08,1.41082e-07,1.41014e-07
4.11e-08,1.41046e-07,1.40978e-07
4.12e-08,1.4101e-07,1.40941e-07
4.13e-08,1.40974e-07,1.40905e-07
4.14e-08,1.40938e-07,1.40868e-07
4.15e-08,1.40902e-07,1.40831e-07
4.16e-08,1.40865e-07,1.40794e-07
4.17e-08,1.40829e-07,1.40759e-07
4.18e-08,1.40792e-07,1.40724e-07
4.19e-08,1.40756e-07,1.40688e-07
4.2e-08,1.4072e-07,1.40653e-07
4.21e-08,1.40685e-07,1.40617e-07
4.22e-08,1.40649e-07,1.40582e-07
4.23e-08,1.40613e-07,1.40546e-07
4.24e-08,1.40578e-07,1.4051e-07
4.25e-08,1.40542e-07,1.40473e-07
4.26e-08,1.40506e-07,1.40437e-07
4.27e-08,1.4047e-07,1.404e-07
4.28e-08,1.40434e-07,1.40365e-07
4.29e-08,1.40397e-07,1.4033e-07
4.3e-08,1.40362e-07,1.40295e-07
4.31e-08,1.40326e-07,1.40259e-07
4.32e-08,1.40291e-07,1.40224e-07
4.33e-08,1.40255e-07,1.40189e-07
4.34e-08,1.4022e-07,1.40153e-07
4.35e-08,1.40185e-07,1.40117e-07
4.36e-08,1.40149e-07,1.40082e-07
4.37e-08,1.40114e-07,1.40045e-07
4.38e-08,1.40078e-07,1.40009e-07
4.39e-08,1.40042e-07,1.39974e-07
4.4e-08,1.40006e-07,1.39939e-07
4.41e-08,1.39971e-07,1.39904e-07
4.42e-08,1.39936e-07,1.39869e-07
4.43e-08,1.39901e-07,1.39834e-07
4.44e-08,1.39866e-07,1.39798e-07
4.45e-08,1.39831e-07,1.39763e-07
4.46e-08,1.39796e-07,1.39727e-07
4.47e-08,1.39761e-07,1.39692e-07
4.48e-08,1.39726e-07,1.39656e-07
4.49e-08,1.3969e-07,1.39619e-07
4.5e-08,1.39655e-07,1.39584e-07
4.51e-08,1.39619e-07,1.3955e-07
4.52e-08,1.39584e-07,1.39516e-07
4.53e-08,1.3955e-07,1.39482e-07
4.54e-08,1.39515e-07,1.39448e-07
4.55e-08,1.39481e-07,1.39413e-07
4.56e-08,1.39446e-07,1.39379e-07
4.57e-08,1.39412e-07,1.39344e-07
4.58e-08,1.39377e-07,1.39309e-07
4.59e-08,1.39343e-07,1.39273e-07
4.6e-08,1.39308e-07,1.39238e-07
4.61e-08,1.39273e-07,1.39202e-07
4.62e-08,1.39238e-07,1.39168e-07
4.63e-08,1.39203e-07,1.39135e-07
4.64e-08,1.39168e-07,1.39101e-07
4.65e-08,1.39134e-07,1.39067e-07
4.66e-08,1.391e-07,1.39034e-07
4.67e-08,1.39066e-07,1.39e-07
4.68e-08,1.39032e-07,1.38966e-07
4.69e-08,1.38997e-07,1.38931e-07
4.7e-08,1.38963e-07,1.38896e-07
4.71e-08,1.38929e-07,1.38862e-07
4.72e-08,1.38894e-07,1.38826e-07
4.73e-08,1.38859e-07,1.38791e-07
4.74e-08,1.38824e-07,1.38758e-07
4.75e-08,1.3879e-07,1.38725e-07
4.76e-08,1.38756e-07,1.38691e-07
4.77e-08,1.38722e-07,1.38658e-07
4.78e-08,1.38688e-07,1.38625e-07
4.79e-08,1.38654e-07,1.38591e-07
4.8e-08,1.38621e-07,1.38557e-07
4.81e-08,1.38587e-07,1.38524e-07
4.82e-08,1.38553e-07,1.38489e-07
4.83e-08,1.38519e-07,1.38455e-07
4.84e-08,1.38485e-07,1.38421e-07
4.85e-08,1.38451e-07,1.38386e-07
4.86e-08,1.38416e-07,1.38353e-07
4.87e-08,1.38382e-07,1.38319e-07
4.88e-08,1.38348e-07,1.38286e-07
4.89e-08,1.38315e-07,1.38253e-07
4.9e-08,1.38282e-07,1.38219e-07
4.91e-08,1.38249e-07,1.38186e-07
4.92e-08,1.38216e-07,1.38153e-07
4.93e-08,1.38183e-07,1.38119e-07
4.94e-08,1.3815e-07,1.38086e-07
4.95e-08,1.38117e-07,1.38052e-07
4.96e-08,1.38084e-07,1.38018e-07
4.97e-08,1.38051e-07,1.37984e-07
4.98e-08,1.38017e-07,1.3795e-07
4.99e-08,1.37983e-07,1.37917e-07
5e-08,1.3795e-07,1.37883e-07
5.01e-08,1.37916e-07,1.37849e-07
5.02e-08,1.37883e-07,1.37816e-07
5.03e-08,1.3785e-07,1.37782e-07
5.04e-08,1.37817e-07,1.37748e-07
5.05e-08,1.37784e-07,1.37715e-07
5.06e-08,1.3775e-07,1.37681e-07
5.07e-08,1.37717e-07,1.37647e-07
5.08e-08,1.37684e-07,1.37613e-07
5.09e-08,1.37651e-07,1.3758e-07
5.1e-08,1.37618e-07,1.37548e-07
5.11e-08,1.37585e-07,1.37516e-07
5.12e-08,1.37552e-07,1.37483e-07
5.13e-08,1.3752e-07,1.3745e-07
5.14e-08,1.37487e-07,1.37418e-07
5.15e-08,1.37455e-07,1.37385e-07
5.16e-08,1.37423e-07,1.37352e-07
5.17e-08,1.3739e-07,1.37319e-07
5.18e-08,1.37357e-07,1.37286e-07
5.19e-08,1.37325e-07,1.37252e-07
5.2e-08,1.37292e-07,1.37219e-07
5.21e-08,1.37259e-07,1.37187e-07
5.22e-08,1.37226e-07,1.37156e-07
5.23e-08,1.37193e-07,1.37125e-07
5.24e-08,1.37162e-07,1.37094e-07
5.25e-08,1.37131e-07,1.37062e-07
5.26e-08,1.371e-07,1.37031e-07
5.27e-08,1.37068e-07,1.36999e-07
5.28e-08,1.37037e-07,1.36967e-07
5.29e-08,1.37005e-07,1.36935e-07
5.3e-08,1.36974e-07,1.36903e-07
5.31e-08,1.36942e-07,1.36871e-07
5.32e-08,1.3691e-07,1.36838e-07
5.33e-08,1.36878e-07,1.36805e-07
5.34e-08,1.36846e-07,1.36774e-07
5.35e-08,1.36813e-07,1.36743e-07
5.36e-08,1.36781e-07,1.36713e-07
5.37e-08,1.36751e-07,1.36682e-07
5.38e-08,1.3672e-07,1.36651e-07
5.39e-08,1.36689e-07,1.3662e-07
5.4e-08,1.36658e-07,1.36589e-07
5.41e-08,1.36628e-07,1.36558e-07
5.42e-08,1.36597e-07,1.36527e-07
5.43e-08,1.36566e-07,1.36495e-07
5.44e-08,1.36535e-07,1.36463e-07
5.45e-08,1.36504e-07,1.36432e-07
5.46e-08,1.36473e-07,1.36399e-07
5.47e-08,1.36441e-07,1.36369e-07
5.48e-08,1.3641e-07,1.36338e-07
5.49e-08,1.36378e-07,1.36307e-07
5.5e-08,1.36347e-07,1.36276e-07
5.51e-08,1.36316e-07,1.36245e-07
5.52e-08,1.36286e-07,1.36215e-07
5.53e-08,1.36255e-07,1.36184e-07
5.54e-08,1.36225e-07,1.36153e-07
5.55e-08,1.36194e-07,1.36122e-07
5.56e-08,1.36164e-07,1.3609e-07
5.57e-08,1.36133e-07,1.36059e-07
5.58e-08,1.36103e-07,1.36027e-07
5.59e-08,1.36072e-07,1.35996e-07
5.6e-08,1.36041e-07,1.35965e-07
5.61e-08,1.3601e-07,1.35935e-07
5.62e-08,1.35979e-07,1.35905e-07
5.63e-08,1.35948e-07,1.35874e-07
5.64e-08,1.35917e-07,1.35844e-07
5.65e-08,1.35886e-07,1.35813e-07
5.66e-08,1.35855e-07,1.35783e-07
5.67e-08,1.35825e-07,1.35752e-07
5.68e-08,1.35794e-07,1.35721e-07
5.69e-08,1.35764e-07,1.3569e-07
5.7e-08,1.35733e-07,1.35659e-07
5.71e-08,1.35703e-07,1.35628e-07
5.72e-08,1.35672e-07,1.35596e-07
5.73e-08,1.35642e-07,1.35567e-07
5.74e-08,1.35611e-07,1.35537e-07
5.75e-08,1.3558e-07,1.35507e-07
5.76e-08,1.3555e-07,1.35477e-07
5.77e-08,1.35519e-07,1.35447e-07
5.78e-08,1.35489e-07,1.35417e-07
5.79e-08,1.35459e-07,1.35387e-07
5.8e-08,1.35428e-07,1.35357e-07
5.81e-08,1.35398e-07,1.35327e-07
5.82e-08,1.35368e-07,1.35296e-07
5.83e-08,1.35338e-07,1.35266e-07
5.84e-08,1.35307e-07,1.35235e-07
5.85e-08,1.35277e-07,1.35204e-07
5.86e-08,1.35247e-07,1.35174e-07
5.87e-08,1.35216e-07,1.35145e-07
5.88e-08,1.35186e-07,1.35115e-07
5.89e-08,1.35156e-07,1.35086e-07
5.9e-08,1.35127e-07,1.35056e-07
5.91e-08,1.35097e-07,1.35027e-07
5.92e-08,1.35067e-07,1.34997e-07
5.93e-08,1.35037e-07,1.34967e-07
5.94e-08,1.35008e-07,1.34938e-07
5.95e-08,1.34978e-07,1.34908e-07
5.96e-08,1.34948e-07,1.34878e-07
5.97e-08,1.34918e-07,1.34848e-07
5.98e-08,1.34889e-07,1.34817e-07
5.99e-08,1.34859e-07,1.34787e-07
6e-08,1.34829e-07,1.34758e-07
6.01e-08,1.34799e-07,1.34729e-07
6.02e-08,1.3477e-07,1.347e-07
6.03e-08,1.34741e-07,1.34671e-07
