Time,max(Result),min(Result)
5.78e-08,1.99547e+06,-6.45867e+06
5.79e-08,1.99325e+06,-6.46273e+06
5.8e-08,2.01706e+06,-6.44168e+06
5.81e-08,1.99539e+06,-6.47194e+06
5.82e-08,2.01675e+06,-6.45634e+06
5.83e-08,2.01709e+06,-6.46743e+06
5.84e-08,2.03104e+06,-6.45333e+06
5.85e-08,2.04631e+06,-6.43926e+06
5.86e-08,2.04403e+06,-6.44788e+06
5.87e-08,2.05081e+06,-6.44362e+06
5.88e-08,2.03994e+06,-6.45583e+06
5.89e-08,2.06317e+06,-6.43369e+06
5.9e-08,2.06681e+06,-6.43054e+06
5.91e-08,2.07347e+06,-6.42614e+06
5.92e-08,2.11869e+06,-6.39348e+06
5.93e-08,2.09625e+06,-6.42428e+06
5.94e-08,2.10738e+06,-6.42317e+06
5.95e-08,2.11815e+06,-6.4218e+06
5.96e-08,2.11562e+06,-6.44194e+06
5.97e-08,2.1358e+06,-6.41957e+06
5.98e-08,2.14625e+06,-6.41584e+06
5.99e-08,2.15533e+06,-6.41337e+06
6e-08,2.16345e+06,-6.41036e+06
6.01e-08,2.17115e+06,-6.40437e+06
6.02e-08,2.21244e+06,-6.37203e+06
6.03e-08,2.18276e+06,-6.40056e+06
6.04e-08,2.18781e+06,-6.40034e+06
6.05e-08,2.19707e+06,-6.39236e+06
6.06e-08,2.20235e+06,-6.39135e+06
6.07e-08,2.26036e+06,-6.34276e+06
6.08e-08,2.21226e+06,-6.39189e+06
6.09e-08,2.21317e+06,-6.39409e+06
6.1e-08,2.22835e+06,-6.38154e+06
6.11e-08,2.21268e+06,-6.39838e+06
6.12e-08,2.22041e+06,-6.39269e+06
6.13e-08,2.22396e+06,-6.39146e+06
6.14e-08,2.21967e+06,-6.39675e+06
6.15e-08,2.208e+06,-6.41322e+06
6.16e-08,2.22741e+06,-6.39512e+06
6.17e-08,2.23295e+06,-6.38923e+06
6.18e-08,2.24051e+06,-6.38595e+06
6.19e-08,2.2344e+06,-6.39646e+06
6.2e-08,2.23807e+06,-6.39607e+06
6.21e-08,2.23972e+06,-6.39776e+06
6.22e-08,2.24152e+06,-6.40096e+06
6.23e-08,2.23305e+06,-6.41274e+06
6.24e-08,2.27876e+06,-6.37375e+06
6.25e-08,2.24445e+06,-6.40336e+06
6.26e-08,2.23812e+06,-6.41898e+06
6.27e-08,2.24379e+06,-6.41049e+06
6.28e-08,2.27548e+06,-6.37623e+06
6.29e-08,2.23902e+06,-6.41155e+06
6.3e-08,2.23482e+06,-6.41389e+06
6.31e-08,2.23608e+06,-6.41183e+06
6.32e-08,2.25974e+06,-6.39257e+06
6.33e-08,2.24787e+06,-6.40553e+06
6.34e-08,2.25032e+06,-6.40726e+06
6.35e-08,2.25615e+06,-6.40362e+06
6.36e-08,2.25856e+06,-6.40425e+06
6.37e-08,2.26141e+06,-6.4056e+06
6.38e-08,2.25883e+06,-6.411e+06
6.39e-08,2.26534e+06,-6.40158e+06
6.4e-08,2.27201e+06,-6.39894e+06
6.41e-08,2.29283e+06,-6.38492e+06
6.42e-08,2.26367e+06,-6.40787e+06
6.43e-08,2.26381e+06,-6.40719e+06
6.44e-08,2.26081e+06,-6.40754e+06
6.45e-08,2.27506e+06,-6.39139e+06
6.46e-08,2.21498e+06,-6.45964e+06
6.47e-08,2.24332e+06,-6.43149e+06
6.48e-08,2.25799e+06,-6.41308e+06
6.49e-08,2.27648e+06,-6.39231e+06
6.5e-08,2.19062e+06,-6.47918e+06
6.51e-08,2.26159e+06,-6.40602e+06
6.52e-08,2.27765e+06,-6.39192e+06
6.53e-08,2.35952e+06,-6.31512e+06
6.54e-08,2.27216e+06,-6.3953e+06
6.55e-08,2.27376e+06,-6.39441e+06
6.56e-08,2.27657e+06,-6.39502e+06
6.57e-08,2.28199e+06,-6.39199e+06
6.58e-08,2.2682e+06,-6.40854e+06
6.59e-08,2.28623e+06,-6.38884e+06
6.6e-08,2.28565e+06,-6.39099e+06
6.61e-08,2.28968e+06,-6.38588e+06
6.62e-08,2.2908e+06,-6.38422e+06
6.63e-08,2.18664e+06,-6.48112e+06
6.64e-08,2.2616e+06,-6.40738e+06
6.65e-08,2.2664e+06,-6.40377e+06
6.66e-08,2.28007e+06,-6.38258e+06
6.67e-08,2.28504e+06,-6.3718e+06
6.68e-08,2.29838e+06,-6.36206e+06
6.69e-08,2.28587e+06,-6.37659e+06
6.7e-08,2.29004e+06,-6.36804e+06
6.71e-08,2.28952e+06,-6.36639e+06
6.72e-08,2.29186e+06,-6.36178e+06
6.73e-08,2.29176e+06,-6.3584e+06
6.74e-08,2.2914e+06,-6.35514e+06
6.75e-08,2.3124e+06,-6.32983e+06
6.76e-08,2.29903e+06,-6.34812e+06
6.77e-08,2.26846e+06,-6.38496e+06
6.78e-08,2.27349e+06,-6.38281e+06
6.79e-08,2.32049e+06,-6.34158e+06
6.8e-08,2.3306e+06,-6.33259e+06
6.81e-08,2.33678e+06,-6.32733e+06
6.82e-08,2.34138e+06,-6.32188e+06
6.83e-08,2.34553e+06,-6.31603e+06
6.84e-08,2.34541e+06,-6.31488e+06
6.85e-08,2.37633e+06,-6.28324e+06
6.86e-08,2.39457e+06,-6.27478e+06
6.87e-08,2.51084e+06,-6.17923e+06
6.88e-08,2.4187e+06,-6.26486e+06
6.89e-08,2.39124e+06,-6.29791e+06
6.9e-08,2.39902e+06,-6.29391e+06
6.91e-08,2.44217e+06,-6.25662e+06
6.92e-08,2.43007e+06,-6.26126e+06
6.93e-08,2.40614e+06,-6.28484e+06
6.94e-08,2.44495e+06,-6.2502e+06
6.95e-08,2.39806e+06,-6.28599e+06
6.96e-08,2.39883e+06,-6.29068e+06
6.97e-08,2.41137e+06,-6.28149e+06
6.98e-08,2.41687e+06,-6.2807e+06
6.99e-08,2.3459e+06,-6.35392e+06
7e-08,2.43542e+06,-6.27003e+06
7.01e-08,2.44258e+06,-6.27236e+06
7.02e-08,2.44111e+06,-6.28304e+06
7.03e-08,2.4561e+06,-6.26962e+06
7.04e-08,2.4696e+06,-6.26251e+06
7.05e-08,2.46555e+06,-6.2705e+06
7.06e-08,2.47055e+06,-6.27028e+06
7.07e-08,2.47129e+06,-6.27414e+06
7.08e-08,2.475e+06,-6.27493e+06
7.09e-08,2.48118e+06,-6.27103e+06
7.1e-08,2.49222e+06,-6.26313e+06
7.11e-08,2.6115e+06,-6.15414e+06
7.12e-08,2.48092e+06,-6.27649e+06
7.13e-08,2.42688e+06,-6.32939e+06
7.14e-08,2.44307e+06,-6.3183e+06
7.15e-08,2.48693e+06,-6.26812e+06
7.16e-08,2.40276e+06,-6.35003e+06
7.17e-08,2.4685e+06,-6.28641e+06
7.18e-08,2.4604e+06,-6.302e+06
7.19e-08,2.46261e+06,-6.30195e+06
7.2e-08,2.47351e+06,-6.29112e+06
7.21e-08,2.46256e+06,-6.30817e+06
7.22e-08,2.48474e+06,-6.28902e+06
7.23e-08,2.45536e+06,-6.3204e+06
7.24e-08,2.40944e+06,-6.3654e+06
7.25e-08,2.46433e+06,-6.31011e+06
7.26e-08,2.44128e+06,-6.33956e+06
7.27e-08,2.47486e+06,-6.31281e+06
7.28e-08,2.4893e+06,-6.29741e+06
7.29e-08,2.43442e+06,-6.35879e+06
7.3e-08,2.45318e+06,-6.34705e+06
7.31e-08,2.44015e+06,-6.36591e+06
7.32e-08,2.46777e+06,-6.33929e+06
7.33e-08,2.44149e+06,-6.3689e+06
7.34e-08,2.43506e+06,-6.3708e+06
7.35e-08,2.42186e+06,-6.40185e+06
7.36e-08,2.43152e+06,-6.40184e+06
7.37e-08,2.49147e+06,-6.34992e+06
7.38e-08,2.39374e+06,-6.43783e+06
7.39e-08,2.48713e+06,-6.35778e+06
7.4e-08,2.45756e+06,-6.3849e+06
7.41e-08,2.44805e+06,-6.40379e+06
7.42e-08,2.34172e+06,-6.51372e+06
7.43e-08,2.45444e+06,-6.40793e+06
7.44e-08,2.42769e+06,-6.43803e+06
7.45e-08,2.48207e+06,-6.38548e+06
7.46e-08,2.44484e+06,-6.43408e+06
7.47e-08,2.47808e+06,-6.40568e+06
7.48e-08,2.48271e+06,-6.40581e+06
7.49e-08,2.4907e+06,-6.4067e+06
7.5e-08,2.4968e+06,-6.41128e+06
7.51e-08,2.50385e+06,-6.413e+06
7.52e-08,2.51084e+06,-6.41421e+06
7.53e-08,2.51746e+06,-6.41526e+06
7.54e-08,2.64248e+06,-6.30084e+06
7.55e-08,2.53231e+06,-6.41522e+06
7.56e-08,2.52796e+06,-6.42796e+06
7.57e-08,2.54187e+06,-6.41617e+06
7.58e-08,2.54824e+06,-6.41354e+06
7.59e-08,2.46916e+06,-6.48883e+06
7.6e-08,2.67165e+06,-6.30379e+06
7.61e-08,2.70943e+06,-6.26168e+06
7.62e-08,2.70117e+06,-6.28004e+06
7.63e-08,2.56109e+06,-6.41558e+06
7.64e-08,2.59194e+06,-6.39377e+06
7.65e-08,2.56879e+06,-6.4312e+06
7.66e-08,2.58784e+06,-6.4177e+06
7.67e-08,2.60143e+06,-6.41399e+06
7.68e-08,2.61067e+06,-6.41299e+06
7.69e-08,2.72016e+06,-6.32175e+06
7.7e-08,2.62062e+06,-6.41557e+06
7.71e-08,2.61876e+06,-6.42095e+06
7.72e-08,2.6277e+06,-6.41497e+06
7.73e-08,2.57877e+06,-6.46063e+06
7.74e-08,2.62773e+06,-6.41527e+06
7.75e-08,2.62744e+06,-6.41401e+06
7.76e-08,2.688e+06,-6.35722e+06
7.77e-08,2.6465e+06,-6.39617e+06
7.78e-08,2.63452e+06,-6.41365e+06
7.79e-08,2.63132e+06,-6.42132e+06
7.8e-08,2.6488e+06,-6.41277e+06
7.81e-08,2.77333e+06,-6.30333e+06
7.82e-08,2.82312e+06,-6.26023e+06
7.83e-08,2.55915e+06,-6.51035e+06
7.84e-08,2.75055e+06,-6.3329e+06
7.85e-08,2.76216e+06,-6.32612e+06
7.86e-08,2.57026e+06,-6.50859e+06
7.87e-08,2.58709e+06,-6.48537e+06
7.88e-08,2.55112e+06,-6.51968e+06
7.89e-08,2.74162e+06,-6.33775e+06
7.9e-08,2.74313e+06,-6.34206e+06
7.91e-08,2.60663e+06,-6.47444e+06
7.92e-08,2.6367e+06,-6.45274e+06
7.93e-08,2.68736e+06,-6.41079e+06
7.94e-08,2.69438e+06,-6.40814e+06
7.95e-08,2.57855e+06,-6.51801e+06
7.96e-08,2.58947e+06,-6.5109e+06
7.97e-08,2.61601e+06,-6.48606e+06
7.98e-08,2.57636e+06,-6.51907e+06
7.99e-08,2.55203e+06,-6.54039e+06
8e-08,2.70637e+06,-6.39429e+06
8.01e-08,2.70496e+06,-6.38868e+06
8.02e-08,2.70666e+06,-6.38188e+06
8.03e-08,2.72964e+06,-6.34563e+06
8.04e-08,2.69078e+06,-6.39213e+06
8.05e-08,2.63048e+06,-6.44876e+06
8.06e-08,2.69946e+06,-6.38901e+06
8.07e-08,2.7058e+06,-6.38588e+06
8.08e-08,2.70469e+06,-6.38854e+06
8.09e-08,2.68864e+06,-6.41038e+06
8.1e-08,2.7143e+06,-6.37602e+06
8.11e-08,2.71593e+06,-6.37119e+06
8.12e-08,2.70767e+06,-6.36625e+06
8.13e-08,2.71305e+06,-6.3606e+06
8.14e-08,2.70575e+06,-6.35988e+06
8.15e-08,2.68655e+06,-6.36984e+06
8.16e-08,2.52801e+06,-6.5092e+06
8.17e-08,2.68635e+06,-6.35832e+06
8.18e-08,2.68538e+06,-6.35549e+06
8.19e-08,2.6888e+06,-6.34519e+06
8.2e-08,2.65778e+06,-6.3818e+06
8.21e-08,2.82483e+06,-6.21317e+06
8.22e-08,2.66896e+06,-6.35001e+06
8.23e-08,2.66238e+06,-6.35031e+06
8.24e-08,2.65546e+06,-6.34946e+06
8.25e-08,2.61914e+06,-6.38539e+06
8.26e-08,2.63686e+06,-6.34849e+06
8.27e-08,2.74616e+06,-6.24548e+06
8.28e-08,2.64159e+06,-6.33912e+06
8.29e-08,2.68324e+06,-6.28856e+06
8.3e-08,2.6421e+06,-6.32856e+06
8.31e-08,2.38133e+06,-6.5571e+06
8.32e-08,2.58618e+06,-6.36741e+06
8.33e-08,2.59123e+06,-6.34295e+06
8.34e-08,2.60144e+06,-6.31842e+06
8.35e-08,2.57944e+06,-6.34013e+06
8.36e-08,2.58875e+06,-6.32266e+06
8.37e-08,2.68318e+06,-6.22463e+06
8.38e-08,2.60537e+06,-6.3094e+06
8.39e-08,2.6219e+06,-6.29511e+06
8.4e-08,2.97992e+06,-5.96125e+06
8.41e-08,2.53565e+06,-6.37694e+06
8.42e-08,2.49351e+06,-6.42053e+06
8.43e-08,2.50312e+06,-6.41667e+06
8.44e-08,2.47126e+06,-6.46021e+06
8.45e-08,3.0497e+06,-5.92245e+06
8.46e-08,2.49831e+06,-6.44476e+06
8.47e-08,2.55959e+06,-6.39291e+06
8.48e-08,2.54392e+06,-6.40267e+06
8.49e-08,2.57234e+06,-6.37989e+06
8.5e-08,2.56907e+06,-6.39319e+06
8.51e-08,2.60007e+06,-6.35249e+06
8.52e-08,2.58155e+06,-6.38044e+06
8.53e-08,2.56079e+06,-6.40848e+06
8.54e-08,2.54903e+06,-6.42016e+06
8.55e-08,2.5866e+06,-6.38218e+06
8.56e-08,2.58692e+06,-6.38273e+06
8.57e-08,2.58741e+06,-6.38243e+06
8.58e-08,2.57813e+06,-6.39085e+06
8.59e-08,2.61117e+06,-6.36004e+06
8.6e-08,2.58703e+06,-6.38171e+06
8.61e-08,2.48629e+06,-6.48094e+06
8.62e-08,2.34357e+06,-6.6073e+06
8.63e-08,2.59633e+06,-6.37201e+06
8.64e-08,2.54435e+06,-6.41879e+06
8.65e-08,2.63043e+06,-6.33819e+06
8.66e-08,2.56416e+06,-6.40592e+06
8.67e-08,2.62429e+06,-6.34101e+06
8.68e-08,2.6052e+06,-6.35753e+06
8.69e-08,2.60214e+06,-6.35805e+06
8.7e-08,2.58636e+06,-6.37651e+06
8.71e-08,2.54282e+06,-6.41808e+06
8.72e-08,2.59474e+06,-6.37179e+06
8.73e-08,2.5547e+06,-6.41039e+06
8.74e-08,2.43894e+06,-6.51897e+06
8.75e-08,2.64457e+06,-6.32981e+06
8.76e-08,2.62938e+06,-6.34542e+06
8.77e-08,2.59565e+06,-6.37838e+06
8.78e-08,2.53902e+06,-6.43198e+06
8.79e-08,2.48867e+06,-6.4796e+06
8.8e-08,2.57049e+06,-6.40207e+06
8.81e-08,2.51359e+06,-6.45998e+06
8.82e-08,2.54759e+06,-6.43023e+06
8.83e-08,2.7422e+06,-6.2634e+06
8.84e-08,2.56801e+06,-6.42137e+06
8.85e-08,2.56949e+06,-6.41272e+06
8.86e-08,2.74544e+06,-6.25203e+06
8.87e-08,2.5441e+06,-6.43298e+06
8.88e-08,2.6479e+06,-6.33163e+06
8.89e-08,2.60647e+06,-6.37969e+06
8.9e-08,2.52078e+06,-6.46539e+06
8.91e-08,2.47771e+06,-6.50945e+06
8.92e-08,2.59289e+06,-6.4004e+06
8.93e-08,2.58201e+06,-6.41163e+06
8.94e-08,2.58407e+06,-6.41072e+06
8.95e-08,2.58288e+06,-6.41251e+06
8.96e-08,2.4655e+06,-6.52101e+06
8.97e-08,2.40002e+06,-6.58076e+06
8.98e-08,2.56592e+06,-6.43061e+06
8.99e-08,2.61039e+06,-6.38666e+06
9e-08,2.60111e+06,-6.38146e+06
9.01e-08,2.58492e+06,-6.41623e+06
9.02e-08,2.59012e+06,-6.40344e+06
9.03e-08,2.60541e+06,-6.38515e+06
9.04e-08,2.60222e+06,-6.38602e+06
9.05e-08,2.63235e+06,-6.3573e+06
9.06e-08,2.58953e+06,-6.39482e+06
9.07e-08,2.59218e+06,-6.39154e+06
9.08e-08,2.6167e+06,-6.36971e+06
9.09e-08,2.64112e+06,-6.34797e+06
9.1e-08,2.92903e+06,-6.07088e+06
9.11e-08,2.61316e+06,-6.3748e+06
9.12e-08,2.84233e+06,-6.15637e+06
9.13e-08,2.63904e+06,-6.35335e+06
9.14e-08,2.63296e+06,-6.35985e+06
9.15e-08,2.65058e+06,-6.34376e+06
9.16e-08,2.6299e+06,-6.36278e+06
9.17e-08,2.73317e+06,-6.28179e+06
9.18e-08,2.5145e+06,-6.45982e+06
9.19e-08,2.24635e+06,-6.71434e+06
9.2e-08,2.70069e+06,-6.29345e+06
9.21e-08,2.59274e+06,-6.3899e+06
9.22e-08,2.61245e+06,-6.36908e+06
9.23e-08,2.59766e+06,-6.38622e+06
9.24e-08,2.62451e+06,-6.36874e+06
9.25e-08,2.63518e+06,-6.36268e+06
9.26e-08,2.60633e+06,-6.39836e+06
9.27e-08,2.34061e+06,-6.65541e+06
9.28e-08,2.65838e+06,-6.37137e+06
9.29e-08,2.62787e+06,-6.41223e+06
9.3e-08,2.64998e+06,-6.39535e+06
9.31e-08,2.62792e+06,-6.42715e+06
9.32e-08,2.74472e+06,-6.34036e+06
9.33e-08,2.72109e+06,-6.36085e+06
9.34e-08,2.56468e+06,-6.51237e+06
9.35e-08,2.70866e+06,-6.37673e+06
9.36e-08,2.77034e+06,-6.32147e+06
9.37e-08,2.75204e+06,-6.34849e+06
9.38e-08,2.48714e+06,-6.59308e+06
9.39e-08,2.58064e+06,-6.50739e+06
9.4e-08,2.78454e+06,-6.3231e+06
9.41e-08,2.3257e+06,-6.7569e+06
9.42e-08,2.63638e+06,-6.45874e+06
9.43e-08,2.74676e+06,-6.35498e+06
9.44e-08,2.58558e+06,-6.50513e+06
9.45e-08,2.68665e+06,-6.42041e+06
9.46e-08,2.72924e+06,-6.3707e+06
9.47e-08,2.61637e+06,-6.49801e+06
9.48e-08,2.7757e+06,-6.36257e+06
9.49e-08,2.69447e+06,-6.44448e+06
9.5e-08,2.61715e+06,-6.53489e+06
9.51e-08,2.64297e+06,-6.502e+06
9.52e-08,2.82817e+06,-6.32542e+06
9.53e-08,2.8228e+06,-6.34092e+06
9.54e-08,3.10006e+06,-6.09005e+06
9.55e-08,2.79636e+06,-6.36385e+06
9.56e-08,2.29829e+06,-6.83446e+06
9.57e-08,2.7224e+06,-6.42363e+06
9.58e-08,2.54611e+06,-6.5787e+06
9.59e-08,2.52719e+06,-6.59598e+06
9.6e-08,2.84253e+06,-6.3257e+06
9.61e-08,2.62117e+06,-6.51036e+06
9.62e-08,2.69033e+06,-6.47542e+06
9.63e-08,2.72115e+06,-6.45258e+06
9.64e-08,2.90581e+06,-6.27576e+06
9.65e-08,2.23957e+06,-6.89864e+06
9.66e-08,2.66854e+06,-6.50792e+06
9.67e-08,2.7904e+06,-6.38997e+06
9.68e-08,2.55211e+06,-6.64231e+06
9.69e-08,2.88686e+06,-6.30754e+06
9.7e-08,2.95155e+06,-6.24516e+06
9.71e-08,3.41043e+06,-5.80644e+06
9.72e-08,2.70669e+06,-6.46456e+06
9.73e-08,2.92239e+06,-6.26094e+06
9.74e-08,2.95709e+06,-6.22714e+06
9.75e-08,2.65989e+06,-6.50518e+06
9.76e-08,2.72578e+06,-6.45152e+06
9.77e-08,2.78923e+06,-6.39723e+06
9.78e-08,2.811e+06,-6.36689e+06
9.79e-08,2.82671e+06,-6.36406e+06
9.8e-08,2.63928e+06,-6.57012e+06
9.81e-08,2.71315e+06,-6.48807e+06
9.82e-08,2.72429e+06,-6.49736e+06
9.83e-08,2.76187e+06,-6.44709e+06
9.84e-08,2.92167e+06,-6.30287e+06
9.85e-08,3.09083e+06,-6.13575e+06
9.86e-08,1.86147e+06,-7.29196e+06
9.87e-08,2.89766e+06,-6.33085e+06
9.88e-08,2.84855e+06,-6.3406e+06
9.89e-08,2.81768e+06,-6.36259e+06
9.9e-08,2.92417e+06,-6.29197e+06
9.91e-08,2.91893e+06,-6.30362e+06
9.92e-08,2.98172e+06,-6.24924e+06
9.93e-08,2.71028e+06,-6.50623e+06
9.94e-08,2.82507e+06,-6.41457e+06
9.95e-08,2.50536e+06,-6.68914e+06
9.96e-08,2.14795e+06,-7.02769e+06
9.97e-08,2.79391e+06,-6.44393e+06
9.98e-08,2.74122e+06,-6.49865e+06
9.99e-08,2.79687e+06,-6.44235e+06
1e-07,2.86895e+06,-6.3679e+06
