time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
4.49999823388e-09,-1e+300,1.09627206875e-23,2.50227010451e-25,(1.51029139559e-11 -2.49292213507e-27 -3.66486406672e-13)
4.60000307652e-09,-1e+300,1.09673732731e-23,2.5088205341199997e-25,(1.51330848902e-11 -1.820688141e-27 -3.64320953272e-13)
4.70000381745e-09,-1e+300,1.0958535262300001e-23,2.51211154977e-25,(1.51447478752e-11 -1.2420170783e-27 -3.59458792379e-13)
4.80000565753e-09,-1e+300,1.09567565519e-23,2.51731489092e-25,(1.51899761133e-11 -1.32958066112e-30 -3.60347906177e-13)
4.90000253746e-09,-1e+300,1.09611968585e-23,2.52406725062e-25,(1.52184361568e-11 1.21846652611e-27 -3.58168723051e-13)
4.99999634086e-09,-1e+300,1.09525704979e-23,2.52762044198e-25,(1.52290846614e-11 2.27873122696e-27 -3.5340760644e-13)
5.09999817821e-09,-1e+300,1.0949096280300001e-23,2.53176227179e-25,(1.52728154418e-11 3.23660124542e-27 -3.54344555549e-13)
5.20000624708e-09,-1e+300,1.0953690228900001e-23,2.5385771873499998e-25,(1.53004212702e-11 3.6576210951e-27 -3.52254406009e-13)
5.29999647543e-09,-1e+300,1.09457172544e-23,2.54237594514e-25,(1.53107863466e-11 4.10302098747e-27 -3.47588473088e-13)
5.39999751472e-09,-1e+300,1.0941746621000001e-23,2.54635888052e-25,(1.53529731363e-11 4.2352376809e-27 -3.48418517653e-13)
5.49999636052e-09,-1e+300,1.0944862315300001e-23,2.55238895341e-25,(1.53792513501e-11 4.01536209232e-27 -3.46568168164e-13)
5.60000248715e-09,-1e+300,1.0937637867200001e-23,2.5564540601e-25,(1.53897188523e-11 3.87444338635e-27 -3.41987994577e-13)
5.69999586297e-09,-1e+300,1.0933340104900001e-23,2.5608247455e-25,(1.54296288561e-11 3.51514429518e-27 -3.42663994466e-13)
5.79999253326e-09,-1e+300,1.09345053159e-23,2.56551088183e-25,(1.54551191215e-11 3.41282882281e-27 -3.41127876746e-13)
5.90000662231e-09,-1e+300,1.0928253672000001e-23,2.56996607714e-25,(1.54659510209e-11 3.34364146496e-27 -3.36608974058e-13)
5.99999875664e-09,-1e+300,1.09233806676e-23,2.57497567841e-25,(1.55025959241e-11 3.03458647527e-27 -3.37087089077e-13)
6.10000158274e-09,-1e+300,1.09239276032e-23,2.57885315127e-25,(1.55289501586e-11 2.66659503457e-27 -3.35908775077e-13)
6.20000548286e-09,-1e+300,1.09175484282e-23,2.58282731784e-25,(1.55398010508e-11 2.35094467501e-27 -3.31480297285e-13)
6.30000432816e-09,-1e+300,1.09125200762e-23,2.58756980987e-25,(1.55737036324e-11 2.02624803289e-27 -3.31685771395e-13)
6.39999501745e-09,-1e+300,1.09125749978e-23,2.59214750067e-25,(1.56005233243e-11 1.77012033617e-27 -3.30897610102e-13)
6.50000274098e-09,-1e+300,1.09054381215e-23,2.59510016501e-25,(1.56112549085e-11 1.40050892363e-27 -3.26939805511e-13)
6.60000299763e-09,-1e+300,1.0900098315900001e-23,2.60002544357e-25,(1.56408530997e-11 1.01784099105e-27 -3.26391812151e-13)
6.70000532185e-09,-1e+300,1.0899480919500001e-23,2.60485091547e-25,(1.56693986117e-11 6.66110087334e-28 -3.26124249425e-13)
6.80000009755e-09,-1e+300,1.0893430290200001e-23,2.6079286361799998e-25,(1.56813360077e-11 4.3184192612e-28 -3.22579573974e-13)
6.90000375393e-09,-1e+300,1.08860798076e-23,2.6118187106599997e-25,(1.57049701291e-11 2.54457827281e-28 -3.21197988016e-13)
6.99999759146e-09,-1e+300,1.08841541495e-23,2.6170718239099997e-25,(1.57348036011e-11 -9.56254709792e-29 -3.21487602789e-13)
7.09999215806e-09,-1e+300,1.08805579189e-23,2.62069267744e-25,(1.57494024115e-11 -2.66321613393e-28 -3.18323469209e-13)
7.20000433531e-09,-1e+300,1.08703479025e-23,2.62298296647e-25,(1.57659927099e-11 -3.29270614521e-28 -3.15936442251e-13)
7.30000246862e-09,-1e+300,1.08672295143e-23,2.62794184092e-25,(1.57984014359e-11 -1.16275585788e-28 -3.16641128591e-13)
7.39999312708e-09,-1e+300,1.08658999249e-23,2.6327676664299997e-25,(1.58148557822e-11 1.3728387773e-28 -3.14057711725e-13)
7.49999781645e-09,-1e+300,1.0855523531e-23,2.63537964942e-25,(1.58254344789e-11 3.74389266837e-28 -3.10590850687e-13)
7.60000500249e-09,-1e+300,1.08499245879e-23,2.63934446674e-25,(1.58590075449e-11 7.24896311283e-28 -3.11528512279e-13)
7.7000016165e-09,-1e+300,1.08508367472e-23,2.64543309254e-25,(1.58786912897e-11 1.15145991472e-27 -3.0986379513e-13)
7.79999637046e-09,-1e+300,1.08423207262e-23,2.64979969663e-25,(1.58840275964e-11 1.54889057577e-27 -3.05713348356e-13)
7.90000009684e-09,-1e+300,1.08378170477e-23,2.6548222907799997e-25,(1.59198550812e-11 1.78203751576e-27 -3.06591686711e-13)
