# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
1.00005190957e-10,0.0,0.0,-6.19491339098e-08,1.96248257015e-11,-1.91308972675e-27,0.0,1.83294589847e-11,4.999429782339999e-25,1.86003900655e-11
2.00000058236e-10,0.0,0.0,-6.6498901889e-08,1.87190125348e-11,-2.77682661111e-27,0.0,1.83285790239e-11,3.4576959121e-25,1.86067730015e-11
3.00003707606e-10,0.0,0.0,-6.80479001908e-08,1.86719992576e-11,-3.66355189844e-27,0.0,1.8327781282e-11,2.22618237268e-25,1.85935167417e-11
3.99998088648e-10,0.0,0.0,-6.85871302514e-08,1.86897163264e-11,-3.88874363485e-27,0.0,1.83270454155e-11,1.1848377879399999e-25,1.85875642243e-11
5.00005071405e-10,0.0,0.0,-6.9285907286e-08,1.8725607212e-11,-3.920037656e-27,0.0,1.83263641255e-11,3.6140432656800003e-26,1.85846648221e-11
6.00001478695e-10,0.0,0.0,-7.00191962909e-08,1.87756568385e-11,-3.92821186519e-27,0.0,1.83257287672e-11,-2.36781401631e-26,1.85803028959e-11
7.00004649319e-10,0.0,0.0,-7.06677174237e-08,1.87986123902e-11,-3.91254600445e-27,0.0,1.83251226825e-11,-6.21007534562e-26,1.85749882122e-11
7.99998279721e-10,0.0,0.0,-7.13495089038e-08,1.88451611174e-11,-3.8963451969700004e-27,0.0,1.83245484286e-11,-8.08495644471e-26,1.85683076255e-11
8.99993551342e-10,0.0,0.0,-7.20543901406e-08,1.88865156633e-11,-3.7848697159400004e-27,0.0,1.83240190619e-11,-8.18545832964e-26,1.85592488556e-11
9.99994039841e-10,0.0,0.0,-7.27164625211e-08,1.88998584001e-11,-3.54994735596e-27,0.0,1.83235203269e-11,-6.678523793940001e-26,1.85494151723e-11
1.10000251044e-09,0.0,0.0,-7.34988730745e-08,1.89533136543e-11,-2.9653374709300002e-27,0.0,1.83230632657e-11,-3.7125972561600005e-26,1.85381671577e-11
1.1999975814e-09,0.0,0.0,-7.41251379194e-08,1.89860711436e-11,-2.33357507638e-27,0.0,1.83226486372e-11,6.12970916977e-27,1.85253334905e-11
1.29999859369e-09,0.0,0.0,-7.47915818196e-08,1.90029444314e-11,-1.55886280717e-27,0.0,1.83222843939e-11,6.23592942918e-26,1.85124968395e-11
1.39999586315e-09,0.0,0.0,-7.55149903516e-08,1.90533751762e-11,-1.66262091868e-28,0.0,1.83219696288e-11,1.30795226882e-25,1.84981678758e-11
1.50000627301e-09,0.0,0.0,-7.60742920599e-08,1.90775923402e-11,1.1331561742500001e-27,0.0,1.83216840539e-11,2.10915426661e-25,1.84830975681e-11
1.59999605684e-09,0.0,0.0,-7.68869157054e-08,1.91017074503e-11,2.33226849829e-27,0.0,1.83214846013e-11,3.011898199e-25,1.84683842693e-11
1.69999595021e-09,0.0,0.0,-7.76138005515e-08,1.91424787579e-11,2.99662192145e-27,0.0,1.83213315052e-11,3.9873897446299996e-25,1.84522964818e-11
1.80000435859e-09,0.0,0.0,-7.8081141963e-08,1.91594473336e-11,3.5734029458000004e-27,0.0,1.83211991491e-11,4.99739000015e-25,1.84361098684e-11
1.90000018172e-09,0.0,0.0,-7.90821781909e-08,1.9189547562e-11,3.5745053656000005e-27,0.0,1.83211775498e-11,5.98992546794e-25,1.84202189135e-11
2.00000662552e-09,0.0,0.0,-7.97195391261e-08,1.92230668822e-11,3.13975022927e-27,0.0,1.83211818267e-11,6.912438513000001e-25,1.84031840201e-11
2.09999477857e-09,0.0,0.0,-8.03975314649e-08,1.92291466832e-11,2.54705787133e-27,0.0,1.83212311541e-11,7.71448812854e-25,1.83865894278e-11
2.20000331041e-09,0.0,0.0,-8.11107768844e-08,1.9271783534e-11,1.93018663088e-27,0.0,1.83213865477e-11,8.35336550862e-25,1.83699287027e-11
2.29999439095e-09,0.0,0.0,-8.18267330832e-08,1.92963699981e-11,1.41752911934e-27,0.0,1.83215485062e-11,8.79582799152e-25,1.83524823712e-11
2.39999670522e-09,0.0,0.0,-8.27476564327e-08,1.92979405078e-11,8.785200375180001e-28,0.0,1.83217877448e-11,9.02214350695e-25,1.83358473959e-11
2.49999556779e-09,0.0,0.0,-8.31940642045e-08,1.93460104654e-11,2.01319488581e-28,0.0,1.83221158353e-11,9.01703100661e-25,1.83186981461e-11
2.60000160823e-09,0.0,0.0,-8.39562555451e-08,1.93631729597e-11,-3.6693629829300003e-28,0.0,1.832243606e-11,8.77163419235e-25,1.83011773607e-11
2.70000690412e-09,0.0,0.0,-8.48777686448e-08,1.93719019646e-11,-1.05839062084e-27,0.0,1.8322861406e-11,8.2886397375e-25,1.82845827772e-11
2.80000442872e-09,0.0,0.0,-8.53478368366e-08,1.94130483952e-11,-2.2905189689200002e-27,0.0,1.83233607073e-11,7.591642352209999e-25,1.82672552763e-11
2.89999572936e-09,0.0,0.0,-8.60409036871e-08,1.94254550464e-11,-3.40181336181e-27,0.0,1.83238405436e-11,6.7132085646899995e-25,1.82498770573e-11
3.00000033894e-09,0.0,0.0,-8.64666652658e-08,1.94476192395e-11,-4.40265156738e-27,0.0,1.83244378035e-11,5.6955682011e-25,1.82333535466e-11
3.1000002402e-09,0.0,0.0,-8.74519504712e-08,1.94755058988e-11,-5.26797097723e-27,0.0,1.83250933196e-11,4.583860530239999e-25,1.82160550157e-11
3.19999587801e-09,0.0,0.0,-8.81483283668e-08,1.94829501966e-11,-6.06236746749e-27,0.0,1.83257240816e-11,3.4186840405099997e-25,1.81989383021e-11
3.3000037952e-09,0.0,0.0,-8.86114980011e-08,1.95097760724e-11,-6.3569831578000005e-27,0.0,1.83264826746e-11,2.23499834413e-25,1.818251201e-11
3.40000278787e-09,0.0,0.0,-8.95649495347e-08,1.9533267506e-11,-6.08978586394e-27,0.0,1.83272870595e-11,1.06049384117e-25,1.81653575549e-11
3.50000052799e-09,0.0,0.0,-9.02513108481e-08,1.95366917618e-11,-5.7535214726e-27,0.0,1.8328062092e-11,-8.6408495954e-27,1.8148553098e-11
3.59999400493e-09,0.0,0.0,-9.11620414722e-08,1.95611714124e-11,-5.23294814739e-27,0.0,1.83289705761e-11,-1.19112801017e-25,1.81322370801e-11
3.69999442031e-09,0.0,0.0,-9.16723975246e-08,1.95870827396e-11,-4.81157239754e-27,0.0,1.83299107497e-11,-2.23387003057e-25,1.81152732507e-11
3.79999851492e-09,0.0,0.0,-9.23508634567e-08,1.95871471029e-11,-4.33420543087e-27,0.0,1.83308232449e-11,-3.19499845587e-25,1.80987936239e-11
