time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N)
1.25000051404e-08,-1e+300,1.31906313923e-23,2.8967139505899997e-25,(1.74865134335e-11 9.86342048475e-28 -2.9334489006e-13)
1.25999997059e-08,-1e+300,1.31647937352e-23,2.89878853445e-25,(1.74796935494e-11 7.70379608425e-28 -2.90044430347e-13)
1.26999994931e-08,-1e+300,1.31454149958e-23,2.90140841548e-25,(1.74890425017e-11 3.04611432657e-28 -2.89764060031e-13)
1.28000058224e-08,-1e+300,1.31243092963e-23,2.9036570017699997e-25,(1.74812344842e-11 -2.39567661634e-28 -2.89585066079e-13)
1.28999956012e-08,-1e+300,1.3098364035200001e-23,2.90544488743e-25,(1.74728449949e-11 -6.36381061469e-28 -2.86536856639e-13)
1.30000011656e-08,-1e+300,1.3078707431300001e-23,2.90819882966e-25,(1.74819653832e-11 -8.70308642397e-28 -2.86092393273e-13)
1.30999950499e-08,-1e+300,1.30563991704e-23,2.91014174256e-25,(1.74759792349e-11 -1.02338367142e-27 -2.85824334493e-13)
1.31999996088e-08,-1e+300,1.3030242549999999e-23,2.91173735355e-25,(1.74648998485e-11 -1.21658452258e-27 -2.82770092556e-13)
1.32999997818e-08,-1e+300,1.3010969741600001e-23,2.9143956263799997e-25,(1.74747162592e-11 -1.22153964254e-27 -2.8246423174e-13)
1.33999957073e-08,-1e+300,1.29898413444e-23,2.91646592086e-25,(1.74693929111e-11 -1.15962922412e-27 -2.82205005062e-13)
1.34999977509e-08,-1e+300,1.29618723113e-23,2.9177577063399997e-25,(1.74560151112e-11 -1.02689922708e-27 -2.78798492707e-13)
1.35999935954e-08,-1e+300,1.2942159654300001e-23,2.9204961122e-25,(1.74668158484e-11 -7.74024268952e-28 -2.78471080863e-13)
1.3699996623e-08,-1e+300,1.2921809690600001e-23,2.92259847007e-25,(1.74622869378e-11 -5.35230098167e-28 -2.78529738633e-13)
1.37999959899e-08,-1e+300,1.2892430618700001e-23,2.92314514293e-25,(1.74455048671e-11 -2.04681771612e-28 -2.74974570053e-13)
1.38999941439e-08,-1e+300,1.2871924865e-23,2.9267232514e-25,(1.74578666104e-11 -3.27265805666e-29 -2.74473960012e-13)
1.39999962412e-08,-1e+300,1.2852083867000001e-23,2.92824135345e-25,(1.74549682255e-11 9.3668219714e-29 -2.74693573393e-13)
1.40999983417e-08,-1e+300,1.28242809488e-23,2.92907631953e-25,(1.74392261557e-11 9.92575178105e-29 -2.72335374454e-13)
1.41999991287e-08,-1e+300,1.2801567949200001e-23,2.93125533315e-25,(1.74491102992e-11 9.04222002697e-29 -2.70951837385e-13)
1.43000047323e-08,-1e+300,1.27819521089e-23,2.9333578251799997e-25,(1.7447795039e-11 -3.92989568509e-29 -2.70904206509e-13)
1.43999967327e-08,-1e+300,1.27566958814e-23,2.9345406287e-25,(1.74337769935e-11 -4.40242235567e-29 -2.69694693726e-13)
1.44999969795e-08,-1e+300,1.27332006307e-23,2.936560016e-25,(1.74375147172e-11 -8.0288086405e-29 -2.67366878572e-13)
1.4600002855e-08,-1e+300,1.27111744419e-23,2.9382894940599996e-25,(1.74400312693e-11 -1.10209807937e-28 -2.67192618252e-13)
1.47000067165e-08,-1e+300,1.2687666455900001e-23,2.93961683612e-25,(1.74281055375e-11 -3.82742366897e-28 -2.66649110264e-13)
1.47999969904e-08,-1e+300,1.26626118648e-23,2.9412758512e-25,(1.74248897458e-11 -4.31080243314e-28 -2.64345083281e-13)
