# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
1.00004246997e-10,0.0,0.0,-1.80485644332e-08,1.49421656676e-11,1.17831830718e-27,0.0,1.4804218122e-11,1.4057155285099999e-25,1.21648904122e-11
1.99999941533e-10,0.0,0.0,-1.93272122677e-08,1.46052693549e-11,2.8277997516e-28,0.0,1.48040739999e-11,1.2545905639299998e-25,1.22740690848e-11
2.99995319381e-10,0.0,0.0,-1.9739639025e-08,1.45807750865e-11,-6.51176420318e-30,0.0,1.47981196977e-11,1.0162070491399999e-25,1.23417684164e-11
3.99996735105e-10,0.0,0.0,-2.00699546675e-08,1.4584465889e-11,-1.7945316285900001e-28,0.0,1.47915698811e-11,7.11646127866e-26,1.23950420656e-11
5.00000467852e-10,0.0,0.0,-2.04138496073e-08,1.4598529364e-11,-5.91528615381e-28,0.0,1.47850506287e-11,3.57562682366e-26,1.24392231692e-11
6.00000712618e-10,0.0,0.0,-2.07788122793e-08,1.46247597564e-11,-1.17481364219e-27,0.0,1.47785953199e-11,-3.63200911257e-27,1.24743218793e-11
7.00002139109e-10,0.0,0.0,-2.12365086177e-08,1.46324214135e-11,-1.4430897335000001e-27,0.0,1.47722214577e-11,-4.6612424373100005e-26,1.25031590046e-11
8.00004159306e-10,0.0,0.0,-2.15772161224e-08,1.46723435125e-11,-1.5144360195e-27,0.0,1.47659461985e-11,-9.258266296799999e-26,1.25253432029e-11
9.00003437666e-10,0.0,0.0,-2.19465360718e-08,1.46714703171e-11,-1.5402120402700001e-27,0.0,1.47597193341e-11,-1.40895320821e-25,1.25430204293e-11
1.0000038446e-09,0.0,0.0,-2.23608588841e-08,1.47204711823e-11,-1.22996458092e-27,0.0,1.47535896122e-11,-1.9019718468699998e-25,1.25559451875e-11
1.10000141562e-09,0.0,0.0,-2.28654926273e-08,1.47156739178e-11,-1.0816549080900001e-27,0.0,1.47474626494e-11,-2.38833563296e-25,1.25651715744e-11
1.20000293917e-09,0.0,0.0,-2.31906299866e-08,1.47634516016e-11,-1.19432347994e-27,0.0,1.47414574417e-11,-2.8493827644e-25,1.25711607602e-11
1.30000095126e-09,0.0,0.0,-2.36040590108e-08,1.47713931726e-11,-1.22306638973e-27,0.0,1.47354302334e-11,-3.26965583579e-25,1.25737668825e-11
1.40000451121e-09,0.0,0.0,-2.40245020727e-08,1.47978978532e-11,-9.454303437080001e-28,0.0,1.47294666909e-11,-3.6392585380599998e-25,1.25741708439e-11
1.50000058257e-09,0.0,0.0,-2.4439066583e-08,1.48167296227e-11,-5.56863439512e-28,0.0,1.47235132452e-11,-3.9553790577699996e-25,1.25715770725e-11
1.60000301257e-09,0.0,0.0,-2.48532445415e-08,1.48219196467e-11,-3.26704622173e-30,0.0,1.47175921358e-11,-4.22082162824e-25,1.25675430538e-11
