Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99964e-11,1.60169e-07,1.59215e-07,9.99964237152e-11,-1e+300,1.63063111331e-23,2.45341614377e-25,(1.58186457058e-11 1.16414844482e-27 -1.30554491484e-12),9.99964237152e-11,0.0,0.0,-2.8979556397e-08,2.37587131799e-11,1.82604021003e-27,0.0,1.82644492547e-11,1.93947361577e-25,1.87663147852e-11
2.00002e-10,1.5993e-07,1.58903e-07,2.00002410764e-10,-1e+300,1.81970333094e-23,2.32872123881e-25,(1.55671141783e-11 5.65714385915e-28 -9.69426155956e-13),2.00002410764e-10,0.0,0.0,-3.11443426625e-08,2.28629309695e-11,6.77621564977e-28,0.0,1.8256059808e-11,1.4182795631399999e-25,1.89762948556e-11
3e-10,1.59648e-07,1.58617e-07,3.00000209967e-10,-1e+300,1.83386065405e-23,2.34619713554e-25,(1.56050864095e-11 2.51467802148e-28 -9.29423012942e-13),3.00000209967e-10,0.0,0.0,-3.19165917892e-08,2.27595313909e-11,1.12249376533e-27,0.0,1.82434771017e-11,6.7717502849e-26,1.91127796896e-11
3.99998e-10,1.59365e-07,1.58336e-07,3.99997819856e-10,-1e+300,1.81703174672e-23,2.37148888626e-25,(1.56977924145e-11 7.58756126062e-28 -9.17381071606e-13),3.99997819856e-10,0.0,0.0,-3.29516761799e-08,2.27440406102e-11,1.44757828417e-27,0.0,1.8230859973e-11,-2.17123733666e-26,1.92241942105e-11
4.99999e-10,1.59089e-07,1.58061e-07,4.9999896852e-10,-1e+300,1.79342836354e-23,2.39513108007e-25,(1.57622322694e-11 1.36009994102e-27 -9.00078453544e-13),4.9999896852e-10,0.0,0.0,-3.34137796876e-08,2.27014009928e-11,1.86137716094e-27,0.0,1.82186039044e-11,-1.20028499315e-25,1.93114225233e-11
6.00002e-10,1.58821e-07,1.57794e-07,6.00001542513e-10,-1e+300,1.77329996616e-23,2.42469644679e-25,(1.59158853877e-11 8.04401755488e-28 -8.88596172126e-13),6.00001542513e-10,0.0,0.0,-3.42479139358e-08,2.27585005428e-11,6.48796963788e-28,0.0,1.82067111382e-11,-2.21756402407e-25,1.93769139495e-11
7.00001e-10,1.58553e-07,1.57527e-07,7.00000552765e-10,-1e+300,1.7516330520700001e-23,2.44904567986e-25,(1.60364591609e-11 6.0747877369e-28 -8.73287518995e-13),7.00000552765e-10,0.0,0.0,-3.53152806962e-08,2.27761504696e-11,3.1914647942800003e-28,0.0,1.81950873442e-11,-3.20445724439e-25,1.9424747414e-11
8.00002e-10,1.58292e-07,1.57267e-07,8.00001726873e-10,-1e+300,1.73234317338e-23,2.46984123339e-25,(1.61262560738e-11 3.91219520539e-28 -8.55327761933e-13),8.00001726873e-10,0.0,0.0,-3.66262452816e-08,2.27583738542e-11,4.127248102160001e-28,0.0,1.81836935458e-11,-4.08912030421e-25,1.9456298423e-11
9.00003e-10,1.58037e-07,1.57013e-07,9.00002620918e-10,-1e+300,1.71993362809e-23,2.49914848708e-25,(1.62858973818e-11 1.05174458447e-27 -8.43564256001e-13),9.00002620918e-10,0.0,0.0,-3.77110105334e-08,2.28353498704e-11,1.26239082113e-27,0.0,1.81726605765e-11,-4.81899252121e-25,1.94757011971e-11
1e-09,1.57782e-07,1.56758e-07,1.00000344187e-09,-1e+300,1.70550184127e-23,2.52178421269e-25,(1.64012703161e-11 1.07380822044e-27 -8.28999654181e-13),1.00000344187e-09,0.0,0.0,-3.83570049241e-08,2.28667411958e-11,1.45901649676e-27,0.0,1.81620417134e-11,-5.37600865623e-25,1.94856956995e-11
1.1e-09,1.57533e-07,1.56511e-07,1.1000008706e-09,-1e+300,1.69451162894e-23,2.54415811902e-25,(1.64946973765e-11 6.85761642789e-28 -8.14317718918e-13),1.1000008706e-09,0.0,0.0,-3.86871643779e-08,2.28835317821e-11,7.417879787770001e-28,0.0,1.81516528152e-11,-5.77535459482e-25,1.94865523308e-11
1.2e-09,1.57288e-07,1.56266e-07,1.19999866022e-09,-1e+300,1.68690170846e-23,2.57035978382e-25,(1.66417089787e-11 1.03484186789e-27 -8.03843889909e-13),1.19999866022e-09,0.0,0.0,-3.95408591036e-08,2.29622414729e-11,6.13965649053e-28,0.0,1.81414816835e-11,-6.05248485894e-25,1.94812577267e-11
1.3e-09,1.57043e-07,1.5602e-07,1.30000208602e-09,-1e+300,1.67652745303e-23,2.58775346757e-25,(1.67392338066e-11 1.43324075682e-27 -7.91445657321e-13),1.30000208602e-09,0.0,0.0,-4.06966169037e-08,2.29813647868e-11,4.727948794720001e-28,0.0,1.81315045494e-11,-6.25329242744e-25,1.94708009287e-11
1.4e-09,1.56806e-07,1.55784e-07,1.4000001742e-09,-1e+300,1.67147445138e-23,2.61067765242e-25,(1.68449358285e-11 2.12609669095e-27 -7.79953616461e-13),1.4000001742e-09,0.0,0.0,-4.14184735276e-08,2.30214794111e-11,9.07027599126e-28,0.0,1.81217932231e-11,-6.42455846614e-25,1.94551598191e-11
