# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99964237152e-11,0.0,0.0,-2.8979556397e-08,2.37587131799e-11,1.82604021003e-27,0.0,1.82644492547e-11,1.93947361577e-25,1.87663147852e-11
2.00002410764e-10,0.0,0.0,-3.11443426625e-08,2.28629309695e-11,6.77621564977e-28,0.0,1.8256059808e-11,1.4182795631399999e-25,1.89762948556e-11
3.00000209967e-10,0.0,0.0,-3.19165917892e-08,2.27595313909e-11,1.1224937653300001e-27,0.0,1.82434771017e-11,6.7717502849e-26,1.91127796896e-11
3.99997819856e-10,0.0,0.0,-3.29516761799e-08,2.27440406102e-11,1.4475782841700001e-27,0.0,1.8230859973e-11,-2.1712373366600002e-26,1.92241942105e-11
4.9999896852e-10,0.0,0.0,-3.34137796876e-08,2.27014009928e-11,1.8613771609400002e-27,0.0,1.82186039044e-11,-1.20028499315e-25,1.93114225233e-11
6.00001542513e-10,0.0,0.0,-3.42479139358e-08,2.27585005428e-11,6.48796963788e-28,0.0,1.82067111382e-11,-2.2175640240699997e-25,1.93769139495e-11
7.00000552765e-10,0.0,0.0,-3.53152806962e-08,2.27761504696e-11,3.1914647942800003e-28,0.0,1.81950873442e-11,-3.20445724439e-25,1.9424747414e-11
8.00001726873e-10,0.0,0.0,-3.66262452816e-08,2.27583738542e-11,4.127248102160001e-28,0.0,1.81836935458e-11,-4.08912030421e-25,1.9456298423e-11
9.00002620918e-10,0.0,0.0,-3.77110105334e-08,2.28353498704e-11,1.26239082113e-27,0.0,1.81726605765e-11,-4.8189925212099995e-25,1.94757011971e-11
1.00000344187e-09,0.0,0.0,-3.83570049241e-08,2.28667411958e-11,1.45901649676e-27,0.0,1.81620417134e-11,-5.37600865623e-25,1.94856956995e-11
1.1000008706e-09,0.0,0.0,-3.86871643779e-08,2.28835317821e-11,7.417879787770001e-28,0.0,1.81516528152e-11,-5.77535459482e-25,1.94865523308e-11
1.19999866022e-09,0.0,0.0,-3.95408591036e-08,2.29622414729e-11,6.13965649053e-28,0.0,1.81414816835e-11,-6.05248485894e-25,1.94812577267e-11
1.30000208602e-09,0.0,0.0,-4.06966169037e-08,2.29813647868e-11,4.727948794720001e-28,0.0,1.81315045494e-11,-6.25329242744e-25,1.94708009287e-11
1.4000001742e-09,0.0,0.0,-4.14184735276e-08,2.30214794111e-11,9.07027599126e-28,0.0,1.81217932231e-11,-6.42455846614e-25,1.94551598191e-11
1.49999874387e-09,0.0,0.0,-4.24199650642e-08,2.30797942244e-11,1.42270458485e-27,0.0,1.81122802932e-11,-6.6057174333000005e-25,1.94367838643e-11
1.59999735966e-09,0.0,0.0,-4.36565083299e-08,2.30723646177e-11,2.09490379074e-27,0.0,1.81029042729e-11,-6.82085418567e-25,1.9415288405e-11
1.70000252482e-09,0.0,0.0,-4.39865285503e-08,2.31474778196e-11,2.4439523936e-27,0.0,1.80939591113e-11,-7.07647095617e-25,1.93912695671e-11
1.79999668754e-09,0.0,0.0,-4.51500509199e-08,2.31701249326e-11,2.84559001449e-27,0.0,1.80850675413e-11,-7.36741747521e-25,1.9365969017e-11
1.9000008415e-09,0.0,0.0,-4.58723007302e-08,2.31884069673e-11,2.7801149591200002e-27,0.0,1.80764521277e-11,-7.6920454494099995e-25,1.93383972087e-11
2.00000446818e-09,0.0,0.0,-4.75851714313e-08,2.32312304759e-11,2.81801021448e-27,0.0,1.80678959089e-11,-8.05236094504e-25,1.93099381932e-11
2.09999723213e-09,0.0,0.0,-4.82674007299e-08,2.32116620345e-11,2.3298746157100002e-27,0.0,1.80597054677e-11,-8.4428052373e-25,1.92808210202e-11
2.20000023355e-09,0.0,0.0,-4.91611253338e-08,2.3278345049e-11,2.7970964484700002e-27,0.0,1.80516869401e-11,-8.84436695685e-25,1.92502314858e-11
2.29999634215e-09,0.0,0.0,-4.9345613339e-08,2.32837674707e-11,2.96830038711e-27,0.0,1.8043977762e-11,-9.22488178788e-25,1.92202319204e-11
2.39999760786e-09,0.0,0.0,-5.01685143926e-08,2.33127076347e-11,3.1699490800400002e-27,0.0,1.80363521343e-11,-9.55247028385e-25,1.91883966951e-11
2.50000308642e-09,0.0,0.0,-5.14992585649e-08,2.3327150534e-11,3.25264950945e-27,0.0,1.80287959236e-11,-9.801348409819999e-25,1.91571928007e-11
2.60000166969e-09,0.0,0.0,-5.27090812856e-08,2.33221672817e-11,3.0716820845e-27,0.0,1.80214705724e-11,-9.94976982841e-25,1.91249076974e-11
2.69999713758e-09,0.0,0.0,-5.37373449456e-08,2.33539869158e-11,3.40247205394e-27,0.0,1.80143388947e-11,-9.97600601434e-25,1.90931606299e-11
2.79999738877e-09,0.0,0.0,-5.42107737192e-08,2.33308551603e-11,3.46357049324e-27,0.0,1.80075127415e-11,-9.8656042886e-25,1.90613022518e-11
