Time,max(coordsX_Meniscus),min(coordsX_Meniscus)
1e-10,1.60142e-07,1.59086e-07
2e-10,1.59826e-07,1.58725e-07
3.00001e-10,1.59489e-07,1.58383e-07
4e-10,1.59157e-07,1.58054e-07
5.00002e-10,1.58831e-07,1.57732e-07
6.00002e-10,1.58512e-07,1.57415e-07
7.00002e-10,1.58198e-07,1.57102e-07
7.99997e-10,1.57889e-07,1.56792e-07
8.99997e-10,1.57587e-07,1.56495e-07
1e-09,1.57289e-07,1.562e-07
1.1e-09,1.56995e-07,1.55906e-07
1.2e-09,1.56706e-07,1.55615e-07
1.3e-09,1.56421e-07,1.55336e-07
1.4e-09,1.5614e-07,1.55056e-07
1.5e-09,1.55863e-07,1.54776e-07
1.6e-09,1.55589e-07,1.54507e-07
1.7e-09,1.55319e-07,1.54238e-07
1.8e-09,1.55052e-07,1.53968e-07
1.9e-09,1.54788e-07,1.53708e-07
2e-09,1.54528e-07,1.53449e-07
2.1e-09,1.5427e-07,1.53186e-07
2.2e-09,1.54015e-07,1.52938e-07
2.3e-09,1.53763e-07,1.52685e-07
2.4e-09,1.53513e-07,1.52433e-07
2.5e-09,1.53267e-07,1.52192e-07
2.6e-09,1.53023e-07,1.51944e-07
2.7e-09,1.52781e-07,1.51705e-07
2.8e-09,1.52543e-07,1.51467e-07
2.9e-09,1.52306e-07,1.51226e-07
3e-09,1.52072e-07,1.50997e-07
3.1e-09,1.5184e-07,1.50761e-07
3.2e-09,1.5161e-07,1.50535e-07
3.3e-09,1.51383e-07,1.50306e-07
3.4e-09,1.51156e-07,1.5008e-07
3.5e-09,1.50934e-07,1.49858e-07
3.6e-09,1.50711e-07,1.49632e-07
3.7e-09,1.50492e-07,1.49417e-07
3.8e-09,1.50274e-07,1.49192e-07
3.9e-09,1.50058e-07,1.48983e-07
4e-09,1.49844e-07,1.48764e-07
4.1e-09,1.49631e-07,1.48556e-07
4.2e-09,1.49421e-07,1.48341e-07
4.3e-09,1.49211e-07,1.48136e-07
4.4e-09,1.49005e-07,1.47925e-07
4.49999e-09,1.48798e-07,1.47722e-07
4.6e-09,1.48595e-07,1.47515e-07
4.7e-09,1.48391e-07,1.47314e-07
4.8e-09,1.48191e-07,1.47111e-07
