Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
1e-10,1.60142e-07,1.59086e-07,1.00000333747e-10,-1e+300,2.2041733747e-23,2.43489479236e-25,(1.50421501632e-11 -1.38335654861e-27 -6.22337561889e-13),1.00000333747e-10,0.0,0.0,-3.23118497298e-08,2.17016367147e-11,6.27561885741e-28,0.0,1.83275960308e-11,1.91873300284e-25,1.84778736242e-11
2e-10,1.59826e-07,1.58725e-07,1.99999842881e-10,-1e+300,2.37831058423e-23,2.43541069105e-25,(1.51439743575e-11 -1.66072158132e-27 -4.66021454997e-13),1.99999842881e-10,0.0,0.0,-3.4729247839e-08,2.15296419085e-11,-6.01000106675e-29,0.0,1.83254435813e-11,1.05299541813e-25,1.84960599988e-11
3.00001e-10,1.59489e-07,1.58383e-07,3.00000915412e-10,-1e+300,2.4108515837500006e-23,2.47798527383e-25,(1.53072441999e-11 -1.86262182538e-27 -4.59303994934e-13),3.00000915412e-10,0.0,0.0,-3.57754886634e-08,2.16049803583e-11,-3.08514921764e-28,0.0,1.83234123597e-11,-2.45682194891e-27,1.84856701357e-11
4e-10,1.59157e-07,1.58054e-07,4.00000348321e-10,-1e+300,2.4180961284500002e-23,2.51523072109e-25,(1.54631921763e-11 -2.13916111275e-27 -4.58372058301e-13),4.00000348321e-10,0.0,0.0,-3.71500732989e-08,2.16624086648e-11,-9.80005443379e-28,0.0,1.83215693703e-11,-1.21435419832e-25,1.84659263436e-11
5.00002e-10,1.58831e-07,1.57732e-07,5.00001837482e-10,-1e+300,2.41750737229e-23,2.54930743054e-25,(1.56024000928e-11 -3.16809260981e-27 -4.53032607309e-13),5.00001837482e-10,0.0,0.0,-3.84957557287e-08,2.16971131102e-11,-2.20464323377e-27,0.0,1.83199263183e-11,-2.50500255598e-25,1.84391648588e-11
6.00002e-10,1.58512e-07,1.57415e-07,6.00001807074e-10,-1e+300,2.4149737754900002e-23,2.58205092033e-25,(1.57650462691e-11 -2.97997317036e-27 -4.563776811e-13),6.00001807074e-10,0.0,0.0,-3.99272608236e-08,2.17596947024e-11,-2.43588100901e-27,0.0,1.83184638186e-11,-3.82033943467e-25,1.84071605343e-11
7.00002e-10,1.58198e-07,1.57102e-07,7.00001889069e-10,-1e+300,2.4097149576700002e-23,2.61223935825e-25,(1.59271541241e-11 -2.14807845924e-27 -4.56415992455e-13),7.00001889069e-10,0.0,0.0,-4.13360658153e-08,2.18242647849e-11,-1.9021934594e-27,0.0,1.8317158329e-11,-4.94610822305e-25,1.8372148676e-11
7.99997e-10,1.57889e-07,1.56792e-07,7.99997311464e-10,-1e+300,2.40120826101e-23,2.6386502452e-25,(1.60660041541e-11 -8.02186899727e-28 -4.521718526e-13),7.99997311464e-10,0.0,0.0,-4.27330995014e-08,2.18655960043e-11,-1.28005144045e-27,0.0,1.83159517247e-11,-5.69065454219e-25,1.83351287154e-11
8.99997e-10,1.57587e-07,1.56495e-07,8.99997129952e-10,-1e+300,2.39364614749e-23,2.66336167606e-25,(1.61779276894e-11 -1.77913646723e-28 -4.42051246402e-13),8.99997129952e-10,0.0,0.0,-4.38410893658e-08,2.18883955064e-11,-1.36679364792e-27,0.0,1.83148594045e-11,-6.03585773155e-25,1.82969783115e-11
1e-09,1.57289e-07,1.562e-07,1.00000262775e-09,-1e+300,2.38614206296e-23,2.68416650341e-25,(1.63031187686e-11 5.46332880519e-28 -4.39304020219e-13),1.00000262775e-09,0.0,0.0,-4.55901432739e-08,2.19191365224e-11,-8.72528695369e-28,0.0,1.83139358636e-11,-6.10374768954e-25,1.82582968232e-11
1.1e-09,1.56995e-07,1.55906e-07,1.10000348262e-09,-1e+300,2.37706328186e-23,2.7038300072499998e-25,(1.6432217868e-11 1.93208751607e-27 -4.35586068065e-13),1.10000348262e-09,0.0,0.0,-4.68904494499e-08,2.19683376993e-11,5.50781400949e-28,0.0,1.83131577928e-11,-6.08714144611e-25,1.82205984523e-11
1.2e-09,1.56706e-07,1.55615e-07,1.19999846106e-09,-1e+300,2.36796914367e-23,2.72140676451e-25,(1.65375353338e-11 2.95584497669e-27 -4.25293722892e-13),1.19999846106e-09,0.0,0.0,-4.866685697e-08,2.19862256072e-11,2.05195027707e-27,0.0,1.8312484865e-11,-6.18324965533e-25,1.81844624965e-11
1.3e-09,1.56421e-07,1.55336e-07,1.30000112765e-09,-1e+300,2.3590219487e-23,2.74066990318e-25,(1.66128485634e-11 3.25517651669e-27 -4.14280767411e-13),1.30000112765e-09,0.0,0.0,-4.90019427734e-08,2.19962318093e-11,3.02603796309e-27,0.0,1.83119235895e-11,-6.49638862905e-25,1.81497417796e-11
1.4e-09,1.5614e-07,1.55056e-07,1.39999972383e-09,-1e+300,2.35081253399e-23,2.75781339099e-25,(1.67294602707e-11 2.375880732e-27 -4.09258671728e-13),1.39999972383e-09,0.0,0.0,-5.05106964714e-08,2.20385515302e-11,2.87441200014e-27,0.0,1.83114548029e-11,-6.976319404379998e-25,1.81161341454e-11
1.5e-09,1.55863e-07,1.54776e-07,1.49999998518e-09,-1e+300,2.34149468554e-23,2.77322675412e-25,(1.68272424521e-11 8.50699918371e-28 -3.99620027931e-13),1.49999998518e-09,0.0,0.0,-5.23058687499e-08,2.20589820467e-11,2.2368157227e-27,0.0,1.83110019901e-11,-7.49229626056e-25,1.80843558395e-11
1.6e-09,1.55589e-07,1.54507e-07,1.59999931494e-09,-1e+300,2.3326498944800001e-23,2.78936769514e-25,(1.68953522857e-11 -4.69798712406e-28 -3.88860084117e-13),1.59999931494e-09,0.0,0.0,-5.33991401761e-08,2.20599337368e-11,1.59303027155e-27,0.0,1.83106219642e-11,-7.97606517294e-25,1.8054245029e-11
1.7e-09,1.55319e-07,1.54238e-07,1.70000356931e-09,-1e+300,2.32323052287e-23,2.80332649625e-25,(1.69834346039e-11 -9.47508778898e-28 -3.80561175577e-13),1.70000356931e-09,0.0,0.0,-5.49675015696e-08,2.20766399459e-11,1.27952966847e-27,0.0,1.83103325278e-11,-8.47893694468e-25,1.80249621796e-11
1.8e-09,1.55052e-07,1.53968e-07,1.79999725539e-09,-1e+300,2.31414914009e-23,2.81813155404e-25,(1.70701768398e-11 -6.06822511068e-28 -3.72229851754e-13),1.79999725539e-09,0.0,0.0,-5.62904647545e-08,2.21005884992e-11,1.80539541805e-27,0.0,1.83100498663e-11,-9.07581238835e-25,1.79973497689e-11
1.9e-09,1.54788e-07,1.53708e-07,1.90000239884e-09,-1e+300,2.30488085661e-23,2.83090021734e-25,(1.71286844354e-11 1.58007733516e-28 -3.63180176387e-13),1.90000239884e-09,0.0,0.0,-5.78563790522e-08,2.20889043338e-11,2.34786431829e-27,0.0,1.83098253144e-11,-9.73464057689e-25,1.79713299742e-11
2e-09,1.54528e-07,1.53449e-07,1.99999905081e-09,-1e+300,2.2944627904900002e-23,2.84451887324e-25,(1.72024079734e-11 5.59953826192e-28 -3.56072507616e-13),1.99999905081e-09,0.0,0.0,-5.88974430793e-08,2.21072022242e-11,2.66875358012e-27,0.0,1.83096770409e-11,-1.03207746135e-24,1.79459436651e-11
2.1e-09,1.5427e-07,1.53186e-07,2.10000255448e-09,-1e+300,2.28611332515e-23,2.8585700178099998e-25,(1.72768690282e-11 2.72926692247e-28 -3.51579531438e-13),2.10000255448e-09,0.0,0.0,-6.02065558372e-08,2.21251425166e-11,1.95060055407e-27,0.0,1.83094993008e-11,-1.07164631481e-24,1.79221697927e-11
