Time,max(coordsX_Meniscus),min(coordsX_Meniscus),time (s),Udown (m/s),eKinTot (j),eDissTot (J),divDevRhoTot(N),# Time,pressureForceX,pressureForceY,pressureForceZ,viscousForceX,viscousForceY,viscousForceZ,capillaryForceX,capillaryForceY,capillaryForceZ
9.99992e-11,1.6015e-07,1.59127e-07,9.99991749635e-11,-1e+300,1.92932141411e-23,2.37344454496e-25,(1.47059422078e-11 -8.11361243412e-28 -7.51498260343e-13),9.99991749635e-11,0.0,0.0,-3.04146798248e-08,2.14562285283e-11,1.15696573635e-27,0.0,1.79894419535e-11,1.92113660945e-25,1.7905323583e-11
2.00002e-10,1.59862e-07,1.58791e-07,2.00001698165e-10,-1e+300,2.04572073693e-23,2.30324573918e-25,(1.44738507984e-11 -9.13766207385e-28 -5.42224057546e-13),2.00001698165e-10,0.0,0.0,-3.22408752605e-08,2.07759864141e-11,3.96062460889e-28,0.0,1.78780007261e-11,1.2830392684e-25,1.77620373576e-11
3.00002e-10,1.59551e-07,1.58484e-07,3.00001888005e-10,-1e+300,2.0186693397200002e-23,2.30230045007e-25,(1.43691511859e-11 -1.13201858958e-27 -5.19246727104e-13),3.00001888005e-10,0.0,0.0,-3.22915133864e-08,2.05016048878e-11,1.46313218374e-28,0.0,1.77661685229e-11,4.56762064504e-26,1.75873478751e-11
3.99998e-10,1.59246e-07,1.58186e-07,3.99997807158e-10,-1e+300,1.9709010982700002e-23,2.29877142926e-25,(1.42771252602e-11 -1.04639064965e-27 -5.11176854484e-13),3.99997807158e-10,0.0,0.0,-3.30899422553e-08,2.02464977516e-11,-9.82030020649e-29,0.0,1.76598329173e-11,-4.77768573244e-26,1.74136924762e-11
5.00003e-10,1.58949e-07,1.57894e-07,5.00002729404e-10,-1e+300,1.92449233583e-23,2.29700306617e-25,(1.42352421271e-11 -1.96559248364e-27 -5.03183194918e-13),5.00002729404e-10,0.0,0.0,-3.39506854652e-08,2.00535496653e-11,-1.18204392563e-27,0.0,1.75598195582e-11,-1.4725197585e-25,1.72449706509e-11
5.99999e-10,1.58661e-07,1.57609e-07,5.99999317682e-10,-1e+300,1.8782256872600002e-23,2.29466059167e-25,(1.4210164975e-11 -2.07842343686e-27 -4.92197741049e-13),5.99999317682e-10,0.0,0.0,-3.43501082454e-08,1.98962342201e-11,-1.60568384807e-27,0.0,1.74666855312e-11,-2.4677178439099998e-25,1.70850603838e-11
7.00004e-10,1.58382e-07,1.57339e-07,7.00003776858e-10,-1e+300,1.8364108423e-23,2.29128494581e-25,(1.4177322337e-11 -1.60525207004e-27 -4.84998791903e-13),7.00003776858e-10,0.0,0.0,-3.50145143948e-08,1.97345270141e-11,-1.11940732723e-27,0.0,1.73805226204e-11,-3.39477000855e-25,1.69352689129e-11
7.99999e-10,1.5811e-07,1.57071e-07,7.99998929602e-10,-1e+300,1.7994005920200002e-23,2.28944873189e-25,(1.41516619974e-11 -2.55337194656e-28 -4.73007833132e-13),7.99998929602e-10,0.0,0.0,-3.56979817682e-08,1.9590082338e-11,1.6459353266e-28,0.0,1.73011838078e-11,-4.1972072669e-25,1.67955504214e-11
8.99998e-10,1.57843e-07,1.56805e-07,8.9999785882e-10,-1e+300,1.76631601164e-23,2.2891190155e-25,(1.41742152058e-11 9.77188874017e-28 -4.69848905606e-13),8.9999785882e-10,0.0,0.0,-3.64101511028e-08,1.95112904016e-11,1.29558009273e-27,0.0,1.72288274353e-11,-4.83805026375e-25,1.6667328345e-11
9.99999e-10,1.57583e-07,1.56554e-07,9.99999088861e-10,-1e+300,1.73983596426e-23,2.29128215969e-25,(1.41828261286e-11 1.79624201862e-27 -4.59089401359e-13),9.99999088861e-10,0.0,0.0,-3.71498303621e-08,1.94255593961e-11,2.15803976731e-27,0.0,1.71633333893e-11,-5.270198129089998e-25,1.65512045173e-11
